plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
550,0.0,1045.0,16.0,0.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,546.0,34.0,69.0,38140.0,155886.0,365.0,SFP
497,0.0,2158.0,82.0,1.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,817.0,69.0,235.0,117176.0,204233.0,292.0,BG
379,0.0,6409.0,45.0,1.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,2601.0,55.0,48.0,18450.0,53769.0,237.0,BG
279,0.0,809.0,25.0,1.0,0.0,/videos/375475586,The Right Swipe - Episode 2,867.0,2019-11-25T18:26:55+00:00,Array,397.0,58.0,453.0,126511.0,242153.0,179.0,TRS
207,0.0,530.0,60.0,1.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,235.0,71.0,556.0,115252.0,181108.0,132.0,BG
190,0.0,348.0,44.0,1.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,182.0,67.0,374.0,71128.0,119320.0,125.0,BG
171,0.0,366.0,32.0,1.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,164.0,73.0,506.0,86625.0,131827.0,94.0,BG
165,0.0,291.0,40.0,1.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,168.0,79.0,437.0,72173.0,105093.0,106.0,BG
147,0.0,290.0,34.0,1.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,134.0,68.0,308.0,45327.0,69972.0,93.0,BG
135,0.0,286.0,28.0,1.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,136.0,77.0,347.0,46959.0,68580.0,79.0,BG
133,0.0,782.0,12.0,0.0,0.0,/videos/206503473,BRUJOS -- Episode 1 -- Aries,492.0,2017-03-03T00:46:07+00:00,Array,326.0,64.0,270.0,36030.0,65557.0,93.0,B
118,0.0,303.0,6.0,3.0,0.0,/videos/329967024,The Right Swipe - Pilot,896.0,2019-04-12T06:42:16+00:00,Array,133.0,54.0,441.0,52122.0,105827.0,78.0,TRS
107,0.0,480.0,7.0,0.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,182.0,63.0,513.0,54940.0,96713.0,82.0,FO
96,0.0,388.0,15.0,0.0,0.0,/videos/335757602,Just Call Me Ripley- Episode 1,365.0,2019-05-13T00:42:39+00:00,Array,150.0,63.0,216.0,20738.0,35125.0,60.0,JCMR
87,0.0,99.0,9.0,0.0,0.0,/videos/328313520,OTV Super Trailer - Cycle 4 2019,381.0,2019-04-04T00:14:48+00:00,Array,62.0,35.0,90.0,7916.0,33219.0,58.0,None
87,0.0,1410.0,9.0,0.0,0.0,/videos/275714604,the T - Episode 1,333.0,2018-06-18T21:13:09+00:00,Array,255.0,60.0,176.0,15394.0,28971.0,56.0,TT
84,0.0,248.0,13.0,0.0,0.0,/videos/264178030,F*ck Yes  -- Bucket List,260.0,2018-04-11T02:40:21+00:00,Array,88.0,74.0,179.0,15070.0,21840.0,57.0,FY
66,0.0,129.0,8.0,0.0,0.0,/videos/218741719,Geeta's Guide To Moving On -- Episode 1,425.0,2017-05-24T05:55:19+00:00,Array,70.0,79.0,327.0,21636.0,28115.0,48.0,GGMO
60,0.0,77.0,4.0,0.0,0.0,/videos/164162980,Bronx Cunt Tour -- Episode 5,1086.0,2016-04-25T21:07:23+00:00,Array,35.0,17.0,88.0,5307.0,65160.0,22.0,BCT
56,0.0,1055.0,12.0,0.0,0.0,/videos/368566690,OTV x AFROPUNK: Brave Futures Film Race Promo Trailer (2019),90.0,2019-10-24T16:03:41+00:00,Array,255.0,55.0,33.0,1885.0,5040.0,32.0,BF
54,0.0,104.0,16.0,1.0,0.0,/videos/262325137,VELVET - Episode 1,734.0,2018-03-29T03:41:27+00:00,Array,53.0,33.0,223.0,12078.0,39670.0,40.0,VT
52,0.0,155.0,13.0,0.0,0.0,/videos/335759736,Just Call Me Ripley- Episode 2,342.0,2019-05-13T01:05:16+00:00,Array,50.0,80.0,245.0,12743.0,17830.0,30.0,JCMR
47,0.0,194.0,1.0,0.0,0.0,/videos/264178536,F*ck Yes -- Threesome,170.0,2018-04-11T02:46:13+00:00,Array,72.0,57.0,85.0,4016.0,8028.0,35.0,FY
45,0.0,94.0,6.0,0.0,0.0,/videos/275711167,the T - Episode 2,473.0,2018-06-18T20:50:41+00:00,Array,47.0,74.0,337.0,15193.0,21329.0,31.0,TT
42,0.0,135.0,9.0,0.0,0.0,/videos/239747190,BRUJOS Trailer - Part 2 (The Hanged Man) & Part 3 (Death),72.0,2017-10-25T01:30:45+00:00,Array,60.0,60.0,36.0,1532.0,3024.0,26.0,B
40,0.0,135.0,11.0,0.0,0.0,/videos/335761650,Just Call Me Ripley- Episode 3,383.0,2019-05-13T01:25:52+00:00,Array,39.0,87.0,294.0,11795.0,15328.0,21.0,JCMR
40,0.0,141.0,10.0,0.0,0.0,/videos/335763934,Just Call Me Ripley- Episode 4,347.0,2019-05-13T01:50:19+00:00,Array,46.0,85.0,281.0,11243.0,13880.0,24.0,JCMR
39,0.0,93.0,6.0,0.0,0.0,/videos/264178913,F*ck Yes -- Fingers,155.0,2018-04-11T02:50:04+00:00,Array,54.0,65.0,81.0,3159.0,6071.0,25.0,FY
39,0.0,72.0,3.0,0.0,0.0,/videos/205065077,Afternoon Snatch -- Episode 1,489.0,2017-02-21T15:54:29+00:00,Array,40.0,42.0,112.0,4397.0,19090.0,20.0,AS
