plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
29643,0.0,79383.0,8197.0,92.0,7.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,0.0,71.0,270.0,8013144.0,11236394.0,0.0,BG
26107,0.0,140331.0,7005.0,48.0,1.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,72.0,88.0,2311330.0,3197134.0,0.0,BG
18532,0.0,38959.0,5639.0,63.0,1.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,0.0,76.0,631.0,11699709.0,15270379.0,0.0,BG
13317,0.0,31524.0,5040.0,31.0,3.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,0.0,86.0,522.0,6955652.0,8051765.0,0.0,BG
12282,0.0,30623.0,3931.0,39.0,1.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,0.0,85.0,628.0,7721480.0,9036244.0,0.0,BG
10952,0.0,26613.0,5511.0,36.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,0.0,84.0,502.0,5506275.0,6521164.0,0.0,BG
10892,0.0,27506.0,4360.0,34.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,0.0,87.0,425.0,4633202.0,5275594.0,0.0,BG
10460,0.0,26035.0,4172.0,33.0,1.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,0.0,88.0,402.0,4214064.0,4739090.0,0.0,BG
3871,0.0,9976.0,231.0,5.0,0.0,/videos/164959147,Open TV Presents: Lipstick City by Shea Couleé,556.0,2016-05-02T05:50:23+00:00,Array,0.0,63.0,339.0,1313109.0,2055871.0,0.0,LC
872,0.0,1993.0,371.0,3.0,0.0,/videos/198624799,Open TV (beta) Trailer,179.0,2017-01-09T03:10:34+00:00,Array,0.0,37.0,67.0,59219.0,156022.0,0.0,OTV
750,0.0,1091.0,153.0,2.0,0.0,/videos/205065077,Afternoon Snatch -- Episode 1,489.0,2017-02-21T15:54:29+00:00,Array,0.0,69.0,316.0,237045.0,341031.0,0.0,AS
710,8.0,2890.0,266.0,0.0,0.0,/videos/172604203,Brujos (2017) -- Teaser Scenes,202.0,2016-06-28T16:29:17+00:00,Array,0.0,74.0,139.0,98894.0,133365.0,0.0,B
609,0.0,1120.0,18.0,1.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,57.0,138.0,84590.0,147333.0,0.0,SFP
387,0.0,526.0,114.0,4.0,0.0,/videos/205064630,Afternoon Snatch -- Episode 2,527.0,2017-02-21T15:51:55+00:00,Array,0.0,81.0,415.0,160784.0,197995.0,0.0,AS
356,0.0,591.0,95.0,3.0,0.0,/videos/121810540,"You're So Talented, Chapter One",341.0,2015-03-10T18:04:57+00:00,Array,0.0,72.0,233.0,83297.0,114574.0,0.0,YST
316,0.0,411.0,107.0,2.0,0.0,/videos/205064124,Afternoon Snatch -- Episode 3,492.0,2017-02-21T15:49:17+00:00,Array,0.0,83.0,398.0,125956.0,150848.0,0.0,AS
309,0.0,1802.0,26.0,0.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,0.0,64.0,526.0,162559.0,251975.0,0.0,FO
304,0.0,923.0,15.0,0.0,0.0,/videos/179804836,#2QIK: Roy Kinsey & MSMRJR (Part Two),667.0,2016-08-22T19:51:20+00:00,Array,0.0,13.0,75.0,22992.0,170762.0,0.0,None
