plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
6932,0.0,10215.0,1689.0,8.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,0.0,70.0,273.0,1894517.0,2677577.0,0.0,BG
6353,0.0,14300.0,1480.0,13.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,74.0,94.0,600319.0,809200.0,0.0,BG
4820,0.0,5707.0,1267.0,8.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,0.0,79.0,655.0,3160756.0,3995348.0,0.0,BG
4691,0.0,47173.0,2525.0,3.0,0.0,/videos/206113370,"BRUJOS -- ""The Devil"" Trailer",58.0,2017-02-28T18:46:12+00:00,Array,0.0,78.0,38.0,181719.0,230360.0,0.0,B
4497,0.0,15261.0,393.0,18.0,3.0,/videos/164959147,Open TV Presents: Lipstick City by Shea Couleé,556.0,2016-05-02T05:50:23+00:00,Array,0.0,65.0,348.0,1566088.0,2407868.0,0.0,LC
3768,0.0,4406.0,1084.0,7.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,0.0,85.0,514.0,1940280.0,2279360.0,0.0,BG
3548,0.0,5425.0,863.0,3.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,0.0,85.0,629.0,2234313.0,2609782.0,0.0,BG
3405,0.0,4020.0,1429.0,7.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,0.0,80.0,479.0,1631085.0,2022784.0,0.0,BG
3189,0.0,3719.0,969.0,4.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,0.0,87.0,419.0,1339101.0,1535947.0,0.0,BG
3076,0.0,3478.0,929.0,5.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,0.0,87.0,397.0,1224111.0,1397071.0,0.0,BG
