plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
1923,0.0,6933.0,291.0,5.0,1.0,/videos/275714604,the T - Episode 1,333.0,2018-06-18T21:13:09+00:00,Array,0.0,66.0,189.0,365125.0,545787.0,0.0,TT
1042,0.0,6227.0,222.0,4.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,0.0,68.0,232.0,242430.0,351388.0,0.0,BG
995,0.0,1251.0,177.0,2.0,0.0,/videos/275711167,the T - Episode 2,473.0,2018-06-18T20:50:41+00:00,Array,0.0,80.0,338.0,336834.0,417099.0,0.0,TT
859,5.0,5271.0,452.0,4.0,0.0,/videos/275676434,the T trailer,71.0,2018-06-18T17:24:44+00:00,Array,0.0,84.0,52.0,45030.0,53463.0,0.0,TT
799,0.0,1024.0,192.0,1.0,0.0,/videos/275708467,the T - Episode 3,373.0,2018-06-18T20:33:17+00:00,Array,0.0,82.0,278.0,222523.0,269306.0,0.0,TT
753,0.0,957.0,119.0,2.0,0.0,/videos/275699705,the T - Episode 4,570.0,2018-06-18T19:39:59+00:00,Array,0.0,81.0,423.0,318545.0,391688.0,0.0,TT
707,0.0,911.0,135.0,2.0,0.0,/videos/275693272,the T - Episode 5,391.0,2018-06-18T19:03:37+00:00,Array,0.0,81.0,291.0,205737.0,251413.0,0.0,TT
691,0.0,3359.0,118.0,0.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,63.0,61.0,42221.0,66996.0,0.0,BG
668,0.0,825.0,123.0,4.0,1.0,/videos/275682633,the T - Episode 6,441.0,2018-06-18T18:02:14+00:00,Array,0.0,81.0,328.0,219747.0,269602.0,0.0,TT
661,0.0,1105.0,26.0,2.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,45.0,90.0,59976.0,131170.0,0.0,SFP
559,0.0,739.0,166.0,3.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,0.0,76.0,575.0,321918.0,418234.0,0.0,BG
