"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
2,0,82,1,2010-07-01,2010-07-02,0,0,0,0,0,0,0,0
0,0,51,0,2010-07-02,2010-07-03,0,0,0,0,0,0,0,0
1,0,25,0,2010-07-03,2010-07-04,0,0,0,0,0,0,0,0
1,0,35,0,2010-07-04,2010-07-05,0,0,0,0,0,0,0,0
1,0,37,0,2010-07-05,2010-07-06,0,0,0,0,0,0,0,0
1,0,43,0,2010-07-06,2010-07-07,0,0,0,0,0,0,0,0
3,0,69,0,2010-07-07,2010-07-08,0,0,0,0,0,0,0,0
2,0,51,0,2010-07-08,2010-07-09,0,0,0,0,0,0,0,0
5,0,57,2,2010-07-09,2010-07-10,0,0,0,0,0,0,0,0
1,0,28,0,2010-07-10,2010-07-11,0,0,0,0,0,0,0,0
0,0,47,0,2010-07-11,2010-07-12,0,0,0,0,0,0,0,0
2,0,78,2,2010-07-12,2010-07-13,0,0,0,0,0,0,0,0
2,0,73,0,2010-07-13,2010-07-14,0,0,0,0,0,0,0,0
3,0,70,1,2010-07-14,2010-07-15,0,0,0,0,0,0,0,0
3,0,64,2,2010-07-15,2010-07-16,0,0,0,0,0,0,0,0
1,0,68,1,2010-07-16,2010-07-17,0,0,0,0,0,0,0,0
1,0,35,0,2010-07-17,2010-07-18,0,0,0,0,0,0,0,0
1,0,39,1,2010-07-18,2010-07-19,0,0,0,0,0,0,0,0
1,0,60,0,2010-07-19,2010-07-20,0,0,0,0,0,0,0,0
3,0,93,1,2010-07-20,2010-07-21,0,0,0,0,0,0,0,0
1,0,59,1,2010-07-21,2010-07-22,0,0,0,0,0,0,0,0
0,0,61,0,2010-07-22,2010-07-23,0,0,0,0,0,0,0,0
2,0,41,0,2010-07-23,2010-07-24,0,0,0,0,0,0,0,0
1,0,39,1,2010-07-24,2010-07-25,0,0,0,0,0,0,0,0
0,0,42,0,2010-07-25,2010-07-26,0,0,0,0,0,0,0,0
2,0,72,0,2010-07-26,2010-07-27,0,0,0,0,0,0,0,0
3,0,210,0,2010-07-27,2010-07-28,0,0,0,0,0,0,0,0
6,0,142,2,2010-07-28,2010-07-29,0,0,0,0,0,0,0,0
6,0,93,4,2010-07-29,2010-07-30,0,0,0,0,0,0,0,0
0,0,94,0,2010-07-30,2010-07-31,0,0,0,0,0,0,0,0
0,0,52,0,2010-07-31,2010-08-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
