"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1,0,55,0,2012-03-01,2012-03-02,0,0,0,0,0,0,0,0
0,0,40,0,2012-03-02,2012-03-03,0,0,0,0,0,0,0,0
2,0,56,1,2012-03-03,2012-03-04,0,0,0,0,0,0,0,0
0,0,44,0,2012-03-04,2012-03-05,0,0,0,0,0,0,0,0
1,0,38,1,2012-03-05,2012-03-06,0,0,0,0,0,0,0,0
2,0,45,1,2012-03-06,2012-03-07,0,0,0,0,0,0,0,0
1,0,58,1,2012-03-07,2012-03-08,0,0,0,0,0,0,0,0
0,0,51,0,2012-03-08,2012-03-09,0,0,0,0,0,0,0,0
6,0,47,1,2012-03-09,2012-03-10,0,0,0,0,0,0,0,0
0,0,40,0,2012-03-10,2012-03-11,0,0,0,0,0,0,0,0
2,0,50,1,2012-03-11,2012-03-12,0,0,0,0,0,0,0,0
3,0,92,1,2012-03-12,2012-03-13,0,0,0,0,0,0,0,0
1,0,64,1,2012-03-13,2012-03-14,0,0,0,0,0,0,0,0
4,0,106,0,2012-03-14,2012-03-15,0,0,0,0,0,0,0,0
5,0,88,0,2012-03-15,2012-03-16,0,0,0,0,0,0,0,0
6,0,112,0,2012-03-16,2012-03-17,0,0,0,0,0,0,0,0
6,0,136,3,2012-03-17,2012-03-18,0,0,0,0,0,0,0,0
1,0,64,1,2012-03-18,2012-03-19,0,0,0,0,0,0,0,0
3,0,126,2,2012-03-19,2012-03-20,0,0,0,0,0,0,0,0
3,0,58,0,2012-03-20,2012-03-21,0,0,0,0,0,0,0,0
0,0,94,0,2012-03-21,2012-03-22,0,0,0,0,0,0,0,0
0,0,65,0,2012-03-22,2012-03-23,0,0,0,0,0,0,0,0
2,0,66,0,2012-03-23,2012-03-24,0,0,0,0,0,0,0,0
2,0,68,0,2012-03-24,2012-03-25,0,0,0,0,0,0,0,0
1,0,63,0,2012-03-25,2012-03-26,0,0,0,0,0,0,0,0
0,0,57,0,2012-03-26,2012-03-27,0,0,0,0,0,0,0,0
2,0,74,0,2012-03-27,2012-03-28,0,0,0,0,0,0,0,0
3,0,78,2,2012-03-28,2012-03-29,0,0,0,0,0,0,0,0
9,0,82,0,2012-03-29,2012-03-30,0,0,0,0,0,0,0,0
1,0,55,0,2012-03-30,2012-03-31,0,0,0,0,0,0,0,0
3,0,58,0,2012-03-31,2012-04-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
