"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
0,0,11,0,2014-07-01,2014-07-02,0,0,0,0,0,0,0,0
0,0,9,0,2014-07-02,2014-07-03,0,0,0,0,0,0,0,0
0,0,4,0,2014-07-03,2014-07-04,0,0,0,0,0,0,0,0
1,0,7,0,2014-07-04,2014-07-05,0,0,0,0,0,0,108,0
0,0,3,0,2014-07-05,2014-07-06,0,0,0,0,0,0,0,0
1,0,4,0,2014-07-06,2014-07-07,0,0,0,21,134,134,627,0
0,0,10,0,2014-07-07,2014-07-08,0,0,0,0,0,0,0,0
1,0,7,0,2014-07-08,2014-07-09,0,0,0,14,309,309,2070,0
1,0,7,0,2014-07-09,2014-07-10,0,0,0,91,99,99,108,0
0,0,2,0,2014-07-10,2014-07-11,0,0,0,0,0,0,0,0
0,0,17,0,2014-07-11,2014-07-12,0,0,0,0,0,0,0,0
0,0,1,0,2014-07-12,2014-07-13,0,0,0,0,0,0,0,0
0,0,1,0,2014-07-13,2014-07-14,0,0,0,0,0,0,0,0
0,0,5,0,2014-07-14,2014-07-15,0,0,0,0,0,0,0,0
1,0,5,0,2014-07-15,2014-07-16,0,0,0,94,592,592,627,0
0,0,8,0,2014-07-16,2014-07-17,0,0,0,0,0,0,0,0
0,0,39,0,2014-07-17,2014-07-18,0,0,0,0,0,0,0,0
3,0,5,0,2014-07-18,2014-07-19,0,0,0,0,0,0,1996,0
0,0,17,0,2014-07-19,2014-07-20,0,0,0,0,0,0,0,0
0,0,10,0,2014-07-20,2014-07-21,0,0,0,0,0,0,0,0
0,0,7,0,2014-07-21,2014-07-22,0,0,0,0,0,0,0,0
2,0,3,2,2014-07-22,2014-07-23,0,0,0,99,280,560,562,0
1,0,2,1,2014-07-23,2014-07-24,0,0,0,99,280,280,281,0
1,0,12,0,2014-07-24,2014-07-25,0,0,0,0,9,9,1611,0
1,0,4,0,2014-07-26,2014-07-27,0,0,0,0,3,3,1611,0
1,0,10,0,2014-07-27,2014-07-28,0,0,0,26,57,57,217,0
3,0,11,1,2014-07-28,2014-07-29,0,0,0,48,522,1567,3198,0
0,0,4,0,2014-07-29,2014-07-30,0,0,0,0,0,0,0,0
0,0,10,0,2014-07-30,2014-07-31,0,0,0,0,0,0,0,0
0,0,7,0,2014-07-31,2014-08-01,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2014-07-25,2014-07-26,0,0,0,0,0,0
"
",,,,,,,,,,,,,
