"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
356,0,1441,77,2018-08-01,2018-08-02,0,0,0,65,283,100952,178054,0
394,0,1409,72,2018-08-02,2018-08-03,3,0,0,63,258,101959,199121,0
383,0,1201,69,2018-08-03,2018-08-04,1,0,0,64,231,88728,185233,0
474,0,1192,96,2018-08-04,2018-08-05,0,0,0,60,239,113412,277140,0
420,0,1254,106,2018-08-05,2018-08-06,1,0,0,63,253,106610,231385,0
473,1,1294,91,2018-08-06,2018-08-07,0,0,0,62,279,131975,274073,0
554,3,1542,94,2018-08-07,2018-08-08,0,0,0,60,250,138835,316401,0
645,0,1578,115,2018-08-08,2018-08-09,0,0,0,68,319,206269,362859,0
582,0,1470,135,2018-08-09,2018-08-10,0,0,0,70,311,181249,316335,0
432,0,1265,100,2018-08-10,2018-08-11,0,0,0,70,281,121782,214519,0
557,0,1368,113,2018-08-11,2018-08-12,0,0,0,62,284,158226,305225,0
621,0,1378,128,2018-08-12,2018-08-13,1,0,0,67,287,178759,352798,0
698,0,1538,143,2018-08-13,2018-08-14,0,0,0,72,317,221958,387177,0
573,0,1400,126,2018-08-14,2018-08-15,0,0,0,73,337,193119,310781,0
561,0,1403,97,2018-08-15,2018-08-16,16,0,0,60,313,176056,340991,0
510,0,1345,101,2018-08-16,2018-08-17,0,0,0,71,313,160066,278922,0
411,0,1159,81,2018-08-17,2018-08-18,0,0,0,66,307,126383,236084,0
334,0,974,80,2018-08-18,2018-08-19,0,0,0,70,306,102527,183916,0
429,0,1154,89,2018-08-19,2018-08-20,2,0,0,70,321,137901,249447,0
491,0,1257,104,2018-08-20,2018-08-21,0,0,0,68,266,131019,250930,0
400,0,1275,72,2018-08-21,2018-08-22,0,0,0,66,302,120821,227119,0
439,0,1339,86,2018-08-22,2018-08-23,0,0,0,69,322,141788,235516,0
291,0,1053,48,2018-08-23,2018-08-24,0,0,0,60,258,75273,152343,0
440,0,1273,85,2018-08-24,2018-08-25,0,0,0,69,315,138615,246178,0
503,0,1434,84,2018-08-25,2018-08-26,0,0,0,67,284,142918,274354,0
404,0,1108,81,2018-08-26,2018-08-27,0,0,0,70,280,113498,230257,0
429,0,3058,82,2018-08-27,2018-08-28,1,1,0,65,291,125002,246664,0
460,0,1732,89,2018-08-28,2018-08-29,0,0,0,69,287,132457,249819,0
531,0,1450,117,2018-08-29,2018-08-30,4,1,0,75,320,169955,284661,0
654,0,1845,113,2018-08-30,2018-08-31,11,0,0,67,254,166384,371753,0
313,1,1136,64,2018-08-31,2018-09-01,0,0,0,70,306,95969,173298,0
"
",,,,,,,,,,,,,
