"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
348,6,1258,35,2016-08-01,2016-08-02,1,0,0,32,148,51727,159118,0
569,1,1225,21,2016-08-02,2016-08-03,1,0,0,27,111,63391,234058,0
376,0,838,52,2016-08-03,2016-08-04,4,0,0,44,173,65200,147511,0
1262,2,1852,348,2016-08-04,2016-08-05,2,0,0,50,145,183950,362436,0
645,1,1062,115,2016-08-05,2016-08-06,0,0,0,46,165,106706,228859,0
629,0,1250,67,2016-08-06,2016-08-07,1,0,0,66,546,343668,515580,0
678,1,1371,100,2016-08-07,2016-08-08,1,0,0,68,568,385354,559221,0
743,8,1484,119,2016-08-08,2016-08-09,0,0,0,71,534,396785,552349,0
345,0,775,45,2016-08-09,2016-08-10,0,0,0,71,476,164464,231151,0
295,0,672,35,2016-08-10,2016-08-11,1,0,0,68,444,131185,190187,0
259,1,642,38,2016-08-11,2016-08-12,1,0,0,71,438,113530,159132,0
252,0,605,49,2016-08-12,2016-08-13,1,0,0,64,403,101790,158892,0
263,0,684,51,2016-08-13,2016-08-14,1,0,0,67,425,111921,164827,0
260,1,762,54,2016-08-14,2016-08-15,0,0,0,72,446,116065,159280,0
187,1,455,37,2016-08-15,2016-08-16,0,0,0,63,362,67734,106261,0
171,0,481,24,2016-08-16,2016-08-17,0,0,0,69,374,64007,91618,0
272,0,699,50,2016-08-17,2016-08-18,2,0,0,62,427,116405,187323,0
166,0,472,26,2016-08-18,2016-08-19,0,0,0,65,360,59826,90707,0
126,0,488,20,2016-08-19,2016-08-20,0,0,0,68,428,54038,79332,0
133,0,436,22,2016-08-20,2016-08-21,0,0,0,66,360,47985,72289,0
212,0,464,27,2016-08-21,2016-08-22,0,0,0,71,411,87216,121785,0
138,0,460,27,2016-08-22,2016-08-23,4,0,0,65,285,39330,60116,0
1303,2,4490,394,2016-08-23,2016-08-24,5,0,0,68,162,212210,312023,0
1297,0,4207,375,2016-08-24,2016-08-25,4,0,0,68,177,230056,337520,0
587,5,1978,143,2016-08-25,2016-08-26,0,0,0,68,209,122939,178557,0
400,0,1090,78,2016-08-26,2016-08-27,0,0,0,70,321,128598,182015,0
516,0,1999,102,2016-08-27,2016-08-28,1,0,0,71,310,160208,224195,0
453,0,2079,93,2016-08-28,2016-08-29,0,0,0,68,257,116721,169738,0
226,0,947,38,2016-08-29,2016-08-30,0,0,0,61,311,70313,115115,0
164,0,903,38,2016-08-30,2016-08-31,0,0,0,67,259,42606,62977,0
192,2,691,33,2016-08-31,2016-09-01,0,0,0,67,309,59432,87531,0
"
",,,,,,,,,,,,,
