"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
2559,1,4685,553,2017-05-01,2017-05-02,2,0,0,78,382,978840,1240242,0
2445,0,5490,522,2017-05-02,2017-05-03,12,0,0,74,360,880547,1181562,0
2272,27,5539,558,2017-05-03,2017-05-04,8,0,0,76,372,847082,1111550,0
1684,2,4722,403,2017-05-04,2017-05-05,1,0,0,73,351,591332,804662,0
1705,1,3436,466,2017-05-05,2017-05-06,6,0,0,76,366,624593,815308,0
1503,0,3162,363,2017-05-06,2017-05-07,7,0,0,77,372,559946,724608,0
1470,0,3468,435,2017-05-07,2017-05-08,5,0,0,75,379,558001,740800,0
1431,1,3429,342,2017-05-08,2017-05-09,1,0,0,71,346,495288,688433,0
1123,0,2746,211,2017-05-09,2017-05-10,1,0,0,70,348,391115,552895,0
1076,0,3129,239,2017-05-10,2017-05-11,1,0,0,71,341,367797,511442,0
1274,0,3793,298,2017-05-11,2017-05-12,1,0,0,75,354,451965,602311,0
1291,0,3939,341,2017-05-12,2017-05-13,4,0,0,75,365,471247,622882,0
1291,0,3415,301,2017-05-13,2017-05-14,0,0,0,73,352,454433,620206,0
1459,0,3160,325,2017-05-14,2017-05-15,4,0,0,73,348,508915,694255,0
1344,0,3038,338,2017-05-15,2017-05-16,3,0,0,74,370,498037,670492,0
1034,1,2411,211,2017-05-16,2017-05-17,0,1,0,75,351,362938,483550,0
1059,0,2525,234,2017-05-17,2017-05-18,3,0,0,71,357,378509,527576,0
994,0,2691,240,2017-05-18,2017-05-19,1,0,0,68,318,316645,459960,0
1301,0,3069,330,2017-05-19,2017-05-20,4,1,0,73,334,435364,589675,0
1267,0,3545,292,2017-05-20,2017-05-21,3,0,0,70,349,443070,626646,0
1195,0,2882,290,2017-05-21,2017-05-22,0,0,0,78,372,445624,570989,0
960,5,3109,216,2017-05-22,2017-05-23,0,1,0,68,300,288443,423344,0
962,3,2658,231,2017-05-23,2017-05-24,4,0,0,70,340,327631,462373,0
1222,0,3518,290,2017-05-24,2017-05-25,19,0,0,72,321,393168,545459,0
2514,1,5417,801,2017-05-25,2017-05-26,0,2,0,71,224,563161,789495,0
1878,0,4326,517,2017-05-26,2017-05-27,2,0,0,72,274,515059,715348,0
1339,2,3639,423,2017-05-27,2017-05-28,0,0,0,73,294,394963,539673,0
1309,0,3060,363,2017-05-28,2017-05-29,0,0,0,73,320,418959,573820,0
1194,0,2918,272,2017-05-29,2017-05-30,5,0,0,71,330,394937,552205,0
1367,3,3033,312,2017-05-30,2017-05-31,3,0,0,75,330,451238,596927,0
978,0,2570,204,2017-05-31,2017-06-01,5,0,0,73,315,308234,417081,0
"
",,,,,,,,,,,,,
