"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
2,0,35,1,2012-07-01,2012-07-02,0,0,0,0,0,0,0,0
5,0,45,0,2012-07-02,2012-07-03,0,0,0,0,0,0,0,0
2,0,83,0,2012-07-03,2012-07-04,0,0,0,0,0,0,0,0
0,0,29,0,2012-07-04,2012-07-05,0,0,0,0,0,0,0,0
2,0,46,0,2012-07-05,2012-07-06,0,0,0,0,0,0,0,0
0,0,34,0,2012-07-06,2012-07-07,0,0,0,0,0,0,0,0
0,0,46,0,2012-07-07,2012-07-08,0,0,0,0,0,0,0,0
4,0,85,1,2012-07-08,2012-07-09,0,0,0,0,0,0,0,0
6,0,46,1,2012-07-09,2012-07-10,0,0,0,0,0,0,0,0
0,0,44,0,2012-07-10,2012-07-11,0,0,0,0,0,0,0,0
1,0,35,0,2012-07-11,2012-07-12,0,0,0,0,0,0,0,0
3,0,76,2,2012-07-12,2012-07-13,0,0,0,0,0,0,0,0
0,0,43,0,2012-07-13,2012-07-14,0,0,0,0,0,0,0,0
1,0,31,0,2012-07-14,2012-07-15,0,0,0,0,0,0,0,0
0,0,37,0,2012-07-15,2012-07-16,0,0,0,0,0,0,0,0
2,0,61,1,2012-07-16,2012-07-17,0,0,0,0,0,0,0,0
0,0,40,0,2012-07-17,2012-07-18,0,0,0,0,0,0,0,0
3,0,33,1,2012-07-18,2012-07-19,0,0,0,0,0,0,0,0
3,0,38,1,2012-07-19,2012-07-20,0,0,0,0,0,0,0,0
1,0,38,0,2012-07-20,2012-07-21,0,0,0,0,0,0,0,0
0,0,55,0,2012-07-21,2012-07-22,0,0,0,0,0,0,0,0
8,0,60,4,2012-07-22,2012-07-23,0,0,0,0,0,0,0,0
1,0,32,1,2012-07-23,2012-07-24,0,0,0,0,0,0,0,0
3,0,55,1,2012-07-24,2012-07-25,0,0,0,0,0,0,0,0
0,0,40,0,2012-07-25,2012-07-26,0,0,0,0,0,0,0,0
1,0,37,1,2012-07-26,2012-07-27,0,0,0,0,0,0,0,0
0,0,32,0,2012-07-27,2012-07-28,0,0,0,0,0,0,0,0
0,0,44,0,2012-07-28,2012-07-29,0,0,0,0,0,0,0,0
1,0,30,1,2012-07-29,2012-07-30,0,0,0,0,0,0,0,0
0,0,62,0,2012-07-30,2012-07-31,0,0,0,0,0,0,0,0
7,0,35,4,2012-07-31,2012-08-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
