"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
36,0,97,7,2015-09-01,2015-09-02,0,0,0,58,217,7834,15728,0
10,0,61,0,2015-09-02,2015-09-03,0,0,0,52,220,2209,4634,0
32,0,73,4,2015-09-03,2015-09-04,0,0,0,69,215,6901,13703,0
15,0,47,1,2015-09-04,2015-09-05,0,0,0,59,268,4026,6788,0
15,0,77,4,2015-09-05,2015-09-06,0,0,0,70,257,3861,5494,0
26,0,48,6,2015-09-06,2015-09-07,0,0,0,90,262,6813,10304,0
11,0,45,0,2015-09-07,2015-09-08,0,0,0,66,313,3448,5175,0
17,0,48,7,2015-09-08,2015-09-09,1,0,0,81,338,5754,7056,0
22,0,44,6,2015-09-09,2015-09-10,0,0,0,84,284,6264,9355,0
33,0,67,2,2015-09-10,2015-09-11,0,0,0,59,263,8707,15866,0
9,0,46,3,2015-09-11,2015-09-12,0,0,0,87,376,3390,3873,0
14,0,31,3,2015-09-12,2015-09-13,0,0,0,56,230,3231,6944,0
19,0,50,6,2015-09-13,2015-09-14,0,0,0,85,322,6125,7977,0
9,0,37,0,2015-09-14,2015-09-15,0,0,0,58,179,1612,4344,0
15,0,45,1,2015-09-15,2015-09-16,0,0,0,77,258,3872,5014,0
3,0,22,0,2015-09-16,2015-09-17,0,0,0,46,171,514,1905,0
6,0,42,0,2015-09-17,2015-09-18,0,0,0,42,184,1106,2577,0
23,0,65,7,2015-09-18,2015-09-19,0,0,0,67,313,7202,10701,0
30,0,55,10,2015-09-19,2015-09-20,7,0,0,84,316,9503,12397,0
43,0,94,12,2015-09-20,2015-09-21,0,0,0,87,266,11468,15382,0
29,0,80,8,2015-09-21,2015-09-22,0,0,0,75,264,7659,11742,0
38,0,79,8,2015-09-22,2015-09-23,0,0,0,76,340,12929,16793,0
18,0,33,1,2015-09-23,2015-09-24,0,0,0,51,203,3670,8732,0
23,0,53,3,2015-09-24,2015-09-25,0,0,0,63,259,5976,10541,0
18,0,51,3,2015-09-25,2015-09-26,0,0,0,72,311,5611,8100,0
24,0,66,4,2015-09-26,2015-09-27,0,0,0,50,429,10316,23470,0
35,0,98,4,2015-09-27,2015-09-28,0,0,0,58,288,10109,21660,0
40,0,60,5,2015-09-28,2015-09-29,0,0,0,58,232,9281,24308,0
19,0,46,3,2015-09-29,2015-09-30,0,0,0,52,224,4270,12474,0
71,0,135,12,2015-09-30,2015-10-01,0,0,0,46,356,25280,61716,0
"
",,,,,,,,,,,,,
