"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1,0,40,1,2011-06-01,2011-06-02,0,0,0,0,0,0,0,0
2,0,38,0,2011-06-02,2011-06-03,0,0,0,0,0,0,0,0
0,0,45,0,2011-06-03,2011-06-04,0,0,0,0,0,0,0,0
1,0,62,0,2011-06-04,2011-06-05,0,0,0,0,0,0,0,0
2,0,51,2,2011-06-05,2011-06-06,0,0,0,0,0,0,0,0
3,0,46,1,2011-06-06,2011-06-07,0,0,0,0,0,0,0,0
2,0,48,1,2011-06-07,2011-06-08,0,0,0,0,0,0,0,0
2,0,38,1,2011-06-08,2011-06-09,0,0,0,0,0,0,0,0
2,0,57,2,2011-06-09,2011-06-10,0,0,0,0,0,0,0,0
1,0,28,0,2011-06-10,2011-06-11,0,0,0,0,0,0,0,0
1,0,30,0,2011-06-11,2011-06-12,0,0,0,0,0,0,0,0
2,0,33,2,2011-06-12,2011-06-13,0,0,0,0,0,0,0,0
3,0,32,1,2011-06-13,2011-06-14,0,0,0,0,0,0,0,0
1,0,39,0,2011-06-14,2011-06-15,0,0,0,0,0,0,0,0
2,0,26,1,2011-06-15,2011-06-16,0,0,0,0,0,0,0,0
0,0,44,0,2011-06-16,2011-06-17,0,0,0,0,0,0,0,0
0,0,23,0,2011-06-17,2011-06-18,0,0,0,0,0,0,0,0
0,0,14,0,2011-06-18,2011-06-19,0,0,0,0,0,0,0,0
0,0,21,0,2011-06-19,2011-06-20,0,0,0,0,0,0,0,0
2,0,26,0,2011-06-20,2011-06-21,0,0,0,0,0,0,0,0
1,0,37,1,2011-06-21,2011-06-22,0,0,0,0,0,0,0,0
1,0,45,0,2011-06-22,2011-06-23,0,0,0,0,0,0,0,0
3,0,38,1,2011-06-23,2011-06-24,0,0,0,0,0,0,0,0
1,0,20,1,2011-06-24,2011-06-25,0,0,0,0,0,0,0,0
0,0,28,0,2011-06-25,2011-06-26,0,0,0,0,0,0,0,0
1,0,22,1,2011-06-26,2011-06-27,0,0,0,0,0,0,0,0
0,0,55,0,2011-06-27,2011-06-28,0,0,0,0,0,0,0,0
6,0,81,1,2011-06-28,2011-06-29,0,0,0,0,0,0,0,0
8,0,109,1,2011-06-29,2011-06-30,0,0,0,0,0,0,0,0
2,0,52,0,2011-06-30,2011-07-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
