"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
496,1,1283,99,2018-03-01,2018-03-02,5,0,0,58,254,126067,216444,0
440,0,1349,66,2018-03-02,2018-03-03,3,0,0,58,268,118136,201775,0
530,0,1528,120,2018-03-03,2018-03-04,0,0,0,61,250,132939,214862,0
563,3,1732,82,2018-03-04,2018-03-05,1,0,0,53,235,132609,248740,0
565,0,1704,126,2018-03-05,2018-03-06,1,0,0,64,248,140490,216549,0
466,0,1654,72,2018-03-06,2018-03-07,0,0,0,64,83,38718,60175,0
635,3,1814,133,2018-03-07,2018-03-08,0,0,0,69,126,80488,116441,0
757,1,2052,85,2018-03-08,2018-03-09,0,0,0,65,94,71570,109085,0
611,1,1940,81,2018-03-09,2018-03-10,0,0,0,67,130,79626,118378,0
586,1,1914,162,2018-03-10,2018-03-11,6,0,0,75,196,114993,151744,0
1164,1,3670,211,2018-03-11,2018-03-12,7,0,0,71,119,139376,194498,0
986,0,3313,151,2018-03-12,2018-03-13,2,0,0,66,104,102712,154253,0
842,0,2534,115,2018-03-13,2018-03-14,4,0,0,61,86,72951,118087,0
1008,14,7555,180,2018-03-14,2018-03-15,2,1,0,67,89,90276,134326,0
1654,3,9982,250,2018-03-15,2018-03-16,1,0,0,75,89,148301,197652,0
1041,0,5625,226,2018-03-16,2018-03-17,14,0,0,69,125,130623,187391,0
901,0,3651,173,2018-03-17,2018-03-18,6,0,0,68,129,116737,170171,0
955,1,3836,182,2018-03-18,2018-03-19,1,0,0,64,147,141310,218386,0
811,0,947,172,2018-03-19,2018-03-20,0,0,0,68,116,94282,138607,0
659,0,758,54,2018-03-20,2018-03-21,11,1,0,54,45,30151,54837,0
830,0,1719,85,2018-03-21,2018-03-22,0,0,0,50,118,98430,194694,0
730,0,2861,133,2018-03-22,2018-03-23,6,0,0,66,269,196451,295660,0
655,1,2323,143,2018-03-23,2018-03-24,0,0,0,69,322,211344,305338,0
543,0,1640,115,2018-03-24,2018-03-25,7,0,0,65,296,161179,246359,0
660,0,2077,151,2018-03-25,2018-03-26,0,0,0,69,296,195881,280548,0
607,0,2419,122,2018-03-26,2018-03-27,2,1,0,69,309,187973,270287,0
616,0,2308,114,2018-03-27,2018-03-28,10,0,0,61,270,166720,271986,0
637,0,2223,129,2018-03-28,2018-03-29,4,1,0,64,272,173446,267376,0
1263,4,3850,234,2018-03-29,2018-03-30,9,0,0,66,340,429549,643897,0
915,2,3117,190,2018-03-30,2018-03-31,9,0,0,68,362,331341,484636,0
2202,1,5375,160,2018-03-31,2018-04-01,19,0,0,27,105,231664,841464,0
"
",,,,,,,,,,,,,
