"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
383,0,1261,105,2019-04-01,2019-04-02,5,0,0,64,275,105463,214031,0
340,0,1526,92,2019-04-02,2019-04-03,3,0,0,66,258,87731,158988,0
461,0,1436,93,2019-04-03,2019-04-04,0,0,0,67,305,140629,254043,0
456,0,1517,100,2019-04-04,2019-04-05,0,0,0,52,276,126010,268363,0
351,2,1145,76,2019-04-05,2019-04-06,0,0,0,60,282,99169,178558,0
252,1,973,59,2019-04-06,2019-04-07,0,0,0,57,260,65707,128235,0
207,2,1065,39,2019-04-07,2019-04-08,1,0,0,55,272,56415,114080,0
301,2,1097,49,2019-04-08,2019-04-09,0,0,0,66,323,97507,166890,0
226,22,1129,43,2019-04-09,2019-04-10,1,2,0,60,273,61711,115749,0
395,1,1224,54,2019-04-10,2019-04-11,2,1,0,54,374,148069,303930,0
727,0,1803,109,2019-04-11,2019-04-12,3,1,0,45,498,362133,856069,0
735,0,1832,85,2019-04-12,2019-04-13,4,0,0,44,403,296355,789529,0
942,1,2215,81,2019-04-13,2019-04-14,1,0,0,48,401,378326,866852,0
677,1,1706,90,2019-04-14,2019-04-15,0,0,0,52,366,248245,544837,0
416,1,1496,49,2019-04-15,2019-04-16,1,0,0,50,315,131394,286811,0
386,1,1431,62,2019-04-16,2019-04-17,0,0,0,54,340,131489,273493,0
389,1,1358,54,2019-04-17,2019-04-18,0,0,0,53,302,117495,258981,0
446,0,1354,70,2019-04-18,2019-04-19,1,1,0,42,262,117250,315322,0
299,1,1030,43,2019-04-19,2019-04-20,0,0,0,54,313,93824,196818,0
367,0,2548,46,2019-04-20,2019-04-21,0,0,0,54,357,131053,254536,0
348,0,1332,51,2019-04-21,2019-04-22,1,0,0,53,269,93802,204891,0
277,0,1338,27,2019-04-22,2019-04-23,4,0,0,52,303,84109,179662,0
363,0,1379,54,2019-04-23,2019-04-24,0,0,0,49,280,101658,233827,0
310,1,1247,51,2019-04-24,2019-04-25,0,0,0,59,350,108596,202098,0
300,0,986,64,2019-04-25,2019-04-26,0,0,0,59,326,97906,183903,0
384,2,1351,35,2019-04-26,2019-04-27,0,0,0,48,272,104503,266599,0
331,1,1181,35,2019-04-27,2019-04-28,1,1,0,59,334,110574,211866,0
331,0,1197,67,2019-04-28,2019-04-29,0,0,0,63,306,101331,197896,0
301,0,1414,44,2019-04-29,2019-04-30,0,0,0,66,372,111979,194136,0
282,0,1451,47,2019-04-30,2019-05-01,8,0,0,57,293,82713,171602,0
"
",,,,,,,,,,,,,
