"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
2,0,119,1,2011-02-01,2011-02-02,0,0,0,0,0,0,0,0
1,0,42,0,2011-02-02,2011-02-03,0,0,0,0,0,0,0,0
3,0,64,2,2011-02-03,2011-02-04,0,0,0,0,0,0,0,0
5,0,47,4,2011-02-04,2011-02-05,0,0,0,0,0,0,0,0
3,0,56,1,2011-02-05,2011-02-06,0,0,0,0,0,0,0,0
1,0,44,0,2011-02-06,2011-02-07,0,0,0,0,0,0,0,0
5,0,82,3,2011-02-07,2011-02-08,0,0,0,0,0,0,0,0
1,0,59,0,2011-02-08,2011-02-09,0,0,0,0,0,0,0,0
3,0,57,1,2011-02-09,2011-02-10,0,0,0,0,0,0,0,0
6,0,84,2,2011-02-10,2011-02-11,0,0,0,0,0,0,0,0
2,0,58,1,2011-02-11,2011-02-12,0,0,0,0,0,0,0,0
2,0,73,1,2011-02-12,2011-02-13,0,0,0,0,0,0,0,0
0,0,63,0,2011-02-13,2011-02-14,0,0,0,0,0,0,0,0
2,0,66,2,2011-02-14,2011-02-15,0,0,0,0,0,0,0,0
1,0,51,0,2011-02-15,2011-02-16,0,0,0,0,0,0,0,0
4,0,43,2,2011-02-16,2011-02-17,0,0,0,0,0,0,0,0
0,0,46,0,2011-02-17,2011-02-18,0,0,0,0,0,0,0,0
0,0,50,1,2011-02-18,2011-02-19,0,0,0,0,0,0,0,0
1,0,46,1,2011-02-19,2011-02-20,0,0,0,0,0,0,0,0
2,0,35,2,2011-02-20,2011-02-21,0,0,0,0,0,0,0,0
5,0,76,2,2011-02-21,2011-02-22,0,0,0,0,0,0,0,0
3,0,65,0,2011-02-22,2011-02-23,0,0,0,0,0,0,0,0
3,0,51,2,2011-02-23,2011-02-24,0,0,0,0,0,0,0,0
2,0,36,0,2011-02-24,2011-02-25,0,0,0,0,0,0,0,0
1,0,61,1,2011-02-25,2011-02-26,0,0,0,0,0,0,0,0
1,0,25,1,2011-02-26,2011-02-27,0,0,0,0,0,0,0,0
0,0,20,0,2011-02-27,2011-02-28,0,0,0,0,0,0,0,0
1,0,26,0,2011-02-28,2011-03-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
