"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
883,0,3456,151,2018-01-01,2018-01-02,21,0,0,73,262,232176,315780,0
1066,0,2763,184,2018-01-02,2018-01-03,2,0,0,76,240,256208,336275,0
864,0,2264,71,2018-01-03,2018-01-04,13,0,0,68,102,88315,128084,0
882,11,2813,95,2018-01-04,2018-01-05,1,0,0,65,151,133676,205587,0
857,1,2795,219,2018-01-05,2018-01-06,2,0,0,68,284,244242,355831,0
1022,0,2436,246,2018-01-06,2018-01-07,1,0,0,67,285,291327,429440,0
955,0,2266,212,2018-01-07,2018-01-08,0,0,0,68,273,261547,383743,0
873,0,2451,98,2018-01-08,2018-01-09,0,0,0,61,138,121342,196867,0
754,2,2069,37,2018-01-09,2018-01-10,1,0,0,52,62,46892,89575,0
788,1,2019,63,2018-01-10,2018-01-11,0,0,0,63,132,104322,164989,0
750,0,2332,71,2018-01-11,2018-01-12,2,2,0,56,113,85417,151553,0
612,0,2072,100,2018-01-12,2018-01-13,0,0,0,61,242,148615,240334,0
628,4,1878,158,2018-01-13,2018-01-14,0,0,0,66,300,188746,285336,0
654,0,2019,159,2018-01-14,2018-01-15,1,0,0,67,310,203237,299026,0
610,1,1789,120,2018-01-15,2018-01-16,0,0,0,60,202,123448,202531,0
648,0,1831,87,2018-01-16,2018-01-17,2,0,0,63,148,96228,152513,0
555,1,1813,34,2018-01-17,2018-01-18,0,0,0,49,66,37062,74536,0
534,0,1882,0,2018-01-18,2018-01-19,0,0,0,51,0,250,483,0
526,1,1399,183,2018-01-19,2018-01-20,0,1,0,46,239,125960,270330,0
671,0,1662,204,2018-01-20,2018-01-21,1,0,0,53,306,205724,382905,0
696,1,1854,197,2018-01-21,2018-01-22,2,0,0,45,241,168281,366976,0
582,0,1628,159,2018-01-22,2018-01-23,0,0,0,49,272,158311,319315,0
584,1,1698,168,2018-01-23,2018-01-24,1,0,0,46,222,130013,282326,0
667,2,1875,188,2018-01-24,2018-01-25,0,0,0,53,278,185913,344537,0
461,0,1445,85,2018-01-25,2018-01-26,0,0,0,66,307,141828,213162,0
426,8,1660,101,2018-01-26,2018-01-27,2,0,0,60,349,148974,246777,0
342,0,1393,126,2018-01-27,2018-01-28,2,0,0,67,557,190823,284798,0
434,0,1458,136,2018-01-28,2018-01-29,0,0,0,68,432,187534,272520,0
463,0,785,104,2018-01-29,2018-01-30,1,0,0,61,325,150630,245801,0
485,0,954,61,2018-01-30,2018-01-31,1,0,0,58,136,66090,112993,0
691,0,1857,37,2018-01-31,2018-02-01,0,0,0,65,70,48698,73971,0
"
",,,,,,,,,,,,,
