"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
4,0,54,2,2011-07-01,2011-07-02,0,0,0,0,0,0,0,0
10,0,44,8,2011-07-02,2011-07-03,1,0,0,0,0,0,0,0
24,0,134,15,2011-07-03,2011-07-04,0,0,0,0,0,0,0,0
8,0,85,6,2011-07-04,2011-07-05,0,0,0,0,0,0,0,0
15,0,495,3,2011-07-05,2011-07-06,0,0,0,0,0,0,0,0
7,0,129,2,2011-07-06,2011-07-07,0,0,0,0,0,0,0,0
12,0,346,1,2011-07-07,2011-07-08,0,0,0,0,0,0,0,0
3,0,206,0,2011-07-08,2011-07-09,0,0,0,0,0,0,0,0
7,0,121,0,2011-07-09,2011-07-10,0,0,0,0,0,0,0,0
3,0,91,1,2011-07-10,2011-07-11,0,0,0,0,0,0,0,0
3,0,133,2,2011-07-11,2011-07-12,0,0,0,0,0,0,0,0
16,0,191,6,2011-07-12,2011-07-13,0,0,0,0,0,0,0,0
0,0,120,0,2011-07-13,2011-07-14,0,0,0,0,0,0,0,0
4,0,127,2,2011-07-14,2011-07-15,0,0,0,0,0,0,0,0
3,0,83,0,2011-07-15,2011-07-16,0,0,0,0,0,0,0,0
2,0,56,1,2011-07-16,2011-07-17,0,0,0,0,0,0,0,0
0,0,50,0,2011-07-17,2011-07-18,0,0,0,0,0,0,0,0
6,0,104,0,2011-07-18,2011-07-19,0,0,0,0,0,0,0,0
3,0,97,0,2011-07-19,2011-07-20,0,0,0,0,0,0,0,0
6,0,145,1,2011-07-20,2011-07-21,0,0,0,0,0,0,0,0
0,0,149,0,2011-07-21,2011-07-22,0,0,0,0,0,0,0,0
4,0,58,1,2011-07-22,2011-07-23,0,0,0,0,0,0,0,0
0,0,59,0,2011-07-23,2011-07-24,0,0,0,0,0,0,0,0
2,0,127,1,2011-07-24,2011-07-25,0,0,0,0,0,0,0,0
1,0,143,0,2011-07-25,2011-07-26,0,0,0,0,0,0,0,0
2,0,80,1,2011-07-26,2011-07-27,0,0,0,0,0,0,0,0
1,0,149,2,2011-07-27,2011-07-28,0,0,0,0,0,0,0,0
1,0,113,1,2011-07-28,2011-07-29,0,0,0,0,0,0,0,0
1,0,85,3,2011-07-29,2011-07-30,1,0,0,0,0,0,0,0
5,0,95,4,2011-07-30,2011-07-31,0,0,0,0,0,0,0,0
2,0,68,0,2011-07-31,2011-08-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
