"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
268,0,1019,92,2016-11-01,2016-11-02,0,0,0,59,193,51811,86581,0
183,0,747,45,2016-11-02,2016-11-03,0,0,0,68,240,43952,64517,0
332,0,1021,69,2016-11-03,2016-11-04,4,2,0,68,301,100115,145608,0
4997,0,9152,1319,2016-11-04,2016-11-05,15,2,0,75,117,585715,777392,0
5366,0,12096,1327,2016-11-05,2016-11-06,2,0,0,75,129,693286,921350,0
2835,0,14332,697,2016-11-06,2016-11-07,3,0,0,75,141,402369,536290,0
1264,0,3772,331,2016-11-07,2016-11-08,5,0,0,74,172,217530,293752,0
992,0,3268,257,2016-11-08,2016-11-09,1,0,0,72,177,176146,241522,0
395,0,1572,90,2016-11-09,2016-11-10,1,0,0,75,182,71891,94947,0
324,0,1163,80,2016-11-10,2016-11-11,3,0,0,70,203,66015,94147,0
311,0,1055,78,2016-11-11,2016-11-12,1,0,0,74,238,74211,99619,0
298,0,915,63,2016-11-12,2016-11-13,1,0,0,66,190,56636,85330,0
553,0,1497,59,2016-11-13,2016-11-14,2,0,0,50,182,100950,200076,0
570,0,1684,76,2016-11-14,2016-11-15,0,0,0,53,204,116515,219250,0
311,1,937,82,2016-11-15,2016-11-16,0,0,0,67,242,75419,111049,0
368,2,1273,70,2016-11-16,2016-11-17,0,0,0,68,239,88260,128305,0
300,4,1057,65,2016-11-17,2016-11-18,1,0,0,63,212,63740,100000,0
419,3,1650,108,2016-11-18,2016-11-19,0,0,0,73,196,82322,112624,0
391,0,1255,109,2016-11-19,2016-11-20,2,0,0,66,181,70856,106395,0
493,2,1432,138,2016-11-20,2016-11-21,0,0,0,73,187,92527,125936,0
418,1,1533,122,2016-11-21,2016-11-22,2,0,0,71,200,83898,116688,0
285,0,1266,83,2016-11-22,2016-11-23,1,0,0,68,230,65707,95675,0
261,0,977,58,2016-11-23,2016-11-24,0,0,0,69,225,58790,85160,0
182,0,586,43,2016-11-24,2016-11-25,0,0,0,70,212,38652,54471,0
146,0,517,36,2016-11-25,2016-11-26,1,0,0,67,244,35714,52841,0
208,1,778,38,2016-11-26,2016-11-27,2,0,0,73,251,52315,70885,0
229,0,857,48,2016-11-27,2016-11-28,0,0,0,66,196,45087,68253,0
219,0,832,53,2016-11-28,2016-11-29,0,0,0,69,204,44844,64109,0
298,0,1212,82,2016-11-29,2016-11-30,1,0,0,71,224,67042,94027,0
215,1,809,60,2016-11-30,2016-12-01,0,0,0,68,225,48415,70876,0
"
",,,,,,,,,,,,,
