"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
2,0,39,0,2013-10-01,2013-10-02,0,0,0,0,0,0,0,0
0,0,41,0,2013-10-02,2013-10-03,0,0,0,0,0,0,0,0
2,0,34,1,2013-10-03,2013-10-04,0,0,0,0,0,0,0,0
0,0,25,0,2013-10-04,2013-10-05,0,0,0,0,0,0,0,0
0,0,21,0,2013-10-05,2013-10-06,0,0,0,0,0,0,0,0
0,0,17,0,2013-10-06,2013-10-07,0,0,0,0,0,0,0,0
0,0,64,0,2013-10-07,2013-10-08,0,0,0,0,0,0,0,0
1,0,38,0,2013-10-08,2013-10-09,0,0,0,0,0,0,0,0
2,0,41,0,2013-10-09,2013-10-10,0,0,0,0,0,0,0,0
0,0,38,0,2013-10-10,2013-10-11,0,0,0,0,0,0,0,0
1,0,43,0,2013-10-11,2013-10-12,0,0,0,0,0,0,0,0
0,0,34,0,2013-10-12,2013-10-13,0,0,0,0,0,0,0,0
0,0,50,0,2013-10-13,2013-10-14,0,0,0,0,0,0,0,0
0,0,30,0,2013-10-14,2013-10-15,0,0,0,0,0,0,0,0
0,0,22,0,2013-10-15,2013-10-16,0,0,0,0,0,0,0,0
3,0,51,0,2013-10-16,2013-10-17,0,0,0,0,0,0,0,0
0,0,40,0,2013-10-17,2013-10-18,0,0,0,0,0,0,0,0
3,0,38,2,2013-10-18,2013-10-19,0,0,0,0,0,0,0,0
0,0,34,0,2013-10-19,2013-10-20,0,0,0,0,0,0,0,0
0,0,38,0,2013-10-20,2013-10-21,0,0,0,0,0,0,0,0
0,0,49,0,2013-10-21,2013-10-22,0,0,0,0,0,0,0,0
0,0,22,0,2013-10-22,2013-10-23,0,0,0,0,0,0,0,0
0,0,26,0,2013-10-23,2013-10-24,0,0,0,0,0,0,0,0
3,0,27,0,2013-10-24,2013-10-25,0,0,0,0,0,0,0,0
2,0,39,0,2013-10-25,2013-10-26,0,0,0,0,0,0,0,0
2,0,42,1,2013-10-26,2013-10-27,0,0,0,0,0,0,0,0
0,0,13,0,2013-10-27,2013-10-28,0,0,0,0,0,0,0,0
6,0,57,0,2013-10-28,2013-10-29,0,0,0,0,0,0,0,0
1,0,38,0,2013-10-29,2013-10-30,0,0,0,0,0,0,0,0
2,0,29,0,2013-10-30,2013-10-31,0,0,0,0,0,0,0,0
0,0,28,0,2013-10-31,2013-11-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
