"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1,0,36,0,2012-08-01,2012-08-02,0,0,0,0,0,0,0,0
2,0,46,1,2012-08-02,2012-08-03,0,0,0,0,0,0,0,0
1,0,34,1,2012-08-03,2012-08-04,0,0,0,0,0,0,0,0
1,0,28,0,2012-08-04,2012-08-05,0,0,0,0,0,0,0,0
2,0,45,1,2012-08-05,2012-08-06,0,0,0,0,0,0,0,0
3,0,56,0,2012-08-06,2012-08-07,0,0,0,0,0,0,0,0
5,0,56,0,2012-08-07,2012-08-08,0,0,0,0,0,0,0,0
1,0,26,0,2012-08-08,2012-08-09,0,0,0,0,0,0,0,0
1,0,42,1,2012-08-09,2012-08-10,0,0,0,0,0,0,0,0
2,0,42,1,2012-08-10,2012-08-11,0,0,0,0,0,0,0,0
2,0,22,0,2012-08-11,2012-08-12,0,0,0,0,0,0,0,0
0,0,43,0,2012-08-12,2012-08-13,0,0,0,0,0,0,0,0
1,0,40,0,2012-08-13,2012-08-14,0,0,0,0,0,0,0,0
1,0,58,0,2012-08-14,2012-08-15,0,0,0,0,0,0,0,0
0,0,46,0,2012-08-15,2012-08-16,0,0,0,0,0,0,0,0
2,0,33,0,2012-08-16,2012-08-17,0,0,0,0,0,0,0,0
1,0,57,0,2012-08-17,2012-08-18,0,0,0,0,0,0,0,0
2,0,55,0,2012-08-18,2012-08-19,0,0,0,0,0,0,0,0
2,0,42,1,2012-08-19,2012-08-20,0,0,0,0,0,0,0,0
1,0,42,0,2012-08-20,2012-08-21,0,0,0,0,0,0,0,0
2,0,47,0,2012-08-21,2012-08-22,0,0,0,0,0,0,0,0
1,0,39,0,2012-08-22,2012-08-23,0,0,0,0,0,0,0,0
1,0,34,0,2012-08-23,2012-08-24,0,0,0,0,0,0,0,0
0,0,96,0,2012-08-24,2012-08-25,0,0,0,0,0,0,0,0
1,0,69,1,2012-08-25,2012-08-26,0,0,0,0,0,0,0,0
2,0,63,0,2012-08-26,2012-08-27,0,0,0,0,0,0,0,0
1,0,43,0,2012-08-27,2012-08-28,0,0,0,0,0,0,0,0
1,1,69,1,2012-08-28,2012-08-29,0,0,0,0,0,0,0,0
1,0,54,0,2012-08-29,2012-08-30,0,0,0,0,0,0,0,0
1,0,39,0,2012-08-30,2012-08-31,0,0,0,0,0,0,0,0
3,0,135,0,2012-08-31,2012-09-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
