"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
153,0,591,27,2016-12-01,2016-12-02,4,0,0,64,215,32952,50974,0
1319,0,3025,326,2016-12-02,2016-12-03,4,0,0,80,126,166414,206855,0
1978,0,4553,495,2016-12-03,2016-12-04,2,0,0,80,123,243425,301880,0
942,0,2526,239,2016-12-04,2016-12-05,1,0,0,81,144,136132,167788,0
1378,0,3305,360,2016-12-05,2016-12-06,3,0,0,78,124,171655,218811,0
1531,0,3585,382,2016-12-06,2016-12-07,3,1,0,79,141,216329,273644,0
1613,2,3729,422,2016-12-07,2016-12-08,10,0,0,79,125,201946,255159,0
5171,16,14201,1348,2016-12-08,2016-12-09,14,5,0,76,121,627936,825397,0
5507,0,13561,1388,2016-12-09,2016-12-10,5,0,0,76,129,715811,932052,0
3737,0,8771,838,2016-12-10,2016-12-11,3,0,0,77,126,473009,613893,0
3771,4,8278,881,2016-12-11,2016-12-12,6,0,0,77,122,463214,598021,0
3985,0,12693,1005,2016-12-12,2016-12-13,5,0,0,75,129,517370,682382,0
3207,0,8373,755,2016-12-13,2016-12-14,0,0,0,74,127,408955,547817,0
2469,0,8494,607,2016-12-14,2016-12-15,4,0,0,73,118,293657,398629,0
1025,0,4870,256,2016-12-15,2016-12-16,1,0,0,77,137,141288,182218,0
452,0,2541,118,2016-12-16,2016-12-17,0,0,0,70,160,72381,103334,0
391,0,1841,83,2016-12-17,2016-12-18,1,0,0,64,176,69112,107400,0
631,0,3706,145,2016-12-18,2016-12-19,2,0,0,71,165,104191,146687,0
381,0,1985,102,2016-12-19,2016-12-20,0,0,0,69,145,55501,80016,0
534,1,3596,113,2016-12-20,2016-12-21,1,0,0,74,166,88938,119829,0
390,0,2109,76,2016-12-21,2016-12-22,0,0,0,71,186,72775,102464,0
291,0,1479,61,2016-12-22,2016-12-23,0,0,0,62,142,41357,66182,0
245,0,1116,46,2016-12-23,2016-12-24,0,0,0,68,231,56794,82906,0
193,0,1039,43,2016-12-24,2016-12-25,0,0,0,72,240,46325,63731,0
191,0,1082,25,2016-12-25,2016-12-26,1,0,0,64,306,58604,90763,0
201,0,1028,40,2016-12-26,2016-12-27,1,0,0,55,183,36969,66174,0
228,0,877,31,2016-12-27,2016-12-28,0,0,0,46,252,57481,122480,0
279,0,1351,74,2016-12-28,2016-12-29,0,0,0,32,274,76471,234849,0
337,0,1148,46,2016-12-29,2016-12-30,0,0,0,38,563,189792,494861,0
234,0,1040,39,2016-12-30,2016-12-31,0,0,0,36,278,65241,179622,0
210,0,858,37,2016-12-31,2017-01-01,0,0,0,38,271,57082,148610,0
"
",,,,,,,,,,,,,
