"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
2,0,33,1,2012-01-01,2012-01-02,0,0,0,0,0,0,0,0
2,0,29,0,2012-01-02,2012-01-03,0,0,0,0,0,0,0,0
2,0,53,1,2012-01-03,2012-01-04,0,0,0,0,0,0,0,0
5,0,56,1,2012-01-04,2012-01-05,0,0,0,0,0,0,0,0
1,0,27,1,2012-01-05,2012-01-06,0,0,0,0,0,0,0,0
2,0,59,2,2012-01-06,2012-01-07,0,0,0,0,0,0,0,0
2,0,55,1,2012-01-07,2012-01-08,0,0,0,0,0,0,0,0
1,0,43,0,2012-01-08,2012-01-09,0,0,0,0,0,0,0,0
4,0,70,2,2012-01-09,2012-01-10,0,0,0,0,0,0,0,0
0,0,73,0,2012-01-10,2012-01-11,0,0,0,0,0,0,0,0
0,0,43,0,2012-01-11,2012-01-12,0,0,0,0,0,0,0,0
2,0,56,1,2012-01-12,2012-01-13,0,0,0,0,0,0,0,0
2,0,44,0,2012-01-13,2012-01-14,0,0,0,0,0,0,0,0
2,0,35,1,2012-01-14,2012-01-15,0,0,0,0,0,0,0,0
2,0,56,0,2012-01-15,2012-01-16,0,0,0,0,0,0,0,0
3,0,44,0,2012-01-16,2012-01-17,0,0,0,0,0,0,0,0
0,0,62,0,2012-01-17,2012-01-18,0,0,0,0,0,0,0,0
1,0,51,0,2012-01-18,2012-01-19,0,0,0,0,0,0,0,0
2,0,91,0,2012-01-19,2012-01-20,0,0,0,0,0,0,0,0
3,0,88,2,2012-01-20,2012-01-21,0,0,0,0,0,0,0,0
3,0,60,1,2012-01-21,2012-01-22,0,0,0,0,0,0,0,0
0,0,42,0,2012-01-22,2012-01-23,0,0,0,0,0,0,0,0
0,0,39,0,2012-01-23,2012-01-24,0,0,0,0,0,0,0,0
0,0,46,0,2012-01-24,2012-01-25,0,0,0,0,0,0,0,0
2,0,54,1,2012-01-25,2012-01-26,0,0,0,0,0,0,0,0
3,0,65,1,2012-01-26,2012-01-27,0,0,0,0,0,0,0,0
2,0,65,1,2012-01-27,2012-01-28,0,0,0,0,0,0,0,0
2,0,35,1,2012-01-28,2012-01-29,0,0,0,0,0,0,0,0
1,0,20,0,2012-01-29,2012-01-30,0,0,0,0,0,0,0,0
1,0,81,0,2012-01-30,2012-01-31,0,0,0,0,0,0,0,0
1,0,62,1,2012-01-31,2012-02-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
