"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
188,0,557,30,2016-09-01,2016-09-02,0,0,0,67,368,69331,102108,0
122,0,527,24,2016-09-02,2016-09-03,0,0,0,63,265,32365,50953,0
112,0,415,10,2016-09-03,2016-09-04,0,0,0,61,321,36007,58759,0
170,0,404,35,2016-09-04,2016-09-05,0,0,0,67,333,56672,83376,0
159,0,472,32,2016-09-05,2016-09-06,0,0,0,62,327,52087,82990,0
130,0,438,23,2016-09-06,2016-09-07,0,0,0,60,273,35582,58385,0
152,0,567,15,2016-09-07,2016-09-08,0,0,0,68,325,49480,72453,0
168,0,1294,23,2016-09-08,2016-09-09,0,0,0,64,291,48918,76360,0
125,0,542,19,2016-09-09,2016-09-10,0,0,0,65,369,46163,70419,0
93,1,587,13,2016-09-10,2016-09-11,0,0,0,72,335,31185,42941,0
134,0,605,23,2016-09-11,2016-09-12,0,0,0,69,337,45235,65291,0
118,3,407,22,2016-09-12,2016-09-13,0,0,0,57,235,27819,48475,0
175,0,635,16,2016-09-13,2016-09-14,1,0,0,59,218,38255,63855,0
97,0,470,15,2016-09-14,2016-09-15,0,0,0,66,286,27804,42045,0
84,0,337,12,2016-09-15,2016-09-16,0,0,0,62,279,23489,37719,0
111,0,372,15,2016-09-16,2016-09-17,0,0,0,65,293,32597,49764,0
126,0,443,32,2016-09-17,2016-09-18,0,0,0,69,327,41221,59689,0
118,0,405,22,2016-09-18,2016-09-19,0,0,0,65,362,42816,65625,0
103,0,366,12,2016-09-19,2016-09-20,1,0,0,56,249,25741,45935,0
237,0,569,58,2016-09-20,2016-09-21,0,0,0,71,275,65290,91724,0
594,0,1499,37,2016-09-21,2016-09-22,0,0,0,59,295,175469,293361,0
310,0,849,57,2016-09-22,2016-09-23,0,0,0,67,268,83128,122692,0
185,0,591,43,2016-09-23,2016-09-24,0,0,0,57,210,39028,67447,0
152,0,477,34,2016-09-24,2016-09-25,0,0,0,65,296,45029,69263,0
143,0,569,17,2016-09-25,2016-09-26,0,0,0,57,219,31395,54908,0
138,1,535,15,2016-09-26,2016-09-27,0,0,0,64,263,36354,56461,0
187,0,1203,19,2016-09-27,2016-09-28,1,0,0,67,333,62334,92227,0
151,0,1108,17,2016-09-28,2016-09-29,0,0,0,54,235,35506,65225,0
128,0,626,15,2016-09-29,2016-09-30,0,0,0,56,211,27026,48209,0
159,5,696,35,2016-09-30,2016-10-01,0,0,0,68,256,40722,59546,0
"
",,,,,,,,,,,,,
