"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
624,0,1820,157,2017-09-01,2017-09-02,3,0,0,70,314,196324,279175,0
630,0,1899,167,2017-09-02,2017-09-03,0,0,0,66,315,198947,297296,0
588,0,1850,169,2017-09-03,2017-09-04,7,0,0,75,363,213544,283370,0
819,0,2168,206,2017-09-04,2017-09-05,0,0,0,66,310,254245,383637,0
648,0,1848,148,2017-09-05,2017-09-06,0,0,0,69,346,224554,323534,0
701,1,1776,156,2017-09-06,2017-09-07,1,0,0,70,303,212968,303265,0
586,0,1758,136,2017-09-07,2017-09-08,7,0,0,69,327,191927,277306,0
627,0,1844,127,2017-09-08,2017-09-09,0,0,0,68,291,182497,267023,0
640,0,1652,158,2017-09-09,2017-09-10,2,0,0,70,357,228593,323839,0
747,0,1765,141,2017-09-10,2017-09-11,0,0,0,68,321,240157,350324,0
750,0,1898,159,2017-09-11,2017-09-12,0,0,0,66,324,243510,364024,0
850,0,2222,174,2017-09-12,2017-09-13,0,0,0,60,298,254074,416718,0
614,0,2230,183,2017-09-13,2017-09-14,0,0,0,69,473,290678,416103,0
488,0,1438,127,2017-09-14,2017-09-15,2,0,0,70,406,198345,280103,0
570,2,1572,118,2017-09-15,2017-09-16,0,0,0,67,308,175772,260931,0
756,0,1912,165,2017-09-16,2017-09-17,0,0,0,68,312,236417,343411,0
805,0,2002,231,2017-09-17,2017-09-18,3,0,0,70,336,271077,383484,0
847,0,1982,182,2017-09-18,2017-09-19,0,0,0,66,291,247256,369063,0
678,0,1795,141,2017-09-19,2017-09-20,0,0,0,59,274,186354,313751,0
703,0,1836,137,2017-09-20,2017-09-21,0,0,0,66,293,206523,309076,0
457,1,1453,92,2017-09-21,2017-09-22,0,0,0,56,247,113270,201412,0
669,1,1757,138,2017-09-22,2017-09-23,2,0,0,65,288,192943,295832,0
592,0,1547,122,2017-09-23,2017-09-24,0,0,0,70,335,198700,280242,0
803,0,2203,174,2017-09-24,2017-09-25,1,0,0,69,328,263852,376990,0
856,0,2245,167,2017-09-25,2017-09-26,1,0,0,69,302,259134,374168,0
950,0,2996,207,2017-09-26,2017-09-27,3,0,0,71,309,293651,412902,0
892,1,2231,182,2017-09-27,2017-09-28,0,0,0,65,261,233669,355783,0
718,0,2041,100,2017-09-28,2017-09-29,1,0,0,69,258,185781,268805,0
564,1,1521,0,2017-09-29,2017-09-30,1,0,0,0,0,0,0,0
587,0,1523,0,2017-09-30,2017-10-01,2,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
