"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1,0,41,0,2011-04-01,2011-04-02,0,0,0,0,0,0,0,0
1,0,14,0,2011-04-02,2011-04-03,0,0,0,0,0,0,0,0
0,0,23,0,2011-04-03,2011-04-04,0,0,0,0,0,0,0,0
1,0,36,0,2011-04-04,2011-04-05,0,0,0,0,0,0,0,0
4,0,35,3,2011-04-05,2011-04-06,0,0,0,0,0,0,0,0
2,0,106,0,2011-04-06,2011-04-07,0,0,0,0,0,0,0,0
1,0,49,0,2011-04-07,2011-04-08,0,0,0,0,0,0,0,0
5,0,29,0,2011-04-08,2011-04-09,0,0,0,0,0,0,0,0
2,0,29,1,2011-04-09,2011-04-10,0,0,0,0,0,0,0,0
1,0,36,0,2011-04-10,2011-04-11,0,0,0,0,0,0,0,0
2,0,45,0,2011-04-11,2011-04-12,0,0,0,0,0,0,0,0
1,0,32,0,2011-04-12,2011-04-13,0,0,0,0,0,0,0,0
2,0,28,1,2011-04-13,2011-04-14,0,0,0,0,0,0,0,0
5,0,54,1,2011-04-14,2011-04-15,0,0,0,0,0,0,0,0
4,0,99,1,2011-04-15,2011-04-16,0,0,0,0,0,0,0,0
4,0,72,1,2011-04-16,2011-04-17,0,0,0,0,0,0,0,0
3,0,54,1,2011-04-17,2011-04-18,0,0,0,0,0,0,0,0
4,0,59,0,2011-04-18,2011-04-19,0,0,0,0,0,0,0,0
8,0,56,1,2011-04-19,2011-04-20,0,0,0,0,0,0,0,0
5,0,48,0,2011-04-20,2011-04-21,0,0,0,0,0,0,0,0
5,0,41,1,2011-04-21,2011-04-22,0,0,0,0,0,0,0,0
2,0,45,1,2011-04-22,2011-04-23,0,0,0,0,0,0,0,0
2,0,29,0,2011-04-23,2011-04-24,0,0,0,0,0,0,0,0
0,0,22,0,2011-04-24,2011-04-25,0,0,0,0,0,0,0,0
1,0,37,2,2011-04-25,2011-04-26,0,0,0,0,0,0,0,0
0,0,41,0,2011-04-26,2011-04-27,0,0,0,0,0,0,0,0
1,0,41,1,2011-04-27,2011-04-28,0,0,0,0,0,0,0,0
2,0,60,1,2011-04-28,2011-04-29,0,0,0,0,0,0,0,0
1,0,63,0,2011-04-29,2011-04-30,0,0,0,0,0,0,0,0
1,0,22,0,2011-04-30,2011-05-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
