"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
576,0,1401,102,2018-07-01,2018-07-02,3,0,0,70,290,167463,238333,0
483,0,1353,105,2018-07-02,2018-07-03,1,0,0,67,279,135193,201663,0
583,1,1359,119,2018-07-03,2018-07-04,3,0,0,67,300,175250,259054,0
553,0,1398,85,2018-07-04,2018-07-05,0,0,0,67,282,156100,232607,0
558,0,1402,92,2018-07-05,2018-07-06,1,0,0,73,280,156488,212452,0
585,0,1476,115,2018-07-06,2018-07-07,0,0,0,66,226,132216,199375,0
415,0,1085,72,2018-07-07,2018-07-08,0,0,0,71,255,106205,148010,0
480,0,1352,133,2018-07-08,2018-07-09,0,0,0,69,276,132505,189898,0
511,0,1557,138,2018-07-09,2018-07-10,1,0,0,62,258,131882,210945,0
524,0,1555,128,2018-07-10,2018-07-11,1,0,0,73,282,147873,201123,0
536,0,4549,99,2018-07-11,2018-07-12,13,0,0,71,313,167913,235304,0
482,0,2878,91,2018-07-12,2018-07-13,0,0,0,71,285,137720,193949,0
548,0,3012,129,2018-07-13,2018-07-14,1,0,0,71,277,152125,212266,0
529,0,3058,108,2018-07-14,2018-07-15,0,0,0,69,269,142616,204701,0
567,0,1715,92,2018-07-15,2018-07-16,21,0,0,65,282,159905,244363,0
684,0,1850,121,2018-07-16,2018-07-17,5,0,0,70,296,203057,289609,0
755,0,2218,137,2018-07-17,2018-07-18,1,0,0,64,240,181446,279972,0
813,0,1950,176,2018-07-18,2018-07-19,0,0,0,68,257,209109,306018,0
509,0,1577,112,2018-07-19,2018-07-20,1,0,0,69,282,143674,224379,0
492,0,1366,112,2018-07-20,2018-07-21,0,0,0,61,262,129392,257404,0
432,0,1356,82,2018-07-21,2018-07-22,0,0,0,66,276,119331,233284,0
375,0,1212,72,2018-07-22,2018-07-23,1,0,0,63,272,102238,217793,0
483,0,1422,97,2018-07-23,2018-07-24,1,0,0,69,307,148602,261896,0
601,0,1419,101,2018-07-24,2018-07-25,0,0,0,65,286,172433,340994,0
391,0,1226,75,2018-07-25,2018-07-26,0,0,0,68,284,111187,209656,0
437,1,1229,101,2018-07-26,2018-07-27,0,0,0,69,297,130072,220138,0
372,2,1224,64,2018-07-27,2018-07-28,0,0,0,69,275,102362,189409,0
458,0,1189,87,2018-07-28,2018-07-29,0,0,0,74,318,145941,233141,0
374,0,1098,94,2018-07-29,2018-07-30,1,0,0,70,280,104728,182320,0
370,0,1174,98,2018-07-30,2018-07-31,0,0,0,64,273,101168,190512,0
417,2,1307,81,2018-07-31,2018-08-01,0,0,0,70,274,114511,197433,0
"
",,,,,,,,,,,,,
