"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
2,0,33,0,2015-03-01,2015-03-02,0,0,0,4,2,4,171,0
1,0,24,0,2015-03-02,2015-03-03,0,0,0,85,184,184,216,0
0,0,3,0,2015-03-03,2015-03-04,0,0,0,0,0,0,0,0
1,0,3,0,2015-03-04,2015-03-05,0,0,0,49,107,107,216,0
0,0,2,0,2015-03-05,2015-03-06,0,0,0,0,0,0,0,0
0,0,9,0,2015-03-06,2015-03-07,0,0,0,0,0,0,0,0
4,0,25,5,2015-03-07,2015-03-08,0,0,0,100,38,153,153,0
0,0,3,0,2015-03-08,2015-03-09,0,0,0,0,0,0,0,0
4,0,12,4,2015-03-09,2015-03-10,0,0,0,98,34,136,138,0
10,0,43,3,2015-03-10,2015-03-11,9,2,0,84,241,2413,3194,0
517,0,1187,174,2015-03-11,2015-03-12,4,2,0,76,245,127139,174055,0
303,0,1428,78,2015-03-12,2015-03-13,4,3,0,70,224,68012,102449,0
129,0,942,33,2015-03-13,2015-03-14,1,0,0,73,235,30412,43943,0
60,0,588,14,2015-03-14,2015-03-15,0,0,0,66,212,12735,20147,0
47,0,385,11,2015-03-15,2015-03-16,0,0,0,58,187,8793,16016,0
100,0,406,29,2015-03-16,2015-03-17,3,0,0,70,203,20391,30530,0
98,0,334,30,2015-03-17,2015-03-18,4,0,0,79,203,19907,26460,0
67,0,239,17,2015-03-18,2015-03-19,0,0,0,70,172,11555,17097,0
54,0,120,13,2015-03-19,2015-03-20,1,0,0,72,195,10539,15533,0
55,0,174,11,2015-03-20,2015-03-21,1,0,0,72,212,11702,18212,0
20,0,88,10,2015-03-21,2015-03-22,0,0,0,82,215,4314,5956,0
14,0,55,6,2015-03-22,2015-03-23,1,0,0,79,167,2347,3965,0
36,0,147,8,2015-03-23,2015-03-24,0,0,0,76,219,7907,11413,0
25,0,66,11,2015-03-24,2015-03-25,8,0,0,86,231,5785,6698,0
315,0,552,67,2015-03-25,2015-03-26,6,0,0,75,297,93863,134144,0
163,0,355,37,2015-03-26,2015-03-27,3,0,0,80,333,54432,72054,0
286,0,883,83,2015-03-27,2015-03-28,8,0,0,80,289,82722,108025,0
577,0,1773,179,2015-03-28,2015-03-29,1,0,0,84,304,175442,216255,0
259,0,729,72,2015-03-29,2015-03-30,3,0,0,79,282,73277,100383,0
175,0,616,47,2015-03-30,2015-03-31,1,0,0,1500711440,5270498577,922337251141,66431,0
160,0,542,47,2015-03-31,2015-04-01,1,1,0,81,297,47624,61301,0
"
",,,,,,,,,,,,,
