"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
4,5,72,2,2013-02-01,2013-02-02,0,0,0,0,0,0,0,0
1,0,27,0,2013-02-02,2013-02-03,0,0,0,0,0,0,0,0
1,0,44,1,2013-02-03,2013-02-04,0,0,0,0,0,0,0,0
2,0,71,2,2013-02-04,2013-02-05,0,0,0,0,0,0,0,0
2,0,59,1,2013-02-05,2013-02-06,0,0,0,0,0,0,0,0
3,0,69,2,2013-02-06,2013-02-07,0,0,0,0,0,0,0,0
0,0,46,0,2013-02-07,2013-02-08,0,0,0,0,0,0,0,0
1,0,66,0,2013-02-08,2013-02-09,0,0,0,0,0,0,0,0
1,0,38,0,2013-02-09,2013-02-10,0,0,0,0,0,0,0,0
0,0,59,0,2013-02-10,2013-02-11,0,0,0,0,0,0,0,0
1,0,38,0,2013-02-11,2013-02-12,0,0,0,0,0,0,0,0
3,0,79,0,2013-02-12,2013-02-13,0,0,0,0,0,0,0,0
5,0,59,0,2013-02-13,2013-02-14,0,0,0,0,0,0,0,0
1,0,57,1,2013-02-14,2013-02-15,0,0,0,0,0,0,0,0
1,0,33,0,2013-02-15,2013-02-16,0,0,0,0,0,0,0,0
1,0,33,0,2013-02-16,2013-02-17,0,0,0,0,0,0,0,0
1,0,48,0,2013-02-17,2013-02-18,0,0,0,0,0,0,0,0
8,0,86,2,2013-02-18,2013-02-19,0,0,0,0,0,0,0,0
1,0,55,0,2013-02-19,2013-02-20,0,0,0,0,0,0,0,0
5,0,253,3,2013-02-20,2013-02-21,0,0,0,0,0,0,0,0
1,0,61,0,2013-02-21,2013-02-22,0,0,0,0,0,0,0,0
1,0,78,1,2013-02-22,2013-02-23,0,0,0,0,0,0,0,0
0,0,40,0,2013-02-23,2013-02-24,0,0,0,0,0,0,0,0
2,0,77,0,2013-02-24,2013-02-25,0,0,0,0,0,0,0,0
2,0,69,1,2013-02-25,2013-02-26,0,0,0,0,0,0,0,0
4,0,98,1,2013-02-26,2013-02-27,0,0,0,0,0,0,0,0
1,0,36,0,2013-02-27,2013-02-28,0,0,0,0,0,0,0,0
2,0,80,0,2013-02-28,2013-03-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
