"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1039,3,2803,232,2017-12-01,2017-12-02,1,0,0,68,301,313543,457298,0
963,3,2453,269,2017-12-02,2017-12-03,1,1,0,68,338,325511,473717,0
1187,0,2584,335,2017-12-03,2017-12-04,0,1,0,72,344,409335,566449,0
996,0,2625,216,2017-12-04,2017-12-05,0,0,0,65,288,287785,436119,0
991,1,2565,252,2017-12-05,2017-12-06,1,0,1,70,261,258879,367867,1
1069,1,3057,244,2017-12-06,2017-12-07,4,0,0,69,256,274564,392301,0
799,0,2205,210,2017-12-07,2017-12-08,2,0,0,72,290,231988,320723,0
692,4,2550,120,2017-12-08,2017-12-09,1,0,0,65,224,155690,236374,0
792,0,2303,41,2017-12-09,2017-12-10,0,0,0,78,57,45287,57479,0
874,0,2144,198,2017-12-10,2017-12-11,0,0,0,66,276,241610,363899,0
979,0,1998,260,2017-12-11,2017-12-12,2,0,0,71,308,302230,422193,0
890,0,973,221,2017-12-12,2017-12-13,0,0,0,63,293,261379,411674,0
912,5,1053,255,2017-12-13,2017-12-14,3,0,0,60,257,235020,389455,0
747,0,928,231,2017-12-14,2017-12-15,1,0,0,66,392,293032,441275,0
548,2,768,193,2017-12-15,2017-12-16,0,0,0,64,467,256424,398281,0
632,0,1445,263,2017-12-16,2017-12-17,1,0,0,70,550,348009,493554,0
764,0,1377,267,2017-12-17,2017-12-18,0,0,0,68,420,321183,467959,0
643,0,980,152,2017-12-18,2017-12-19,0,0,0,69,346,222969,318855,0
573,0,1481,145,2017-12-19,2017-12-20,0,0,0,65,310,178128,273549,0
719,5,1856,172,2017-12-20,2017-12-21,0,0,0,53,241,173838,322470,0
736,0,1975,136,2017-12-21,2017-12-22,5,0,0,71,246,181584,255189,0
1244,1,9519,231,2017-12-22,2017-12-23,1,0,0,69,294,366536,524234,0
1346,0,8687,274,2017-12-23,2017-12-24,0,0,0,71,335,451566,630724,0
814,0,4123,136,2017-12-24,2017-12-25,1,0,0,63,293,238570,374226,0
785,0,3111,160,2017-12-25,2017-12-26,1,0,0,69,311,244444,353724,0
918,0,3079,139,2017-12-26,2017-12-27,0,0,0,61,253,232455,377890,0
1392,0,5271,306,2017-12-27,2017-12-28,2,0,0,68,303,422822,614478,0
1218,0,6118,184,2017-12-28,2017-12-29,1,0,0,65,183,223335,341787,0
1010,0,4703,0,2017-12-29,2017-12-30,0,0,0,0,0,0,0,0
958,0,3281,0,2017-12-30,2017-12-31,1,0,0,0,0,0,0,0
631,0,2345,0,2017-12-31,2018-01-01,1,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
