"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
0,0,49,0,2010-10-01,2010-10-02,0,0,0,0,0,0,0,0
7,0,72,1,2010-10-02,2010-10-03,0,0,0,0,0,0,0,0
4,0,65,2,2010-10-03,2010-10-04,0,0,0,0,0,0,0,0
2,0,82,0,2010-10-04,2010-10-05,0,0,0,0,0,0,0,0
6,0,113,1,2010-10-05,2010-10-06,0,0,0,0,0,0,0,0
3,0,111,1,2010-10-06,2010-10-07,0,0,0,0,0,0,0,0
4,0,79,1,2010-10-07,2010-10-08,0,0,0,0,0,0,0,0
1,0,62,1,2010-10-08,2010-10-09,0,0,0,0,0,0,0,0
2,0,38,1,2010-10-09,2010-10-10,0,0,0,0,0,0,0,0
4,0,66,3,2010-10-10,2010-10-11,0,0,0,0,0,0,0,0
1,0,76,0,2010-10-11,2010-10-12,0,0,0,0,0,0,0,0
3,0,98,0,2010-10-12,2010-10-13,0,0,0,0,0,0,0,0
0,0,60,0,2010-10-13,2010-10-14,0,0,0,0,0,0,0,0
1,0,50,0,2010-10-14,2010-10-15,0,0,0,0,0,0,0,0
1,0,56,0,2010-10-15,2010-10-16,0,0,0,0,0,0,0,0
1,0,51,0,2010-10-16,2010-10-17,0,0,0,0,0,0,0,0
0,0,58,0,2010-10-17,2010-10-18,0,0,0,0,0,0,0,0
0,0,70,0,2010-10-18,2010-10-19,0,0,0,0,0,0,0,0
2,0,80,0,2010-10-19,2010-10-20,0,0,0,0,0,0,0,0
0,0,110,0,2010-10-20,2010-10-21,0,0,0,0,0,0,0,0
1,0,69,0,2010-10-21,2010-10-22,0,0,0,0,0,0,0,0
7,0,73,4,2010-10-22,2010-10-23,0,0,0,0,0,0,0,0
1,0,65,1,2010-10-23,2010-10-24,0,0,0,0,0,0,0,0
1,0,77,1,2010-10-24,2010-10-25,0,0,0,0,0,0,0,0
2,0,98,0,2010-10-25,2010-10-26,0,0,0,0,0,0,0,0
2,0,104,2,2010-10-26,2010-10-27,0,0,0,0,0,0,0,0
2,0,88,2,2010-10-27,2010-10-28,0,0,0,0,0,0,0,0
1,0,79,0,2010-10-28,2010-10-29,0,0,0,0,0,0,0,0
2,0,94,2,2010-10-29,2010-10-30,0,0,0,0,0,0,0,0
1,0,90,0,2010-10-30,2010-10-31,0,0,0,0,0,0,0,0
2,0,50,1,2010-10-31,2010-11-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
