plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
784,0.0,2853.0,165.0,1.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,0.0,65.0,231.0,181330.0,324610.0,0.0,BG
705,0.0,1233.0,26.0,2.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,41.0,70.0,49416.0,204064.0,0.0,SFP
592,0.0,5405.0,93.0,1.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,61.0,53.0,31510.0,85497.0,0.0,BG
413,0.0,695.0,92.0,1.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,0.0,74.0,550.0,227151.0,362204.0,0.0,BG
347,0.0,593.0,91.0,0.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,0.0,71.0,334.0,116163.0,219172.0,0.0,BG
305,0.0,558.0,79.0,1.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,0.0,82.0,454.0,138676.0,196162.0,0.0,BG
297,0.0,440.0,80.0,0.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,0.0,79.0,307.0,91392.0,142800.0,0.0,BG
280,0.0,6867.0,33.0,0.0,0.0,/videos/275714604,the T - Episode 1,333.0,2018-06-18T21:13:09+00:00,Array,0.0,53.0,142.0,39963.0,93573.0,0.0,TT
258,0.0,479.0,62.0,0.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,0.0,84.0,578.0,149289.0,200441.0,0.0,BG
251,0.0,339.0,13.0,0.0,0.0,/videos/255811601,OTV | Open Television Super Trailer 2017-2018,328.0,2018-02-14T21:51:46+00:00,Array,0.0,28.0,60.0,15203.0,82656.0,0.0,OTV
