plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
513,0.0,802.0,20.0,0.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,432.0,41.0,80.0,41522.0,145425.0,332.0,SFP
493,0.0,2373.0,74.0,0.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,918.0,67.0,224.0,110878.0,202594.0,295.0,BG
371,0.0,2414.0,58.0,0.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,731.0,61.0,60.0,22554.0,52626.0,260.0,BG
259,0.0,574.0,49.0,0.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,254.0,73.0,579.0,150089.0,226612.0,165.0,BG
211,0.0,462.0,47.0,0.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,205.0,66.0,346.0,73163.0,132508.0,138.0,BG
187,0.0,920.0,11.0,0.0,0.0,/videos/206503473,BRUJOS -- Episode 1 -- Aries,492.0,2017-03-03T00:46:07+00:00,Array,352.0,58.0,258.0,48327.0,92177.0,126.0,B
176,0.0,414.0,48.0,0.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,196.0,84.0,484.0,85355.0,112131.0,122.0,BG
164,0.0,452.0,42.0,0.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,184.0,81.0,592.0,97128.0,126461.0,111.0,BG
152,0.0,377.0,27.0,0.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,164.0,73.0,321.0,48871.0,72361.0,107.0,BG
149,0.0,400.0,36.0,0.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,158.0,82.0,367.0,54702.0,75706.0,94.0,BG
137,0.0,196.0,8.0,0.0,0.0,/videos/328313520,OTV Super Trailer - Cycle 4 2019,381.0,2019-04-04T00:14:48+00:00,Array,102.0,25.0,68.0,9365.0,52324.0,89.0,None
114,0.0,1328.0,16.0,0.0,0.0,/videos/275714604,the T - Episode 1,333.0,2018-06-18T21:13:09+00:00,Array,349.0,54.0,160.0,18290.0,37962.0,81.0,TT
107,0.0,464.0,12.0,0.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,131.0,60.0,457.0,48925.0,96701.0,66.0,FO
105,0.0,287.0,2.0,0.0,0.0,/videos/329967024,The Right Swipe - Pilot,896.0,2019-04-12T06:42:16+00:00,Array,98.0,57.0,417.0,43860.0,94174.0,63.0,TRS
93,0.0,550.0,5.0,0.0,0.0,/videos/206503243,BRUJOS -- Episode 2 -- Taurus,637.0,2017-03-03T00:43:42+00:00,Array,194.0,65.0,384.0,35775.0,59329.0,70.0,B
83,0.0,235.0,10.0,0.0,0.0,/videos/264178030,F*ck Yes  -- Bucket List,260.0,2018-04-11T02:40:21+00:00,Array,86.0,66.0,148.0,12345.0,21580.0,57.0,FY
80,0.0,504.0,12.0,0.0,0.0,/videos/206503072,BRUJOS -- Episode 3 -- Gemini,522.0,2017-03-03T00:41:50+00:00,Array,176.0,70.0,327.0,26178.0,41760.0,60.0,B
76,0.0,303.0,13.0,2.0,0.0,/videos/335757602,Just Call Me Ripley- Episode 1,365.0,2019-05-13T00:42:39+00:00,Array,134.0,68.0,241.0,18347.0,27812.0,61.0,JCMR
70,0.0,454.0,5.0,0.0,0.0,/videos/206502849,BRUJOS -- Episode 4 -- Cancer,592.0,2017-03-03T00:39:37+00:00,Array,139.0,65.0,345.0,24166.0,41500.0,47.0,B
63,0.0,170.0,8.0,0.0,0.0,/videos/264178913,F*ck Yes -- Fingers,155.0,2018-04-11T02:50:04+00:00,Array,79.0,71.0,77.0,4902.0,9810.0,39.0,FY
57,0.0,556.0,35.0,0.0,0.0,/videos/206113370,"BRUJOS -- ""The Devil"" Trailer",58.0,2017-02-28T18:46:12+00:00,Array,205.0,83.0,42.0,2412.0,3306.0,44.0,B
56,0.0,88.0,4.0,0.0,0.0,/videos/336182213,For Better - Episode 2,630.0,2019-05-14T19:19:01+00:00,Array,50.0,55.0,319.0,17902.0,35334.0,37.0,FB
