plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
6076,0.0,12683.0,1409.0,12.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,0.0,70.0,267.0,1626428.0,2303610.0,0.0,BG
4885,0.0,11807.0,1041.0,3.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,71.0,89.0,436824.0,613234.0,0.0,BG
4032,0.0,4819.0,1088.0,5.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,0.0,77.0,638.0,2573031.0,3317065.0,0.0,BG
3481,0.0,17565.0,277.0,8.0,0.0,/videos/164959147,Open TV Presents: Lipstick City by Shea Couleé,556.0,2016-05-02T05:50:23+00:00,Array,0.0,62.0,328.0,1144382.0,1839767.0,0.0,LC
3056,0.0,3587.0,945.0,4.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,0.0,84.0,509.0,1555997.0,1841523.0,0.0,BG
2872,0.0,4180.0,703.0,6.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,0.0,83.0,604.0,1736664.0,2079346.0,0.0,BG
2718,0.0,3214.0,1149.0,7.0,2.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,0.0,80.0,473.0,1285955.0,1601399.0,0.0,BG
2628,0.0,3088.0,786.0,5.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,0.0,85.0,406.0,1067616.0,1249680.0,0.0,BG
2471,0.0,2842.0,786.0,4.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,0.0,87.0,398.0,984669.0,1121932.0,0.0,BG
1513,0.0,2133.0,87.0,1.0,0.0,/videos/198624799,Open TV (beta) Trailer,179.0,2017-01-09T03:10:34+00:00,Array,0.0,28.0,42.0,63986.0,225671.0,0.0,OTV
1119,0.0,1937.0,53.0,0.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,44.0,112.0,125679.0,281769.0,0.0,SFP
