plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
2284,0.0,6218.0,456.0,5.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,0.0,66.0,158.0,360925.0,541105.0,0.0,BG
1531,0.0,4196.0,256.0,4.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,60.0,43.0,66412.0,109869.0,0.0,BG
1416,0.0,1817.0,346.0,4.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,0.0,73.0,412.0,584504.0,790266.0,0.0,BG
1260,0.0,1690.0,27.0,0.0,0.0,/videos/198624799,Open TV (beta) Trailer,179.0,2017-01-09T03:10:34+00:00,Array,0.0,27.0,21.0,27638.0,101150.0,0.0,OTV
1054,0.0,1766.0,260.0,2.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,0.0,71.0,290.0,306331.0,425519.0,0.0,BG
975,0.0,1908.0,216.0,1.0,1.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,0.0,75.0,377.0,367611.0,489573.0,0.0,BG
939,0.0,1153.0,287.0,3.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,0.0,68.0,269.0,253363.0,371810.0,0.0,BG
842,0.0,1059.0,208.0,2.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,0.0,73.0,224.0,188720.0,257520.0,0.0,BG
793,0.0,992.0,220.0,2.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,0.0,78.0,260.0,206697.0,263669.0,0.0,BG
714,0.0,1377.0,27.0,5.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,46.0,72.0,51560.0,110119.0,0.0,SFP
640,0.0,863.0,247.0,0.0,0.0,/videos/239747190,BRUJOS Trailer - Part 2 (The Hanged Man) & Part 3 (Death),72.0,2017-10-25T01:30:45+00:00,Array,0.0,58.0,26.0,17173.0,29314.0,0.0,B
515,0.0,3223.0,55.0,0.0,2.0,/videos/206503473,BRUJOS -- Episode 1 -- Aries,492.0,2017-03-03T00:46:07+00:00,Array,0.0,58.0,170.0,87924.0,150460.0,0.0,B
301,0.0,2576.0,27.0,0.0,0.0,/videos/206502849,BRUJOS -- Episode 4 -- Cancer,592.0,2017-03-03T00:39:37+00:00,Array,0.0,58.0,212.0,63960.0,109694.0,0.0,B
276,0.0,2551.0,30.0,0.0,0.0,/videos/206503072,BRUJOS -- Episode 3 -- Gemini,522.0,2017-03-03T00:41:50+00:00,Array,0.0,60.0,186.0,51604.0,85086.0,0.0,B
269,0.0,2656.0,28.0,0.0,0.0,/videos/206503243,BRUJOS -- Episode 2 -- Taurus,637.0,2017-03-03T00:43:42+00:00,Array,0.0,67.0,262.0,70558.0,104647.0,0.0,B
217,0.0,1609.0,11.0,0.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,0.0,50.0,247.0,53720.0,105747.0,0.0,FO
171,0.0,407.0,25.0,0.0,0.0,/videos/205065077,Afternoon Snatch -- Episode 1,489.0,2017-02-21T15:54:29+00:00,Array,0.0,54.0,157.0,26890.0,49479.0,0.0,AS
152,2.0,2682.0,34.0,2.0,0.0,/videos/172604203,Brujos (2017) -- Teaser Scenes,202.0,2016-06-28T16:29:17+00:00,Array,0.0,68.0,82.0,12558.0,18270.0,0.0,B
132,0.0,342.0,60.0,0.0,0.0,/videos/206113370,"BRUJOS -- ""The Devil"" Trailer",58.0,2017-02-28T18:46:12+00:00,Array,0.0,67.0,24.0,3234.0,4823.0,0.0,B
106,0.0,208.0,18.0,0.0,0.0,/videos/121810540,"You're So Talented, Chapter One",341.0,2015-03-10T18:04:57+00:00,Array,0.0,53.0,119.0,12686.0,23529.0,0.0,YST
96,0.0,456.0,6.0,1.0,0.0,/videos/164959147,Open TV Presents: Lipstick City by Shea Couleé,556.0,2016-05-02T05:50:23+00:00,Array,0.0,52.0,193.0,18591.0,35644.0,0.0,LC
