plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
8370,0.0,14162.0,451.0,33.0,4.0,/videos/262325137,VELVET - Episode 1,734.0,2018-03-29T03:41:27+00:00,Array,0.0,19.0,67.0,567986.0,2923188.0,0.0,VT
1907,0.0,2525.0,256.0,0.0,0.0,/videos/264178030,F*ck Yes  -- Bucket List,260.0,2018-04-11T02:40:21+00:00,Array,0.0,75.0,189.0,360744.0,478147.0,0.0,FY
1312,0.0,4218.0,300.0,1.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,0.0,68.0,248.0,326655.0,477562.0,0.0,BG
901,0.0,4860.0,173.0,1.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,61.0,67.0,60520.0,99189.0,0.0,BG
757,0.0,1617.0,35.0,1.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,45.0,96.0,73149.0,160034.0,0.0,SFP
725,0.0,1017.0,193.0,1.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,0.0,74.0,587.0,425979.0,568735.0,0.0,BG
603,0.0,852.0,185.0,1.0,1.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,0.0,71.0,378.0,228353.0,320281.0,0.0,BG
582,0.0,2396.0,65.0,3.0,0.0,/videos/206503473,BRUJOS -- Episode 1 -- Aries,492.0,2017-03-03T00:46:07+00:00,Array,0.0,56.0,238.0,139054.0,244487.0,0.0,B
581,0.0,881.0,179.0,1.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,0.0,82.0,478.0,277914.0,338873.0,0.0,BG
509,0.0,730.0,143.0,1.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,0.0,83.0,593.0,302117.0,362357.0,0.0,BG
489,0.0,661.0,129.0,1.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,0.0,79.0,335.0,164091.0,206584.0,0.0,BG
447,0.0,618.0,153.0,1.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,0.0,81.0,391.0,174786.0,214375.0,0.0,BG
445,0.0,1350.0,70.0,5.0,0.0,/videos/262324494,VELVET - Episode 2 - Fear Experiment,747.0,2018-03-29T03:33:13+00:00,Array,0.0,68.0,425.0,189561.0,277860.0,0.0,VT
399,0.0,594.0,51.0,0.0,0.0,/videos/264178536,F*ck Yes -- Threesome,170.0,2018-04-11T02:46:13+00:00,Array,0.0,66.0,100.0,39979.0,60345.0,0.0,FY
387,0.0,1293.0,74.0,7.0,0.0,/videos/262323872,VELVET - Episode 3 - First Time,767.0,2018-03-29T03:25:11+00:00,Array,0.0,67.0,424.0,164200.0,244106.0,0.0,VT
365,0.0,627.0,19.0,7.0,0.0,/videos/205065077,Afternoon Snatch -- Episode 1,489.0,2017-02-21T15:54:29+00:00,Array,0.0,31.0,113.0,41273.0,132692.0,0.0,AS
351,0.0,2742.0,61.0,5.0,1.0,/videos/260130763,SEEDS -- Episode #1.1 We're All Hoes,463.0,2018-03-14T20:57:27+00:00,Array,0.0,60.0,242.0,85055.0,140573.0,0.0,SDS
335,0.0,672.0,46.0,4.0,0.0,/videos/260143645,Yogma -- Episode 1,455.0,2018-03-14T22:26:17+00:00,Array,0.0,53.0,188.0,63314.0,118520.0,0.0,YMA
312,0.0,1517.0,28.0,1.0,0.0,/videos/206503243,BRUJOS -- Episode 2 -- Taurus,637.0,2017-03-03T00:43:42+00:00,Array,0.0,60.0,334.0,104506.0,171602.0,0.0,B
308,1.0,416.0,25.0,1.0,0.0,/videos/255811601,OTV | Open Television Super Trailer 2017-2018,328.0,2018-02-14T21:51:46+00:00,Array,0.0,42.0,100.0,31071.0,73472.0,0.0,OTV
305,0.0,620.0,49.0,3.0,0.0,/videos/218741719,Geeta's Guide To Moving On -- Episode 1,425.0,2017-05-24T05:55:19+00:00,Array,0.0,66.0,247.0,75524.0,113723.0,0.0,GGMO
272,0.0,431.0,18.0,2.0,0.0,/videos/262325840,The Exquisite Corpse,657.0,2018-03-29T03:50:37+00:00,Array,0.0,41.0,211.0,57598.0,137452.0,0.0,TEX
259,0.0,1287.0,30.0,1.0,0.0,/videos/206502849,BRUJOS -- Episode 4 -- Cancer,592.0,2017-03-03T00:39:37+00:00,Array,0.0,63.0,294.0,76194.0,120356.0,0.0,B
256,0.0,1406.0,59.0,2.0,0.0,/videos/206503072,BRUJOS -- Episode 3 -- Gemini,522.0,2017-03-03T00:41:50+00:00,Array,0.0,69.0,301.0,77228.0,111708.0,0.0,B
220,0.0,1285.0,115.0,1.0,0.0,/videos/206113370,"BRUJOS -- ""The Devil"" Trailer",58.0,2017-02-28T18:46:12+00:00,Array,0.0,72.0,34.0,7567.0,10498.0,0.0,B
212,0.0,314.0,30.0,1.0,0.0,/videos/264178913,F*ck Yes -- Fingers,155.0,2018-04-11T02:50:04+00:00,Array,0.0,64.0,84.0,17927.0,27893.0,0.0,FY
205,0.0,352.0,42.0,1.0,0.0,/videos/266332339,Quare Life,627.0,2018-04-24T15:30:41+00:00,Array,0.0,57.0,328.0,67397.0,116622.0,0.0,QL
