"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"712742993590165504","https://twitter.com/weareotv/status/712742993590165504","""My trust in her had to be complete, and I was not let down."" @kingisafink talk #fulloutseries  https://t.co/M11mmGcdKc #OpenTVCommunity","2016-03-23 20:49 +0000","599.0","23.0","0.038397328881469114","2.0","1.0","0.0","1.0","7.0","1.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"712727379244879872","https://twitter.com/weareotv/status/712727379244879872","""Julie and I started making #webseries about five years ago"" - @kingisakink's spotlight in the #OpenTVcommunity https://t.co/M11mmGcdKc","2016-03-23 19:47 +0000","448.0","4.0","0.008928571428571428","1.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"712726477280833536","https://twitter.com/weareotv/status/712726477280833536","""I am an #artistic free spirt. I like to dip my feet in a lot of different art forms"" https://t.co/eeIfVx3Tcr #OpenTVCommunity #weareopentv","2016-03-23 19:43 +0000","488.0","1.0","0.0020491803278688526","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"712373838236016640","https://twitter.com/weareotv/status/712373838236016640","We highly encourage you to get caught up with episodes 1-4 of #FullOutSeries before tomorrow's #seasonfinale: https://t.co/DtbFmcXZuD","2016-03-22 20:22 +0000","338.0","9.0","0.026627218934911243","0.0","0.0","0.0","2.0","6.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"712345490117910528","https://twitter.com/weareotv/status/712345490117910528","We're cooking up a bunch of magic this #Spring season! Make sure you stayed tuned in! Sign up for the #OpenTVProgram https://t.co/hRsfHOB8bX","2016-03-22 18:29 +0000","300.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"710591319786262528","https://twitter.com/weareotv/status/710591319786262528","Sign up for the #OpenTVProgram to keep up with us as we move and shake: https://t.co/gFGU1efORj #weareopentv https://t.co/jRdeWNDU2q","2016-03-17 22:19 +0000","373.0","2.0","0.005361930294906166","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"710199533490327552","https://twitter.com/weareotv/status/710199533490327552","Have you listened to @MisterWallaceII's new EP? Stream today on https://t.co/x8kQd4xlLD #futurehood2016 #opentvcommunity","2016-03-16 20:22 +0000","286.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"710168582597042176","https://twitter.com/weareotv/status/710168582597042176","Chapter Four of @YoureSoTalented is LIVE tomorrow! Catch up with the first three episodes: https://t.co/R3fhmHHbPR https://t.co/4gFLc5DjYh","2016-03-16 18:19 +0000","320.0","5.0","0.015625","0.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"709822795413364736","https://twitter.com/weareotv/status/709822795413364736","Watch episodes 1-4 of @kingisafink's #FullOutSeries exclusively at #weareopentv https://t.co/9mGzCK5SYb #opentvcommunity","2016-03-15 19:25 +0000","346.0","10.0","0.028901734104046242","1.0","0.0","0.0","0.0","5.0","1.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"709822779605045253","https://twitter.com/weareotv/status/709822779605045253","Don't forget to sign up for this beautiful and international class happening on March 19th from 3-6pm https://t.co/amoXtQLMcQ #weareopentv","2016-03-15 19:25 +0000","286.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
