"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"958541354807758848","https://twitter.com/weareotv/status/958541354807758848","“I just highlighted the spaces and the communities that I’m already embedded in. The bars that we are at [in @brujostv606] are all bars that I frequent and that the cast also frequents.” @RicardxGamboa on #brujostv https://t.co/PLqRKPlXi1 https://t.co/YpdKVuauCf","2018-01-31 03:24 +0000","650.0","17.0","0.026153846153846153","1.0","0.0","1.0","0.0","1.0","0.0","4.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"958475437008670726","https://twitter.com/weareotv/status/958475437008670726","""[#Brujostv] wasn’t about someone who could play a thing; we just cast the thing! Arisabel who plays the Santera, is actually a Santera, I actually met her at a ceremony and asked her to come on board"" https://t.co/VVU3jKzTVb #opentvrewind https://t.co/Zq0uwjjxGa","2018-01-30 23:02 +0000","327.0","6.0","0.01834862385321101","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"958053473357938688","https://twitter.com/weareotv/status/958053473357938688","Happy #NationalStorytellingWeek ! This week we're uplifting #BrujosTV , written by Chicago #storyteller @RicardxGamboa  https://t.co/s3S9Vp3lic","2018-01-29 19:05 +0000","379.0","6.0","0.0158311345646438","0.0","0.0","4.0","0.0","0.0","1.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"957025864126025728","https://twitter.com/weareotv/status/957025864126025728","to stay up to date with our events sign up for the #opentvprogram! https://t.co/eDnqc6iS2s https://t.co/0Kfd0bQZtH","2018-01-26 23:02 +0000","262.0","2.0","0.007633587786259542","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"956955825481842689","https://twitter.com/weareotv/status/956955825481842689","Watch the first 3 episodes of #GeetasGuide now ! https://t.co/i1Fs6v69o4 #opentvrewind https://t.co/NRlnuwdbrL","2018-01-26 18:23 +0000","601.0","8.0","0.013311148086522463","3.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"956301110326779905","https://twitter.com/weareotv/status/956301110326779905","Thank you for reading and sharing! https://t.co/BlIkl1WwuL","2018-01-24 23:02 +0000","282.0","1.0","0.0035460992907801418","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"956237196209598464","https://twitter.com/weareotv/status/956237196209598464","Today on #opentvrewind watch “Geeta's Guide To Moving On -- Episode 1” Girl meets boy, girl falls for boy, girl gets dumped. https://t.co/i1Fs6v69o4 https://t.co/YiJ28G1R08","2018-01-24 18:48 +0000","379.0","18.0","0.047493403693931395","0.0","0.0","2.0","2.0","4.0","0.0","8.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"955537293372207106","https://twitter.com/weareotv/status/955537293372207106","☕️ https://t.co/pgE130nXnM","2018-01-22 20:26 +0000","580.0","15.0","0.02586206896551724","0.0","0.0","5.0","4.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"955508786684456963","https://twitter.com/weareotv/status/955508786684456963","Deadline is today y'all! This is an amazing opportunity for aspiring filmmakers - check it out. https://t.co/hY32Pc56kz","2018-01-22 18:33 +0000","784.0","11.0","0.01403061224489796","3.0","0.0","5.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"954126793585328134","https://twitter.com/weareotv/status/954126793585328134","ambivert. by ester alegria is a meditation on transmuting energy from chronic pain, anxiety, and lethargy into thrusting sexual freedom, joy, anger, empathy for self and communities of color. #opentvrewind https://t.co/WILkqHBn02 https://t.co/prDe5tgg7R","2018-01-18 23:02 +0000","275.0","5.0","0.01818181818181818","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
