"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"880861814069841920","https://twitter.com/weareotv/status/880861814069841920","We will be announcing the winner of the #rainbowgiveaway shortly!!","2017-06-30 18:53 +0000","206.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880861718989221890","https://twitter.com/weareotv/status/880861718989221890","Thank you for featuring 3 of our series! #GeetasGuide @BGWebSeries and @YoureSoTalented https://t.co/U0TSMIl90G","2017-06-30 18:52 +0000","256.0","3.0","0.01171875","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880612865878708224","https://twitter.com/weareotv/status/880612865878708224","ambivert. is a meditation on manic visuals &amp; ethereal sounds by ester alegria! It's now available on our site https://t.co/AxwaJ2OMjU #tbt https://t.co/5RLwnpdKlp","2017-06-30 02:24 +0000","677.0","5.0","0.007385524372230428","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","1","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880547037732683777","https://twitter.com/weareotv/status/880547037732683777","'Triggers' a short on black women and girls' trauma by  @Kai_MG is now up on our site! https://t.co/o4HXGTpWYh","2017-06-29 22:02 +0000","686.0","9.0","0.013119533527696793","2.0","0.0","1.0","2.0","3.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880517467373699073","https://twitter.com/weareotv/status/880517467373699073","Our @3Arts #SerialDreamer crowdfunding campaign is over on SUNDAY! There's still time to help fund our next hit: https://t.co/rQzbV8uO0W","2017-06-29 20:04 +0000","629.0","5.0","0.00794912559618442","2.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880486548785041408","https://twitter.com/weareotv/status/880486548785041408","ambivert. is a meditation on manic visuals &amp; ethereal sounds by ester alegria! It's now available on our site https://t.co/kFvcVIL5R6 https://t.co/d8LpObZGNS","2017-06-29 18:02 +0000","163.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880483009799094274","https://twitter.com/weareotv/status/880483009799094274","'Triggers' a short on black women and girls' trauma by  @Kai_MG is now up on our site!   https://t.co/VoM40eT0ew","2017-06-29 17:48 +0000","178.0","2.0","0.011235955056179775","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"880471098428727297","https://twitter.com/weareotv/status/880471098428727297","'Triggers' a short on black women and girls' trauma by  @Kai_MG is now up on our site! https://t.co/26Uy6ylqzg https://t.co/zwIfuo7S8e","2017-06-29 17:00 +0000","708.0","20.0","0.02824858757062147","1.0","0.0","2.0","3.0","10.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"879888081981231104","https://twitter.com/weareotv/status/879888081981231104","So happy to have @BGWebSeries  and @brujostv606 included in this list! @Vimeo #pridemonth https://t.co/9AO1sFtYQ6","2017-06-28 02:24 +0000","334.0","9.0","0.02694610778443114","0.0","0.0","1.0","4.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"879843257278238720","https://twitter.com/weareotv/status/879843257278238720","So happy to see @BGWebSeries &amp; @brujostv606 on @SmartAssJen @la_wa 's @Vimeo pride list! Check out the others: https://t.co/ncFxv9AdtI https://t.co/LE6a6Tdm0H","2017-06-27 23:25 +0000","2558.0","42.0","0.01641907740422205","4.0","0.0","4.0","6.0","5.0","0.0","2.0","0.0","0","0","0","0","0","21","21","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"879819569711460352","https://twitter.com/weareotv/status/879819569711460352","Join us 4 our last event of the season! Tonite we'll screen the entire 2nd season of #2QIK with a potluck at Reunion https://t.co/tMenSuzGpe https://t.co/rLWlEAaECz","2017-06-27 21:51 +0000","201.0","3.0","0.014925373134328358","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"877585105694281733","https://twitter.com/weareotv/status/877585105694281733","Starting in 10 ! @profajchristian with @IdeasOnFirePhD free webinar! Join: https://t.co/UCRJyiJISX https://t.co/zXczgxCpEq","2017-06-21 17:52 +0000","317.0","8.0","0.025236593059936908","2.0","0.0","4.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"877236182010273793","https://twitter.com/weareotv/status/877236182010273793","TY for this deep dive into @AfternoonSnatch @WGNRadio ! https://t.co/Wxq59G07k0 https://t.co/xw32FiOUEG","2017-06-20 18:46 +0000","577.0","14.0","0.024263431542461005","1.0","0.0","2.0","1.0","2.0","0.0","2.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"877194101434839041","https://twitter.com/weareotv/status/877194101434839041","Tomorrowwww we gonna get all academic up in here. Don't miss these pearls girl. https://t.co/f57Iv774Xj","2017-06-20 15:59 +0000","138.0","1.0","0.007246376811594203","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"877193917166493696","https://twitter.com/weareotv/status/877193917166493696","Yesss two of our favorites! @britticisms will be a dope host. Donate to #Americaintransition -- https://t.co/k9e0ESCveu https://t.co/EdFPTuPrej","2017-06-20 15:58 +0000","276.0","3.0","0.010869565217391304","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"874772934975520768","https://twitter.com/weareotv/status/874772934975520768","Here we go behbehs! #2QIK LIVE and the premiere of season two to follow at 8:30 @ Soho House… https://t.co/91uKfFzhl8","2017-06-13 23:38 +0000","186.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"874726055084515329","https://twitter.com/weareotv/status/874726055084515329","ICYMI https://t.co/7aB8HNzPg6","2017-06-13 20:31 +0000","207.0","2.0","0.00966183574879227","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"874681550813659138","https://twitter.com/weareotv/status/874681550813659138","SO PUMPED! #browngirlsTV https://t.co/VBPJkfITxd","2017-06-13 17:35 +0000","595.0","8.0","0.013445378151260505","0.0","0.0","5.0","2.0","0.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"873316114037690369","https://twitter.com/weareotv/status/873316114037690369","See you tonight for select features  from @fempow @Kai_MG and derkinstock ! 7-9pm at… https://t.co/NnxjHH129D","2017-06-09 23:09 +0000","250.0","4.0","0.016","0.0","0.0","0.0","2.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"871852992479342593","https://twitter.com/weareotv/status/871852992479342593","regrann from @profajchristian - The first series developed by @weareopentv has sold...to @hbo !… https://t.co/5bmwy9SDIs","2017-06-05 22:15 +0000","442.0","20.0","0.04524886877828054","2.0","0.0","4.0","3.0","7.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"871470775827664896","https://twitter.com/weareotv/status/871470775827664896","We love our relationships with writers @arayyay and @britticisms ! https://t.co/BIM4SWmng9","2017-06-04 20:56 +0000","1011.0","33.0","0.032640949554896145","0.0","0.0","5.0","4.0","6.0","0.0","2.0","0.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"871467563544457217","https://twitter.com/weareotv/status/871467563544457217","#opentvfriendraiser kitchen demo! https://t.co/JHlAvpvh84","2017-06-04 20:43 +0000","289.0","5.0","0.01730103806228374","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"870764039785381888","https://twitter.com/weareotv/status/870764039785381888","We're launching an ambitious new experiment: #SerialDreamer! Created by founder @profajchristian… https://t.co/xmR7S7IY05","2017-06-02 22:08 +0000","507.0","9.0","0.01775147928994083","1.0","0.0","1.0","2.0","4.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
