plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
16119,0.0,47434.0,4324.0,37.0,4.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,79.0,106.0,1723326.0,2168617.0,0.0,BG
1334,6.0,5461.0,599.0,1.0,0.0,/videos/172604203,Brujos (2017) -- Teaser Scenes,202.0,2016-06-28T16:29:17+00:00,Array,0.0,81.0,156.0,208945.0,256892.0,0.0,B
996,0.0,3022.0,64.0,2.0,0.0,/videos/164959147,Open TV Presents: Lipstick City by Shea Couleé,556.0,2016-05-02T05:50:23+00:00,Array,0.0,54.0,272.0,271206.0,496940.0,0.0,LC
740,0.0,1447.0,29.0,0.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,56.0,135.0,100633.0,177690.0,0.0,SFP
321,0.0,1148.0,113.0,0.0,0.0,/videos/147648438,Full Out -- Season One Trailer,105.0,2015-12-02T21:48:19+00:00,Array,0.0,69.0,66.0,21428.0,31055.0,0.0,FO
301,0.0,806.0,24.0,1.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,0.0,65.0,518.0,156186.0,240250.0,0.0,FO
244,0.0,680.0,13.0,0.0,0.0,/videos/179804836,#2QIK: Roy Kinsey & MSMRJR (Part Two),667.0,2016-08-22T19:51:20+00:00,Array,0.0,17.0,93.0,22822.0,130077.0,0.0,None
220,4.0,1958.0,70.0,0.0,0.0,/videos/175566185,The Basic Tea on Brujos,282.0,2016-07-20T15:44:38+00:00,Array,0.0,66.0,179.0,39548.0,59784.0,0.0,B
200,0.0,441.0,42.0,0.0,0.0,/videos/121810540,"You're So Talented, Chapter One",341.0,2015-03-10T18:04:57+00:00,Array,0.0,72.0,240.0,48188.0,66156.0,0.0,YST
197,0.0,577.0,15.0,0.0,0.0,/videos/154795991,Full Out -- Episode 2,1349.0,2016-02-09T23:59:39+00:00,Array,0.0,78.0,989.0,194845.0,248216.0,0.0,FO
187,0.0,1401.0,12.0,0.0,0.0,/videos/158069617,Full Out -- Episode 4,566.0,2016-03-07T19:39:45+00:00,Array,0.0,82.0,451.0,84498.0,102626.0,0.0,FO
183,0.0,387.0,54.0,1.0,0.0,/videos/177457277,Two Queens in a Kitchen - Official Trailer,83.0,2016-08-03T19:32:34+00:00,Array,0.0,69.0,52.0,9531.0,13772.0,0.0,TQIK
174,0.0,710.0,13.0,0.0,0.0,/videos/156421353,Full Out -- Episode 3,688.0,2016-02-23T15:24:23+00:00,Array,0.0,78.0,503.0,87640.0,112144.0,0.0,FO
151,0.0,341.0,17.0,0.0,0.0,/videos/160115755,Full Out -- Episode 5,1202.0,2016-03-23T16:14:37+00:00,Array,0.0,78.0,935.0,141276.0,180448.0,0.0,FO
146,0.0,199.0,31.0,1.0,0.0,/videos/179722291,#2QIK: Elijah McKinnon & AJ Christian (Part One),473.0,2016-08-22T07:38:34+00:00,Array,0.0,55.0,259.0,37877.0,67639.0,0.0,None
121,0.0,160.0,24.0,1.0,0.0,/videos/123121866,"You're So Talented, Season One -- Chapter Two",459.0,2015-03-24T18:39:13+00:00,Array,0.0,76.0,340.0,41241.0,53817.0,0.0,YST
117,0.0,313.0,9.0,0.0,0.0,/videos/154200807,"You're So Talented, Season Two -- Chapter One",521.0,2016-02-04T16:44:07+00:00,Array,0.0,66.0,325.0,38111.0,57310.0,0.0,YST
81,0.0,106.0,13.0,0.0,0.0,/videos/124357625,"You're So Talented, Season One -- Chapter Three",397.0,2015-04-07T22:23:45+00:00,Array,0.0,77.0,308.0,24985.0,32157.0,0.0,YST
80,0.0,117.0,2.0,0.0,0.0,/videos/164162980,Bronx Cunt Tour -- Episode 5,1086.0,2016-04-25T21:07:23+00:00,Array,0.0,41.0,278.0,22278.0,53214.0,0.0,BCT
79,0.0,127.0,5.0,0.0,0.0,/videos/178429087,Been T/Here: In the Knowing of Me,780.0,2016-08-11T05:46:14+00:00,Array,0.0,33.0,189.0,14973.0,45240.0,0.0,BTH
70,0.0,98.0,11.0,1.0,0.0,/videos/174734258,Been T/Here -- Riot Grrrl Heart,721.0,2016-07-14T21:40:54+00:00,Array,0.0,53.0,359.0,25138.0,46865.0,0.0,BTH
66,0.0,81.0,3.0,0.0,0.0,/videos/128319423,"You're So Talented, Season One -- Chapter Six",266.0,2015-05-19T23:04:13+00:00,Array,0.0,80.0,195.0,12873.0,15960.0,0.0,YST
66,0.0,88.0,11.0,0.0,0.0,/videos/155827723,"You're So Talented, Season Two -- Chapter Two",668.0,2016-02-18T14:25:09+00:00,Array,0.0,77.0,516.0,34117.0,44151.0,0.0,YST
65,0.0,104.0,15.0,0.0,0.0,/videos/162385131,"You're So Talented, Season Two - Chapter Six",568.0,2016-04-11T15:02:31+00:00,Array,0.0,74.0,403.0,26225.0,35216.0,0.0,YST
65,0.0,78.0,15.0,0.0,0.0,/videos/126932556,"You're So Talented, Season One -- Chapter Five",292.0,2015-05-05T15:32:57+00:00,Array,0.0,78.0,221.0,14396.0,18396.0,0.0,YST
63,0.0,171.0,18.0,0.0,0.0,/videos/179704860,#2QIK: Cqqchifruit & Darling Shear (Part One),276.0,2016-08-22T03:02:25+00:00,Array,0.0,73.0,202.0,12766.0,17450.0,0.0,DS
62,0.0,75.0,11.0,0.0,0.0,/videos/124849631,"You're So Talented, Season One -- Chapter Four",295.0,2015-04-13T17:46:12+00:00,Array,0.0,80.0,232.0,14425.0,17995.0,0.0,YST
