plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
1389,0.0,1708.0,134.0,4.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,78.0,175.0,243155.0,395168.0,0.0,SFP
747,2.0,1094.0,295.0,0.0,0.0,/videos/143466703,You're So Talented: Season 2 Official Trailer,119.0,2015-10-24T13:58:49+00:00,Array,0.0,82.0,90.0,67382.0,88918.0,0.0,YST
166,0.0,304.0,39.0,0.0,0.0,/videos/121810540,"You're So Talented, Chapter One",341.0,2015-03-10T18:04:57+00:00,Array,0.0,78.0,261.0,43338.0,56933.0,0.0,YST
114,0.0,184.0,18.0,0.0,0.0,/videos/123121866,"You're So Talented, Season One -- Chapter Two",459.0,2015-03-24T18:39:13+00:00,Array,0.0,79.0,337.0,38492.0,52326.0,0.0,YST
108,0.0,190.0,5.0,0.0,0.0,/videos/140615202,"Futurewomen, The Characters -- Episode 2",915.0,2015-09-28T02:11:20+00:00,Array,0.0,36.0,239.0,25893.0,96175.0,0.0,FW
97,0.0,460.0,6.0,0.0,0.0,/videos/124849631,"You're So Talented, Season One -- Chapter Four",295.0,2015-04-13T17:46:12+00:00,Array,0.0,76.0,207.0,20148.0,28579.0,0.0,YST
94,0.0,126.0,7.0,0.0,0.0,/videos/124357625,"You're So Talented, Season One -- Chapter Three",397.0,2015-04-07T22:23:45+00:00,Array,0.0,75.0,275.0,25875.0,37308.0,0.0,YST
73,0.0,126.0,9.0,0.0,0.0,/videos/129668799,"You're So Talented, Season One -- Chapter Seven",477.0,2015-06-03T14:13:37+00:00,Array,0.0,78.0,366.0,26732.0,35769.0,0.0,YST
70,0.0,89.0,6.0,0.0,0.0,/videos/128319423,"You're So Talented, Season One -- Chapter Six",266.0,2015-05-19T23:04:13+00:00,Array,0.0,74.0,171.0,12009.0,19137.0,0.0,YST
69,0.0,147.0,9.0,0.0,0.0,/videos/126932556,"You're So Talented, Season One -- Chapter Five",292.0,2015-05-05T15:32:57+00:00,Array,0.0,80.0,228.0,15767.0,20434.0,0.0,YST
65,0.0,126.0,3.0,0.0,0.0,/videos/134807299,Open TV Presents: Nupita Obama Creates Vogua,731.0,2015-07-29T04:46:53+00:00,Array,0.0,64.0,405.0,26325.0,46861.0,0.0,NOCV
40,0.0,85.0,1.0,0.0,0.0,/videos/136670475,"Futurewomen, The Origins -- Episode 1",805.0,2015-08-18T23:17:14+00:00,Array,0.0,48.0,215.0,8630.0,32188.0,0.0,FW
25,0.0,49.0,5.0,0.0,0.0,/videos/130134667,Introducing Open TV (beta) at TEDx Northwestern,1039.0,2015-06-08T19:28:36+00:00,Array,0.0,48.0,464.0,11610.0,25975.0,0.0,OTV|OTC
