plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
107,0.0,278.0,22.0,2.0,0.0,/videos/121810540,"You're So Talented, Chapter One",341.0,2015-03-10T18:04:57+00:00,Array,0.0,77.0,221.0,23727.0,36117.0,0.0,YST
85,0.0,170.0,16.0,1.0,0.0,/videos/123121866,"You're So Talented, Season One -- Chapter Two",459.0,2015-03-24T18:39:13+00:00,Array,0.0,79.0,330.0,28070.0,39115.0,0.0,YST
79,0.0,111.0,1.0,0.0,0.0,/videos/136670475,"Futurewomen, The Origins -- Episode 1",805.0,2015-08-18T23:17:14+00:00,Array,0.0,26.0,134.0,10599.0,63580.0,0.0,FW
69,0.0,105.0,14.0,1.0,0.0,/videos/124357625,"You're So Talented, Season One -- Chapter Three",397.0,2015-04-07T22:23:45+00:00,Array,0.0,86.0,306.0,21159.0,28161.0,0.0,YST
69,0.0,107.0,14.0,0.0,0.0,/videos/130134667,Introducing Open TV (beta) at TEDx Northwestern,1039.0,2015-06-08T19:28:36+00:00,Array,0.0,54.0,488.0,33674.0,70652.0,0.0,OTV|OTC
65,0.0,225.0,13.0,1.0,0.0,/videos/124849631,"You're So Talented, Season One -- Chapter Four",295.0,2015-04-13T17:46:12+00:00,Array,0.0,82.0,241.0,15713.0,19735.0,0.0,YST
56,0.0,131.0,10.0,1.0,0.0,/videos/129668799,"You're So Talented, Season One -- Chapter Seven",477.0,2015-06-03T14:13:37+00:00,Array,0.0,80.0,384.0,21553.0,27169.0,0.0,YST
45,0.0,76.0,9.0,0.0,0.0,/videos/140615202,"Futurewomen, The Characters -- Episode 2",915.0,2015-09-28T02:11:20+00:00,Array,0.0,47.0,365.0,16450.0,41175.0,0.0,FW
45,0.0,60.0,9.0,1.0,0.0,/videos/128319423,"You're So Talented, Season One -- Chapter Six",266.0,2015-05-19T23:04:13+00:00,Array,0.0,78.0,208.0,9395.0,11953.0,0.0,YST
43,0.0,93.0,11.0,1.0,0.0,/videos/126932556,"You're So Talented, Season One -- Chapter Five",292.0,2015-05-05T15:32:57+00:00,Array,0.0,85.0,238.0,10261.0,12537.0,0.0,YST
17,0.0,54.0,3.0,0.0,0.0,/videos/134807299,Open TV Presents: Nupita Obama Creates Vogua,731.0,2015-07-29T04:46:53+00:00,Array,0.0,58.0,401.0,6818.0,11694.0,0.0,NOCV
