plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
964,0.0,4719.0,41.0,0.0,0.0,/videos/164959147,Open TV Presents: Lipstick City by Shea Couleé,556.0,2016-05-02T05:50:23+00:00,Array,0.0,59.0,305.0,294732.0,496283.0,0.0,LC
868,0.0,1780.0,23.0,1.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,58.0,129.0,112412.0,192541.0,0.0,SFP
365,2.0,998.0,151.0,1.0,0.0,/videos/172604203,Brujos (2017) -- Teaser Scenes,202.0,2016-06-28T16:29:17+00:00,Array,0.0,78.0,152.0,55592.0,70644.0,0.0,B
284,0.0,1122.0,108.0,0.0,0.0,/videos/147648438,Full Out -- Season One Trailer,105.0,2015-12-02T21:48:19+00:00,Array,0.0,73.0,72.0,20462.0,27660.0,0.0,FO
239,0.0,787.0,23.0,0.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,0.0,60.0,513.0,122628.0,203215.0,0.0,FO
180,0.0,585.0,59.0,1.0,0.0,/videos/177457277,Two Queens in a Kitchen - Official Trailer,83.0,2016-08-03T19:32:34+00:00,Array,0.0,74.0,60.0,10846.0,14615.0,0.0,TQIK
168,0.0,1509.0,19.0,0.0,0.0,/videos/154795991,Full Out -- Episode 2,1349.0,2016-02-09T23:59:39+00:00,Array,0.0,71.0,954.0,160369.0,225283.0,0.0,FO
166,0.0,1515.0,20.0,0.0,0.0,/videos/156421353,Full Out -- Episode 3,688.0,2016-02-23T15:24:23+00:00,Array,0.0,77.0,511.0,84899.0,109492.0,0.0,FO
143,0.0,709.0,51.0,0.0,0.0,/videos/175566185,The Basic Tea on Brujos,282.0,2016-07-20T15:44:38+00:00,Array,0.0,68.0,182.0,26166.0,38352.0,0.0,B
122,0.0,460.0,10.0,0.0,0.0,/videos/158069617,Full Out -- Episode 4,566.0,2016-03-07T19:39:45+00:00,Array,0.0,75.0,422.0,51577.0,68606.0,0.0,FO
107,0.0,296.0,15.0,0.0,0.0,/videos/160115755,Full Out -- Episode 5,1202.0,2016-03-23T16:14:37+00:00,Array,0.0,75.0,864.0,92462.0,122705.0,0.0,FO
97,0.0,249.0,24.0,0.0,0.0,/videos/121810540,"You're So Talented, Chapter One",341.0,2015-03-10T18:04:57+00:00,Array,0.0,71.0,230.0,22315.0,31032.0,0.0,YST
72,0.0,141.0,15.0,0.0,0.0,/videos/179722291,#2QIK: Elijah McKinnon & AJ Christian (Part One),473.0,2016-08-22T07:38:34+00:00,Array,0.0,54.0,239.0,17212.0,31691.0,0.0,None
60,0.0,467.0,15.0,0.0,0.0,/videos/179704860,#2QIK: Cqqchifruit & Darling Shear (Part One),276.0,2016-08-22T03:02:25+00:00,Array,0.0,68.0,177.0,10674.0,15611.0,0.0,DS
58,0.0,121.0,14.0,0.0,0.0,/videos/179804458,#2QIK: Roy Kinsey & MSMRJR (Part One),736.0,2016-08-22T19:48:20+00:00,Array,0.0,61.0,438.0,25414.0,41216.0,0.0,None
57,0.0,104.0,12.0,0.0,0.0,/videos/179706662,#2QIK: Sam Bailey  &  Kiam Marcelo Junio (Part One),258.0,2016-08-22T03:30:27+00:00,Array,0.0,65.0,173.0,9862.0,15021.0,0.0,ANO
56,0.0,210.0,4.0,0.0,0.0,/videos/164162980,Bronx Cunt Tour -- Episode 5,1086.0,2016-04-25T21:07:23+00:00,Array,0.0,53.0,569.0,31874.0,59730.0,0.0,BCT
