"plays","downloads","loads","finishes","domain","path","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
3,0,68,0,artiishak.wixsite.com,,10,49,373,1121,2262,3
3,0,75,0,indiegogo.com,,9,23,67,202,846,2
3,0,80,0,honeypotperformance.org,,6,36,147,442,1227,2
3,0,26,0,beacordelia.com,,7,47,106,319,999,0
3,0,188,0,instinctmagazine.com,,28,0,0,0,258,0
3,0,88,0,vice.com,,21,66,604,1813,2712,2
3,0,5,2,darkartsgallery.tumblr.com,,2,82,191,575,693,2
3,0,22,0,vod-server.wix.com,,4,70,229,689,981,2
3,0,11,0,ajchristian.org,,4,53,134,402,758,3
3,0,103,1,m.chicagoreader.com,,29,99,84,252,759,1
3,0,3,0,matthew-ozawa.squarespace.com,,1,9,23,70,2202,1
3,0,158,0,fatimahasghar.com,,75,55,151,453,1233,2
3,0,3,1,periscopepa.com,,2,96,45,137,213,2
3,0,41,0,alexagrae.com,,7,14,75,226,1512,2
3,0,31,0,cdn.iframe.ly,,4,12,112,338,2625,2
2,0,2,0,strimm.com,,0,64,281,562,1749,0
2,0,250,0,teenvogue.com,,101,4,17,35,822,1
2,0,3,0,the-right-swipe.com,,1,92,834,1668,1794,1
2,0,136,0,criticalracedigitalstudies.com,,35,0,0,0,505,0
2,0,16,0,tvinsider.com,,7,91,375,750,822,2
2,0,119,1,latina.com,,20,50,101,203,406,1
2,0,120,1,www-teenvogue-com.cdn.ampproject.org,,35,99,205,410,822,1
2,0,5,0,lotl.com,,2,70,74,149,212,1
2,0,21,0,elle.com,,11,44,182,364,821,1
2,0,16,0,odinakaezeokoli.com,,4,19,132,265,1383,1
2,0,11,1,out.com,,2,77,556,1113,1438,0
2,0,2,1,review.slideroom.com,,2,73,363,726,993,2
1,0,11,0,shadowandact.com,,3,80,115,115,142,1
1,0,2,0,shannonlnoll.com,,2,21,77,77,366,1
1,0,96,0,chicagoreader.com,,40,41,104,104,253,1
1,0,64,0,spectrumsouth.com,,16,0,0,0,493,1
1,0,8,1,hkdproductions.com,,2,100,842,842,842,1
1,0,3,0,startrek.com,,2,22,24,24,106,1
1,0,2,0,www-refinery29-com.cdn.ampproject.org,,0,52,215,215,411,0
1,0,1,0,yandex.com.tr,,1,52,458,458,875,1
1,0,4,0,theaerogram.com,,0,0,0,0,411,0
1,0,211,0,ijoc.org,,18,13,24,24,180,1
1,0,3,0,tendernessandtiaras.tumblr.com,,0,90,257,257,284,0
1,0,4,0,thecrowdfundingcenter.com,,1,0,0,0,282,1
1,0,3,0,kingsandqueenspilot.com,,1,93,1005,1005,1074,0
1,0,3,0,theidentityofshe.com,,1,0,0,0,1013,1
1,0,5,0,thoughtcatalog.com,,1,0,0,0,55,0
1,0,8,0,curvemag.com,,2,97,103,103,106,1
1,0,40,0,blacktvfilmcollective.org,,2,97,454,454,464,0
1,0,20,0,bitchmedia.org,,5,96,471,471,490,1
1,0,22,0,www-vice-com.cdn.ampproject.org,,11,0,0,0,903,0
1,0,3,0,decider.com,,1,7,30,30,411,1
1,0,1,0,www-thesedays-news.cdn.ampproject.org,,0,0,0,0,521,0
1,0,2,0,www-chicagotribune-com.cdn.ampproject.org,,1,0,0,0,464,1
1,0,4,1,www-theverge-com.cdn.ampproject.org,,1,99,410,410,411,1
1,0,6,0,liztoonkel.com,,3,2,7,7,283,1
1,0,87,1,loveislove-club.net,,16,99,105,105,106,1
1,0,13,0,dustinkidd.net,,4,0,2,2,944,1
1,0,24,1,bricartsmedia.org,,9,99,141,141,142,1
1,0,20,0,khadijahwhite.com,,8,16,22,22,130,1
1,0,29,0,browngirlmagazine.com,,3,14,63,63,426,1
1,0,2,0,michaelthomasjames.com,,1,0,0,0,333,1
1,0,1,0,movierecipe.infoversant.com,,0,10,15,15,142,0
1,0,38,0,mrbrianmorgan.com,,18,69,389,389,557,1
1,0,24,0,aletral.com.br,,3,22,24,24,106,1
1,0,1,0,nathan-salter.com,,0,84,645,645,767,0
1,0,9,1,nakaonwood.com,,1,99,874,874,875,1
1,0,56,0,nowtoronto.com,,22,0,0,0,58,0
1,0,5,0,buzzfeed.com,,1,91,259,259,284,1
1,0,74,0,oembed.vice.com,,34,48,199,199,411,1
1,0,3,0,omgdosh.tumblr.com,,2,0,0,0,734,0
1,0,5,0,secondcity.instructure.com,,1,76,313,313,411,1
1,0,2,0,lesbian-lips.com,,1,97,138,138,142,1
1,0,5,0,lesbian-interest.eu,,3,95,135,135,142,1
1,0,5,0,portfolium.com,,2,20,30,30,143,1
1,0,75,0,candorarts.com,,5,4,40,40,805,1
1,0,52,0,latinorebels.com,,2,16,81,81,493,1
1,0,6,0,queerfudanshi.com,,3,81,47,47,58,1
1,0,46,0,amphitheater.caa.com,,6,14,112,112,771,1
1,0,46,0,deadline.com,,14,54,225,225,411,1
1,0,102,0,cdn.embedly.com,,15,4,29,29,721,1
1,0,4,0,girlsinfilm.net,,1,87,359,359,411,1
1,0,16,0,redbull.com,,2,5,8,8,142,0
1,0,3,0,backstage.com,,1,92,617,617,669,1
1,0,4,0,richardkallus.com,,3,24,157,157,631,1
1,0,1,0,goldpointstudio.com,,1,45,223,223,490,1
1,0,9,0,jonathanpal.com,,2,0,0,0,333,1
1,0,6,0,scandalshack.com,,2,3,15,15,411,1
1,0,6,0,google.com,,2,96,730,730,755,1
0,0,1,0,seriemaniacos.tv,,0,0,0,0,0,0
0,0,5,0,themuse.jezebel.com,,3,0,0,0,0,0
0,0,16,0,theartssection.org,,2,0,0,0,0,0
0,0,1,0,gawker.com,,0,0,0,0,0,0
0,0,27,0,queer.pl,,0,0,0,0,0,0
0,0,5,0,gatex.io,,0,0,0,0,0,0
0,0,1,0,projgirlspire.com,,0,0,0,0,0,0
0,0,1,0,pride.com,,0,0,0,0,0,0
0,0,3,0,ppwebseries.com,,0,0,0,0,0,0
0,0,2,0,www-startrek-com.cdn.ampproject.org,,1,0,0,0,0,0
0,0,2,0,phenomenelle.de,,0,0,0,0,0,0
0,0,1,0,freya.qvw.site,,0,0,0,0,0,0
0,0,6,0,pastemagazine.com,,0,0,0,0,0,0
0,0,1,0,ozqmzz.icu,,0,0,0,0,0,0
0,0,20,0,autostraddle.com,,5,0,0,0,0,0
0,0,1,0,otvstudio.squarespace.com,,1,0,0,0,0,0
0,0,1,0,freelancerbootsraptemplate.qvw.site,,0,0,0,0,0,0
0,0,2,0,orekagodis.com,,0,0,0,0,0,0
0,0,32,0,open-tv.squarespace.com,,0,0,0,0,0,0
0,0,8,0,francescomumfrances.com.br,,0,0,0,0,0,0
0,0,2,0,frameline.org,,2,0,0,0,0,0
0,0,1,0,oldsite.planet-nation.com,,0,0,0,0,0,0
0,0,1,0,offcenterchicago.wixsite.com,,0,0,0,0,0,0
0,0,201,0,formations.jesuismonpatron.fr,,0,0,0,0,0,0
0,0,45,0,fobiaseries.com,,12,0,0,0,0,0
0,0,3,0,filmybuzzer.com,,1,0,0,0,0,0
0,0,5,0,news.northwestern.edu,,0,0,0,0,0,0
0,0,26,0,newnownext.com,,1,0,0,0,0,0
0,0,1,0,netjetshop.hu,,1,0,0,0,0,0
0,0,1,0,netikino.ee,,0,0,0,0,0,0
0,0,18,0,netacademia.hu,,0,0,0,0,0,0
0,0,2,0,wellroundedpianist.com,,0,0,0,0,0,0
0,0,2,0,feedly.com,,1,0,0,0,0,0
0,0,1,0,najeezaidsearcy.com,,1,0,0,0,0,0
0,0,1,0,mymindisyours.tumblr.com,,1,0,0,0,0,0
0,0,38,0,mylilefeluke.blogspot.com,,0,0,0,0,0,0
0,0,21,0,mtv.com,,6,0,0,0,0,0
0,0,3,0,vimeo-chromecast-prod.s3.amazonaws.com,,3,0,0,0,0,0
0,0,11,0,exploringtaiji.com,,0,0,0,0,0,0
0,0,3,0,michaelthomasjames.squarespace.com,,1,0,0,0,0,0
0,0,2,0,estheticlens.com,,0,0,0,0,0,0
0,0,6,0,meida-mcneal.squarespace.com,,0,0,0,0,0,0
0,0,64,0,mcachicago.org,,15,0,0,0,0,0
0,0,1,0,mavenroundtable.io,,0,0,0,0,0,0
0,0,90,0,epcm.academy,,0,0,0,0,0,0
0,0,4,0,ellesgirls.skyrock.com,,0,0,0,0,0,0
0,0,4,0,marquitaharris.tumblr.com,,0,0,0,0,0,0
0,0,10,0,marcprince1980.wixsite.com,,2,0,0,0,0,0
0,0,2,0,m.huffpost.com,,0,0,0,0,0,0
0,0,3,0,vibe.com,,2,0,0,0,0,0
0,0,7,0,tv.avclub.com,,3,0,0,0,0,0
0,0,6,0,edu.devstyle.pl,,0,0,0,0,0,0
0,0,8,0,editor.wix.com,,1,0,0,0,0,0
0,0,31,0,liz9oneii.tumblr.com,,2,0,0,0,0,0
0,0,1,0,little-brisk.tumblr.com,,1,0,0,0,0,0
0,0,12,0,lisatomdp.com,,0,0,0,0,0,0
0,0,1,0,libertine-mag.com,,1,0,0,0,0,0
0,0,1,0,yeseniamejiasite.wordpress.com,,0,0,0,0,0,0
0,0,9,0,dreverywoman.com,,0,0,0,0,0,0
0,0,41,0,discovertaiji.com,,0,0,0,0,0,0
0,0,8,0,leosidran.com,,1,0,0,0,0,0
0,0,3,0,leo-sidran-9qvj.squarespace.com,,0,0,0,0,0,0
0,0,4,0,laurenvernea.com,,3,0,0,0,0,0
0,0,13,0,ashnimusic.com,,9,0,0,0,0,0
0,0,2,0,development.seedandspark.com,,2,0,0,0,0,0
0,0,1,0,kiracat.tumblr.com,,0,0,0,0,0,0
0,0,1,0,www-buzzfeed-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,1,0,decurions25.rssing.com,,0,0,0,0,0,0
0,0,12,0,kiam-marcelo-junio.com,,2,0,0,0,0,0
0,0,10,0,khafra.co,,3,0,0,0,0,0
0,0,3,0,webflixnchill.com,,0,0,0,0,0,0
0,0,1,0,weareotv.tumblr.com,,0,0,0,0,0,0
0,0,5,0,keepdownloading.com,,2,0,0,0,0,0
0,0,2,0,kalamu.com,,0,0,0,0,0,0
0,0,3,0,villancyis.cf,,0,0,0,0,0,0
0,0,2,0,julidp.xyz,,1,0,0,0,0,0
0,0,1,0,datereliz.com,,0,0,0,0,0,0
0,0,2,0,jonathan-pal-jzfr.squarespace.com,,0,0,0,0,0,0
0,0,13,0,jetmag.com,,1,0,0,0,0,0
0,0,3,0,jeffhadick.com,,1,0,0,0,0,0
0,0,23,0,jasonculver.net,,6,0,0,0,0,0
0,0,1,0,jaarsyouth.org,,0,0,0,0,0,0
0,0,2,0,itechnetwork.org,,1,0,0,0,0,0
0,0,9,0,intomore.com,,2,0,0,0,0,0
0,0,2,0,intersectionalfeminism101.tumblr.com,,2,0,0,0,0,0
0,0,5,0,creditableness3.rssing.com,,0,0,0,0,0,0
0,0,1,0,inostrifuturianteriori.wordpress.com,,0,0,0,0,0,0
0,0,4,0,inoreader.com,,0,0,0,0,0,0
0,0,3,0,inerd4u.com,,0,0,0,0,0,0
0,0,2,0,theclitsarealright.ch,,1,0,0,0,0,0
0,0,15,0,covealpa.com,,2,0,0,0,0,0
0,0,6,0,ilove.sergeybreeze.ru,,0,0,0,0,0,0
0,0,2,0,courrierinternational.com,,1,0,0,0,0,0
0,0,1,0,huffpost.com,,0,0,0,0,0,0
0,0,1,0,huckmag.com,,0,0,0,0,0,0
0,0,2,0,hornet.com,,1,0,0,0,0,0
0,0,2,0,cn.biiibili.space,,0,0,0,0,0,0
0,0,2,0,homofomo.org,,1,0,0,0,0,0
0,0,5,0,cms.intomore.com,,0,0,0,0,0,0
0,0,1,0,heyfranhey.com,,0,0,0,0,0,0
0,0,53,0,hellobeautiful.com,,15,0,0,0,0,0
0,0,4,0,hellobeautiful-com.cdn.ampproject.org,,1,0,0,0,0,0
0,0,24,0,chicagotribune.com,,5,0,0,0,0,0
0,0,2,0,hdrthdrt.tumblr.com,,0,0,0,0,0,0
0,0,6,0,harp-jaguar-5b8e.squarespace.com,,1,0,0,0,0,0
0,0,1,0,gumbumper.com,,0,0,0,0,0,0
0,0,3,0,groveled.rssing.com,,0,0,0,0,0,0
0,0,1,0,rashida-khanbey-942b.squarespace.com,,0,0,0,0,0,0
0,0,3,0,queerty.com,,0,0,0,0,0,0
0,0,6,0,video-bube-zyqj.iownyour.org,,0,0,0,0,0,0
0,0,14,0,glaad.org,,3,0,0,0,0,0
0,0,3,0,girltalkhq.com,,2,0,0,0,0,0
0,0,1,0,recantoadormecido.com.br,,0,0,0,0,0,0
0,0,1,0,www-mtv-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,1,0,www-billboard-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,1,0,reid-price-5jar.squarespace.com,,1,0,0,0,0,0
0,0,6,0,refinery29.com,,0,0,0,0,0,0
0,0,2,0,gay1080.com,,0,0,0,0,0,0
0,0,1,0,rodeofilmco.com,,0,0,0,0,0,0
0,0,3,0,womenandhollywood.com,,1,0,0,0,0,0
0,0,1,0,queerguru.com,,1,0,0,0,0,0
0,0,1,0,salsogroovy.co,,0,0,0,0,0,0
0,0,5,0,wearyourvoicemag.com,,1,0,0,0,0,0
0,0,29,0,tumbex.com,,2,0,0,0,0,0
0,0,2,0,gomag.com,,0,0,0,0,0,0
0,0,3,0,toyandbabyshop.qvw.site,,0,0,0,0,0,0
0,0,2,0,screenmag.com,,0,0,0,0,0,0
0,0,1,0,sectionii.com,,0,0,0,0,0,0
0,0,1,0,saotome-michi.tumblr.com,,1,0,0,0,0,0
0,0,3,0,seedsseries.tumblr.com,,0,0,0,0,0,0
0,0,2,0,feministing.com,,0,0,0,0,0,0
0,0,21,0,seemoremelanin.com,,0,0,0,0,0,0
0,0,19,0,seedandspark.com,,7,0,0,0,0,0
0,0,12,0,fastcompany.com,,1,0,0,0,0,0
0,0,1,0,facebook.com,,0,0,0,0,0,0
0,0,3,0,101classic.com,,2,0,0,0,0,0
0,0,6,0,saanyaa.com,,0,0,0,0,0,0
0,0,2,0,erinturney.com,,0,0,0,0,0,0
0,0,2,0,www-avclub-com.cdn.ampproject.org,,2,0,0,0,0,0
0,0,4,0,tumgir.com,,0,0,0,0,0,0
0,0,29,0,virtual.yourstepup.com,,0,0,0,0,0,0
0,0,2,0,sixtyinchesfromcenter.org,,0,0,0,0,0,0
0,0,30,0,vamstudio.net,,12,0,0,0,0,0
0,0,14,0,editmedia.org,,2,0,0,0,0,0
0,0,6,0,sinequanonsalons.com,,1,0,0,0,0,0
0,0,1,0,www-papermag-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,1,0,yandex.com,,0,0,0,0,0,0
0,0,7,0,tumbral.com,,0,0,0,0,0,0
0,0,2,0,chrisdale.org,,1,0,0,0,0,0
0,0,60,0,whateverspectrum.com,,2,0,0,0,0,0
0,0,2,0,wmagazine.com,,0,0,0,0,0,0
0,0,139,0,theverge.com,,13,0,0,0,0,0
0,0,1,0,shinyblackthings.tumblr.com,,1,0,0,0,0,0
0,0,1,0,updateordie.com,,1,0,0,0,0,0
0,0,22,0,staceypoole.co.uk,,0,0,0,0,0,0
0,0,4,0,vamstudio.cargo.site,,1,0,0,0,0,0
0,0,1,0,spudnikpress.org,,0,0,0,0,0,0
0,0,3,0,currentarts.tumblr.com,,0,0,0,0,0,0
0,0,1,0,app.getpocket.com,,1,0,0,0,0,0
0,0,9,0,themarysue.com,,0,0,0,0,0,0
0,0,2,0,staging.latina.com,,0,0,0,0,0,0
0,0,5,0,colorlines.com,,1,0,0,0,0,0
0,0,29,0,tvisual.org,,1,0,0,0,0,0
0,0,4,0,superselected.com,,0,0,0,0,0,0
0,0,2,0,thisisdarkmatters.org,,0,0,0,0,0,0
0,0,3,0,splinternews.com,,2,0,0,0,0,0
0,0,1,0,smallbusinesss.qvw.site,,0,0,0,0,0,0
0,0,1,0,shop.latina.com,,0,0,0,0,0,0
0,0,5,0,chicagoist.com,,1,0,0,0,0,0
0,0,3,0,grizzlykiki.com,,1,0,0,0,0,0
0,0,6,0,cgiii.com,,1,0,0,0,0,0
0,0,2,0,baltimoresun.com,,0,0,0,0,0,0
0,0,2,0,gaytalk20.com,,0,0,0,0,0,0
0,0,16,0,cassiuslife.com,,2,0,0,0,0,0
0,0,21,0,cassieahiers.com,,1,0,0,0,0,0
0,0,10,0,futurehood.net,,4,0,0,0,0,0
0,0,108,0,campus.arvengtraining.com,,0,0,0,0,0,0
0,0,2,0,caffling56.rssing.com,,0,0,0,0,0,0
0,0,1,0,ca.startrek.com,,1,0,0,0,0,0
0,0,55,0,aulavirtual.elearning-digital.com,,0,0,0,0,0,0
0,0,4,0,bustle.com,,1,0,0,0,0,0
0,0,2,0,browngirlswebseries.tumblr.com,,0,0,0,0,0,0
0,0,3,0,atrl.net,,0,0,0,0,0,0
0,0,6,0,atomculture.wordpress.com,,0,0,0,0,0,0
0,0,3,0,brightestyoungthings.com,,0,0,0,0,0,0
0,0,5,0,ass.biiibili.space,,0,0,0,0,0,0
0,0,1,0,bolsamania.com,,0,0,0,0,0,0
0,0,4,0,bluestockingsmag.com,,1,0,0,0,0,0
0,0,2,0,blogs1368.rssing.com,,1,0,0,0,0,0
0,0,3,0,blogs.colum.edu,,1,0,0,0,0,0
0,0,1,0,blog.oniciamuller.com,,0,0,0,0,0,0
0,0,16,0,blog.ajchristian.org,,0,0,0,0,0,0
0,0,7,0,danielkisslinger.com,,3,0,0,0,0,0
0,0,1,0,artcurrents.org,,0,0,0,0,0,0
0,0,1,0,app.kartra.com,,0,0,0,0,0,0
0,0,25,0,billboard.com,,9,0,0,0,0,0
0,0,5,0,bet.com,,4,0,0,0,0,0
0,0,1,0,behance.net,,0,0,0,0,0,0
0,0,6,0,apa.nyu.edu,,2,0,0,0,0,0
0,0,4,0,batsirayizesaguli.wixsite.com,,1,0,0,0,0,0
0,0,3,0,glappitnova.com,,0,0,0,0,0,0
0,0,1,0,touchyourblood.tumblr.com,,1,0,0,0,0,0
0,0,72,0,responsiveghost.qvw.site,,0,0,0,0,0,0
0,0,34,0,gofundme.com,,7,0,0,0,0,0
0,0,4,0,youresotalented.tumblr.com,,1,0,0,0,0,0
0,0,12,0,tubefilter.com,,1,0,0,0,0,0
0,0,1,0,serialowa.pl,,0,0,0,0,0,0
0,0,1,0,spoilertime.com,,0,0,0,0,0,0
0,0,9,0,thelightleaks.com,,5,0,0,0,0,0
0,0,1,0,ashtonvw.tumblr.com,,0,0,0,0,0,0
0,0,5,0,themeditube.com,,0,0,0,0,0,0
0,0,1,0,wix.com,,1,0,0,0,0,0
0,0,2,0,www-queerty-com.cdn.ampproject.org,,1,0,0,0,0,0
0,0,53,0,vasiliospapapitsios.com,,12,0,0,0,0,0
0,0,5,0,staffmeup.com,,1,0,0,0,0,0
0,0,2,0,averagemovies.com,,0,0,0,0,0,0
0,0,5,0,advocate.com,,2,0,0,0,0,0
0,0,3,0,actualicese.com,,0,0,0,0,0,0
0,0,4,0,akademiasaas.pl,,0,0,0,0,0,0
0,0,26,0,ajlinks.com,,3,0,0,0,0,0
0,0,19,0,a11y_page_service.siteimprove.com,,1,0,0,0,0,0
0,0,12,0,afterellen.com,,1,0,0,0,0,0
0,0,112,0,afropunk.com,,10,0,0,0,0,0
0,0,89,0,thedancedojo.com,,0,0,0,0,0,0
0,0,2,0,creamerdesigns.com,,0,0,0,0,0,0
0,0,1,0,twitter.com,,0,0,0,0,0,0
0,0,29,0,3arts.org,,0,0,0,0,0,0
0,0,2,0,123.biiibili.space,,0,0,0,0,0,0
"
",,,,,,,,,,,
