"plays","downloads","loads","finishes","domain","path","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
9,0,59,3,vimeo.com,,0,72,451,4060,5614,0
4,0,123,1,khadijahwhite.com,,0,38,53,212,682,0
1,0,5,1,derekleemcphatter.com,,0,99,216,216,217,0
1,0,1,0,yahoo.com,,0,88,1830,1830,2070,0
0,0,22,0,unknown,,0,0,0,0,0,0
0,0,2,0,safe.txmblr.com,,0,0,0,0,0,0
0,0,1,0,prlog.ru,,0,0,0,0,0,0
0,0,1,0,philebrity.com,,0,0,0,0,0,0
0,0,1,0,blackgirlrevolution.tumblr.com,,0,0,0,0,0,0
0,0,5,0,eulamusic.com,,0,0,0,0,0,0
0,0,3,0,search.daum.net,,0,0,0,0,0,0
0,0,7,0,culturebot.org,,0,0,0,0,0,0
0,0,1,0,crabbygolightly.com,,0,0,0,0,0,0
0,0,3,0,atomculture.wordpress.com,,0,0,0,0,0,0
0,0,4,0,arthurkade.com,,0,0,0,0,0,0
"
",,,,,,,,,,,
