"plays","downloads","loads","finishes","domain","path","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
2,0,90,0,intogirls.nl,,0,48,198,397,822,0
2,0,28,0,elle.com,,0,51,212,424,822,0
2,0,17,0,alexagrae.com,,0,40,296,593,1468,0
2,0,17,0,kiam-marcelo-junio.com,,0,14,184,368,2507,0
2,0,2,0,vk.com,,0,91,511,1022,1114,0
2,0,42,1,deadline.com,,0,65,270,541,822,0
2,0,75,1,ellesgirls.skyrock.com,,0,53,481,963,1808,0
2,0,28,0,futurehood.net,,0,2,20,41,1868,0
2,0,12,0,outtheboxcg.com,,0,36,167,335,928,0
2,0,4,2,phenomenelle.de,,0,99,105,210,212,0
2,0,21,0,browngirlmagazine.com,,0,83,344,688,824,0
2,0,8,1,lesbian-interest.eu,,0,64,92,184,284,0
2,0,12,2,lisatomdp.com,,0,97,37,74,76,0
2,0,7,0,ryanedmundphoto.com,,0,12,88,177,1470,0
2,0,22,0,hellobeautiful-com.cdn.ampproject.org,,0,54,222,444,822,0
1,0,41,0,honeypotperformance.org,,0,88,709,709,805,0
1,0,19,1,stage32.com,,0,98,70,70,71,0
1,0,12,0,tendernessandtiaras.tumblr.com,,0,9,28,28,284,0
1,0,21,1,theartssection.org,,0,97,47,47,48,0
1,0,5,0,thecrowdfundingcenter.com,,0,19,55,55,282,0
1,0,4,0,beyondclassicallybeautiful.com,,0,92,316,316,341,0
1,0,11,0,tv.avclub.com,,0,87,457,457,521,0
1,0,8,1,ajchristian.org,,0,99,933,933,934,0
1,0,4,0,amp-theguardian-com.cdn.ampproject.org,,0,84,120,120,142,0
1,0,8,0,laurenvernea.com,,0,97,313,313,320,0
1,0,15,0,www-billboard-com.cdn.ampproject.org,,0,0,0,0,253,0
1,0,1,0,webflixnchill.com,,0,93,435,435,464,0
1,0,1,0,elitedaily.com,,0,16,24,24,142,0
1,0,19,0,bluestockingsmag.com,,0,76,109,109,142,0
1,0,11,0,mcachicago.org,,0,98,199,199,203,0
1,0,1,1,blackwomensjournal.com,,0,99,141,141,142,0
1,0,4,0,medium.com,,0,9,38,38,411,0
1,0,27,0,mrbrianmorgan.com,,0,21,119,119,557,0
1,0,5,0,brandonmarkell.com,,0,18,269,269,1450,0
1,0,20,0,fastcompany.com,,0,97,139,139,142,0
1,0,28,0,newnownext.com,,0,88,436,436,493,0
1,0,82,1,nowtoronto.com,,0,98,57,57,58,0
1,0,14,0,odinakaezeokoli.com,,0,4,41,41,875,0
1,0,1,0,olivia-curry-sfw6.squarespace.com,,0,4,42,42,848,0
1,0,1,1,oliviarosecurry.com,,0,98,71,71,72,0
1,0,34,1,out.com,,0,98,71,71,72,0
1,0,1,1,fullspectrumfeatures.com,,0,98,71,71,72,0
1,0,16,0,foxync-com.cdn.ampproject.org,,0,97,400,400,411,0
1,0,6,0,ashnimusic.com,,0,94,389,389,411,0
1,0,30,0,reelchicago.com,,0,0,0,0,333,0
1,0,4,0,buzzfeed-animals-hd.blogspot.com,,0,38,108,108,284,0
1,0,38,0,refinery29.com,,0,58,240,240,411,0
1,0,30,0,autostraddle.com,,0,84,120,120,142,0
1,0,1,0,search.aol.com,,0,40,185,185,456,0
1,0,42,0,hellobeautiful.com,,0,18,78,78,411,0
1,0,6,0,sectionii.com,,0,0,0,0,106,0
0,0,2,0,77three.com,,0,0,0,0,0,0
0,0,1,0,ditto135.rssing.com,,0,0,0,0,0,0
0,0,6,0,vidmoon.info,,0,0,0,0,0,0
0,0,24,0,thedojochi.com,,0,0,0,0,0,0
0,0,15,0,weareotv.tumblr.com,,0,0,0,0,0,0
0,0,2,0,serialowa.pl,,0,0,0,0,0,0
0,0,1,0,seedsseries.tumblr.com,,0,0,0,0,0,0
0,0,1,0,seedsseries.squarespace.com,,0,0,0,0,0,0
0,0,62,0,seedandspark.com,,0,0,0,0,0,0
0,0,2,0,www-lezbelib-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,10,0,whateverspectrum.com,,0,0,0,0,0,0
0,0,2,0,screenmag.com,,0,0,0,0,0,0
0,0,1,0,scandalshack.com,,0,0,0,0,0,0
0,0,1,0,scanbind.com,,0,0,0,0,0,0
0,0,1,0,hdrthdrt.tumblr.com,,0,0,0,0,0,0
0,0,1,0,samanthalee333.tumblr.com,,0,0,0,0,0,0
0,0,4,0,curvemag.com,,0,0,0,0,0,0
0,0,1,0,grizzlykiki.com,,0,0,0,0,0,0
0,0,1,0,ryan-thiel-z4zb.squarespace.com,,0,0,0,0,0,0
0,0,2,0,rtbf.be,,0,0,0,0,0,0
0,0,4,0,www-out-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,7,0,reinesdestempsmodernes.com,,0,0,0,0,0,0
0,0,2,0,reinesdestempsmodernes-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,9,0,google.com,,0,0,0,0,0,0
0,0,28,0,gofundme.com,,0,0,0,0,0,0
0,0,15,0,redbull.com,,0,0,0,0,0,0
0,0,3,0,glappitnova.com,,0,0,0,0,0,0
0,0,4,0,reclaimingasia.tumblr.com,,0,0,0,0,0,0
0,0,1,0,recantoadormecido.com.br,,0,0,0,0,0,0
0,0,1,0,rashidak.com,,0,0,0,0,0,0
0,0,42,0,rashida-khanbey-942b.squarespace.com,,0,0,0,0,0,0
0,0,44,0,glaad.org,,0,0,0,0,0,0
0,0,1,0,queer.pl,,0,0,0,0,0,0
0,0,1,0,projgirlspire.com,,0,0,0,0,0,0
0,0,1,0,prod.teenvogueinsider.com,,0,0,0,0,0,0
0,0,1,0,preview.redbull.com,,0,0,0,0,0,0
0,0,2,0,ppwebseries.com,,0,0,0,0,0,0
0,0,1,0,plautarch.tk,,0,0,0,0,0,0
0,0,16,0,gay1080.com,,0,0,0,0,0,0
0,0,2,0,pawnoses.gq,,0,0,0,0,0,0
0,0,3,0,pastemagazine.com,,0,0,0,0,0,0
0,0,2,0,papermag.com,,0,0,0,0,0,0
0,0,2,0,videogay.net,,0,0,0,0,0,0
0,0,1,0,vimeoblog.com,,0,0,0,0,0,0
0,0,1,0,origin-www.startrek.com,,0,0,0,0,0,0
0,0,1,0,orekagodis.com,,0,0,0,0,0,0
0,0,1,0,oracuyc.tumblr.com,,0,0,0,0,0,0
0,0,3,0,open-tv.squarespace.com,,0,0,0,0,0,0
0,0,92,0,www-vice-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,5,0,omgdosh.tumblr.com,,0,0,0,0,0,0
0,0,1,0,floodmagazine.com,,0,0,0,0,0,0
0,0,13,0,flatworm-harp-x3fa.squarespace.com,,0,0,0,0,0,0
0,0,1,0,offcenterchicago.wixsite.com,,0,0,0,0,0,0
0,0,1,0,financial.red,,0,0,0,0,0,0
0,0,37,0,filmstudiescenter.uchicago.edu,,0,0,0,0,0,0
0,0,2,0,obviweretheladies.com,,0,0,0,0,0,0
0,0,1,0,numainstream.com,,0,0,0,0,0,0
0,0,4,0,feministing.com,,0,0,0,0,0,0
0,0,1,0,nobodysbeti.tumblr.com,,0,0,0,0,0,0
0,0,5,0,newsblur.com,,0,0,0,0,0,0
0,0,2,0,news.northwestern.edu,,0,0,0,0,0,0
0,0,22,0,www-theverge-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,1,0,new.internet-start.net,,0,0,0,0,0,0
0,0,3,0,nettvnow.tumblr.com,,0,0,0,0,0,0
0,0,26,0,netclass.4linux.com.br,,0,0,0,0,0,0
0,0,10,0,netacademia.hu,,0,0,0,0,0,0
0,0,3,0,nakaonwood.com,,0,0,0,0,0,0
0,0,2,0,nacktyoga.net,,0,0,0,0,0,0
0,0,5,0,mylilefeluke.blogspot.com,,0,0,0,0,0,0
0,0,12,0,mtv.com,,0,0,0,0,0,0
0,0,4,0,estheticlens.com,,0,0,0,0,0,0
0,0,1,0,movierecipe.infoversant.com,,0,0,0,0,0,0
0,0,1,0,tffmag.com,,0,0,0,0,0,0
0,0,1,0,erinturney.com,,0,0,0,0,0,0
0,0,4,0,mdrnmstry.tumblr.com,,0,0,0,0,0,0
0,0,2,0,erakles.tumblr.com,,0,0,0,0,0,0
0,0,2,0,manifestdestiny1113.tumblr.com,,0,0,0,0,0,0
0,0,1,0,epeak.info,,0,0,0,0,0,0
0,0,7,0,m.chicagoreader.com,,0,0,0,0,0,0
0,0,3,0,lynx-lilac-33g3.squarespace.com,,0,0,0,0,0,0
0,0,11,0,lukeblog.blox.pl,,0,0,0,0,0,0
0,0,2,0,lotl.com,,0,0,0,0,0,0
0,0,1,0,longroom.com,,0,0,0,0,0,0
0,0,8,0,liz9oneii.tumblr.com,,0,0,0,0,0,0
0,0,3,0,editmedia.org,,0,0,0,0,0,0
0,0,2,0,lifewithjrdn.com,,0,0,0,0,0,0
0,0,1,0,lifea.indiegogo.com,,0,0,0,0,0,0
0,0,7,0,libertine-mag.com,,0,0,0,0,0,0
0,0,1,0,lezbelib.com,,0,0,0,0,0,0
0,0,15,0,www-refinery29-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,9,0,discovertaiji.com,,0,0,0,0,0,0
0,0,1,0,dirtylooksla.org,,0,0,0,0,0,0
0,0,3,0,leosidran.com,,0,0,0,0,0,0
0,0,6,0,leo-sidran-9qvj.squarespace.com,,0,0,0,0,0,0
0,0,1,0,ldlbpw.tumblr.com,,0,0,0,0,0,0
0,0,1,0,deanecreative.com,,0,0,0,0,0,0
0,0,1,0,latinxgeeks.com,,0,0,0,0,0,0
0,0,21,0,latinorebels.com,,0,0,0,0,0,0
0,0,58,0,latina.com,,0,0,0,0,0,0
0,0,5,0,latimes.com,,0,0,0,0,0,0
0,0,10,0,ladybug-turkey-dnw2.squarespace.com,,0,0,0,0,0,0
0,0,15,0,koy23.rssing.com,,0,0,0,0,0,0
0,0,1,0,kosmonauttihai.tumblr.com,,0,0,0,0,0,0
0,0,10,0,kitschmix.tv,,0,0,0,0,0,0
0,0,1,0,kitschmix.com,,0,0,0,0,0,0
0,0,24,0,kissdetroit.com,,0,0,0,0,0,0
0,0,10,0,kissdetroit-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,6,0,kiracat.tumblr.com,,0,0,0,0,0,0
0,0,100,0,tvisual.org,,0,0,0,0,0,0
0,0,30,0,tvinsider.com,,0,0,0,0,0,0
0,0,1,0,currentarts.tumblr.com,,0,0,0,0,0,0
0,0,37,0,khafra.co,,0,0,0,0,0,0
0,0,18,0,khadijahwhite.com,,0,0,0,0,0,0
0,0,2,0,kemipjackson.com,,0,0,0,0,0,0
0,0,2,0,kalamu.com,,0,0,0,0,0,0
0,0,2,0,jon-rizik-w07q.squarespace.com,,0,0,0,0,0,0
0,0,3,0,joeldsiegel.com,,0,0,0,0,0,0
0,0,6,0,jetmag.com,,0,0,0,0,0,0
0,0,5,0,jasonculver.net,,0,0,0,0,0,0
0,0,1,0,jabariqueen.tumblr.com,,0,0,0,0,0,0
0,0,2,0,ios.feeddler.com,,0,0,0,0,0,0
0,0,134,0,intomore.com,,0,0,0,0,0,0
0,0,1,0,christinecoleau.com,,0,0,0,0,0,0
0,0,4,0,intersectionalfeminism101.tumblr.com,,0,0,0,0,0,0
0,0,1,0,stephneytv.com,,0,0,0,0,0,0
0,0,7,0,inoreader.com,,0,0,0,0,0,0
0,0,3,0,ally-hasche.squarespace.com,,0,0,0,0,0,0
0,0,9,0,chicagoreader.com,,0,0,0,0,0,0
0,0,6,0,chicagoist.com,,0,0,0,0,0,0
0,0,1,0,ici.radio-canada.ca,,0,0,0,0,0,0
0,0,9,0,huffingtonpost.com,,0,0,0,0,0,0
0,0,2,0,huckmag.com,,0,0,0,0,0,0
0,0,10,0,hornet.com,,0,0,0,0,0,0
0,0,8,0,cgiii.com,,0,0,0,0,0,0
0,0,20,0,hkdproductions.com,,0,0,0,0,0,0
0,0,4,0,heyfranhey.com,,0,0,0,0,0,0
0,0,2,0,whitneyconti.com,,0,0,0,0,0,0
0,0,3,0,sixtwentysevenblog.com,,0,0,0,0,0,0
0,0,4,0,whohaha.com,,0,0,0,0,0,0
0,0,7,0,shinyblackthings.tumblr.com,,0,0,0,0,0,0
0,0,3,0,thirdcoastreview.com,,0,0,0,0,0,0
0,0,1,0,gozamos.com,,0,0,0,0,0,0
0,0,1,0,champaigncastingcall.com,,0,0,0,0,0,0
0,0,9,0,skindeepmag.com,,0,0,0,0,0,0
0,0,24,0,thoughtcatalog.com,,0,0,0,0,0,0
0,0,1,0,toyafromharlem.com,,0,0,0,0,0,0
0,0,1,0,glaad244.rssing.com,,0,0,0,0,0,0
0,0,3,0,wildhunt.org,,0,0,0,0,0,0
0,0,2,0,girltalkhq.com,,0,0,0,0,0,0
0,0,1,0,vapor.blue,,0,0,0,0,0,0
0,0,1,0,gaysexvideo.co,,0,0,0,0,0,0
0,0,12,0,webmail.instinctmagazine.com,,0,0,0,0,0,0
0,0,1,0,splinternews.com,,0,0,0,0,0,0
0,0,4,0,theidentityofshe.com,,0,0,0,0,0,0
0,0,56,0,foxync.com,,0,0,0,0,0,0
0,0,57,0,spectrumsouth.com,,0,0,0,0,0,0
0,0,4,0,stareable.com,,0,0,0,0,0,0
0,0,8,0,youresotalented.tumblr.com,,0,0,0,0,0,0
0,0,12,0,deadline-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,3,0,darkartsgallery.tumblr.com,,0,0,0,0,0,0
0,0,4,0,stillmoremedia.tumblr.com,,0,0,0,0,0,0
0,0,64,0,feedly.com,,0,0,0,0,0,0
0,0,3,0,superselected.com,,0,0,0,0,0,0
0,0,1,0,wp.nyu.edu,,0,0,0,0,0,0
0,0,6,0,fastcocreate.com,,0,0,0,0,0,0
0,0,1,0,exclusives743.rssing.com,,0,0,0,0,0,0
0,0,1,0,everythingshowbizz.com,,0,0,0,0,0,0
0,0,12,0,spark.adobe.com,,0,0,0,0,0,0
0,0,2,0,vid-moon.com,,0,0,0,0,0,0
0,0,12,0,thelgbtupdate.com,,0,0,0,0,0,0
0,0,1,0,web-crap.com,,0,0,0,0,0,0
0,0,1,0,television.mxdwn.com,,0,0,0,0,0,0
0,0,1,0,theclitsarealright.ch,,0,0,0,0,0,0
0,0,4,0,amphitheater.caa.com,,0,0,0,0,0,0
0,0,1,0,www-wmagazine-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,2,0,yeseniamejiasite.wordpress.com,,0,0,0,0,0,0
0,0,2,0,vulture.com,,0,0,0,0,0,0
0,0,2,0,decider.com,,0,0,0,0,0,0
0,0,48,0,theguardian.com,,0,0,0,0,0,0
0,0,1,0,themuse-jezebel-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,3,0,trendingallday.com,,0,0,0,0,0,0
0,0,1,0,wangslive.com,,0,0,0,0,0,0
0,0,1,0,datereliz.com,,0,0,0,0,0,0
0,0,4,0,wearyourvoicemag.com,,0,0,0,0,0,0
0,0,5,0,danielkisslinger.com,,0,0,0,0,0,0
0,0,1,0,updateordie.com,,0,0,0,0,0,0
0,0,35,0,wmagazine.com,,0,0,0,0,0,0
0,0,5,0,theexquisitecorpsediy.com,,0,0,0,0,0,0
0,0,13,0,covealpa.com,,0,0,0,0,0,0
0,0,10,0,themuse.jezebel.com,,0,0,0,0,0,0
0,0,1,0,colter-cat.tumblr.com,,0,0,0,0,0,0
0,0,2,0,thedigitalhash.com,,0,0,0,0,0,0
0,0,1,0,cms.intomore.com,,0,0,0,0,0,0
0,0,215,0,teenvogue.com,,0,0,0,0,0,0
0,0,1,0,www-mtv-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,1,0,www-chicagotribune-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,24,0,sonideni.com,,0,0,0,0,0,0
0,0,5,0,sinequanonsalons.com,,0,0,0,0,0,0
0,0,1,0,seriouslynatural.tumblr.com,,0,0,0,0,0,0
0,0,16,0,cassiuslife.com,,0,0,0,0,0,0
0,0,1,0,hautemacabre.com,,0,0,0,0,0,0
0,0,4,0,gomag.com,,0,0,0,0,0,0
0,0,3,0,atrl.net,,0,0,0,0,0,0
0,0,14,0,bustle.com,,0,0,0,0,0,0
0,0,41,0,browngirlswebseries.tumblr.com,,0,0,0,0,0,0
0,0,5,0,atomculture.wordpress.com,,0,0,0,0,0,0
0,0,2,0,aaronchristianfilm.tumblr.com,,0,0,0,0,0,0
0,0,12,0,bricartsmedia.org,,0,0,0,0,0,0
0,0,16,0,brian-morgan.squarespace.com,,0,0,0,0,0,0
0,0,1,0,breegant.tumblr.com,,0,0,0,0,0,0
0,0,6,0,app.getpocket.com,,0,0,0,0,0,0
0,0,1,0,bolsamania.com,,0,0,0,0,0,0
0,0,5,0,boldlatina.com,,0,0,0,0,0,0
0,0,1,0,boldlatina-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,2,0,bmts.ungeracademy.com,,0,0,0,0,0,0
0,0,9,0,andrealanperez.com,,0,0,0,0,0,0
0,0,2,0,blogs.colum.edu,,0,0,0,0,0,0
0,0,1,0,blog.kevingotkin.com,,0,0,0,0,0,0
0,0,1,0,blog.ajchristian.org,,0,0,0,0,0,0
0,0,1,0,amp.theguardian.com,,0,0,0,0,0,0
0,0,18,0,blacktvfilmcollective.org,,0,0,0,0,0,0
0,0,12,0,bjjfanatics.com,,0,0,0,0,0,0
0,0,10,0,bitchmedia.org,,0,0,0,0,0,0
0,0,1,0,crownzmag.com,,0,0,0,0,0,0
0,0,1,0,amp-scroll-in.cdn.ampproject.org,,0,0,0,0,0,0
0,0,2,0,amp-redbull-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,12,0,bet.com,,0,0,0,0,0,0
0,0,2,0,bennington.populiweb.com,,0,0,0,0,0,0
0,0,1,0,bambaiyya.tumblr.com,,0,0,0,0,0,0
0,0,1,0,balkanandroid.tumblr.com,,0,0,0,0,0,0
0,0,1,0,backstage.com,,0,0,0,0,0,0
0,0,2,0,courrierinternational.com,,0,0,0,0,0,0
0,0,80,0,www-teenvogue-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,11,0,vibe.com,,0,0,0,0,0,0
0,0,43,0,theoldreader.com,,0,0,0,0,0,0
0,0,2,0,aqua-plane-yrs4.squarespace.com,,0,0,0,0,0,0
0,0,31,0,a11y_page_service.siteimprove.com,,0,0,0,0,0,0
0,0,2,0,apa.nyu.edu,,0,0,0,0,0,0
0,0,4,0,tracking-board.com,,0,0,0,0,0,0
0,0,19,0,tubefilter.com,,0,0,0,0,0,0
0,0,1,0,visionarytrek.com,,0,0,0,0,0,0
0,0,14,0,tumbex.com,,0,0,0,0,0,0
0,0,3,0,thedizh.com,,0,0,0,0,0,0
0,0,30,0,trader-nomaden.de,,0,0,0,0,0,0
0,0,3,0,colorlines.com,,0,0,0,0,0,0
0,0,2,0,staffmeup.com,,0,0,0,0,0,0
0,0,30,0,aletral.com.br,,0,0,0,0,0,0
0,0,6,0,alenasamoshina.ru,,0,0,0,0,0,0
0,0,41,0,akademie.volume-trader.de,,0,0,0,0,0,0
0,0,26,0,ajlinks.com,,0,0,0,0,0,0
0,0,7,0,101classic.com,,0,0,0,0,0,0
0,0,9,0,afterellen.com,,0,0,0,0,0,0
0,0,31,0,afropunk.com,,0,0,0,0,0,0
0,0,16,0,advocate.com,,0,0,0,0,0,0
0,0,2,0,voxmagazine.com,,0,0,0,0,0,0
0,0,1,0,anime-tube.pw,,0,0,0,0,0,0
0,0,5,0,www-buzzfeed-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,59,0,3arts.org,,0,0,0,0,0,0
0,0,2,0,138138fa.com,,0,0,0,0,0,0
"
",,,,,,,,,,,
