Post ID,Permalink,Post Message,Type,Countries,Languages,Posted,Audience Targeting,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Matched Audience Targeting Consumers on Post,Lifetime Matched Audience Targeting Consumptions on Post,Lifetime Negative Feedback from Users,Lifetime Negative Feedback,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%.1,Lifetime Paid views to 95%,Lifetime Paid views to 95%.1,Lifetime Organic Video Views,Lifetime Organic Video Views.1,Lifetime Paid Video Views,Lifetime Paid Video Views.1,Lifetime Average time video viewed,Lifetime Video length,Lifetime Post Stories by action type - share,Lifetime Post Stories by action type - like,Lifetime Post Stories by action type - comment,Project ID
,,,,,,,,"Lifetime: The number of people who had your Page's post enter their screen. Posts include statuses, photos, links, videos and more. (Unique Users)",Lifetime: The number of people who had your Page's post enter their screen through unpaid distribution. (Unique Users),Lifetime: The number of people who had your Page's post enter their screen through paid distribution such as an ad. (Unique Users),"Lifetime: The number of times your Page's post entered a person's screen. Posts include statuses, photos, links, videos and more. (Total Count)",Lifetime: The number of times your Page's posts entered a person's screen through unpaid distribution. (Total Count),Lifetime: The number of times your Page's post entered a person's screen through paid distribution such as an ad. (Total Count),"Lifetime: The number of unique people who engaged in certain ways with your Page post, for example by commenting on, liking, sharing, or clicking upon particular elements of the post. (Unique Users)",Lifetime: The number of people who matched the audience targeting that clicked anywhere in your post on News Feed. (Unique Users),Lifetime: The number of clicks anywhere in your post on News Feed from the user that matched the audience targeting on it. (Total Count),Lifetime: The number of people who have given negative feedback to your post. (Unique Users),Lifetime: The number of times people have given negative feedback to your post. (Total Count),Lifetime: The number of impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who saw your Page post because they've liked your Page (Unique Users),Lifetime: The number of paid impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who like your Page and who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who have liked your Page and clicked anywhere in your posts. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Total Count),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Total Count),Lifetime: Average time video viewed (Total Count),Lifetime: Length of a video post (Total Count),"Lifetime: The number of stories created about your Page post, by action type. (Total Count)",,,
357045034501999_445982695608232,https://www.facebook.com/weareotv/posts/445982695608232,"Episode 3 of #Futurewomen: THE QUEST is LIVE! Futurewomen is an alternate reality series about the creation of black superheroines!

In this episode we explore the stories of the characters in Honey Pot Performance's Ma(s)king Her, a dance-theater work of speculative fiction about empowered future beings and journeywomen
.#Afrofuturist #hpp2015 #weareopentv #opentv",Link,,,12/31/2015 07:47:02 AM, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18.0,1.0,FW|FW
357045034501999_445826222290546,https://www.facebook.com/weareotv/posts/445826222290546,"The premiere of #Futurewomen Episode 3: THE QUEST goes LIVE tomorrow exclusively on OPEN TV - beta! 

In episode 2 we established the characters of Honey Pot Performance's Afrofuturist dance theater work, &quot;Ma(s)king Her.&quot; 

Watch this episode to learn how they begin their journeys, with documentation from the first performances of the work at Links Hall! 

#Afrofuturist #hpp2015 #weareopentv #opentv",Photo,,,12/30/2015 07:54:23 PM, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.0,,FW|OTV
357045034501999_441654499374385,https://www.facebook.com/weareotv/posts/441654499374385,"ALL of our friends are thriving! Congrats Honey Pot Performance, Darling Squire, Sofia Moreno and JRV MAJESTY Productions!! &lt;3 &lt;3 &lt;3",Link,,,12/17/2015 12:36:21 PM, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.0,2.0,None
357045034501999_439297556276746,https://www.facebook.com/weareotv/posts/439297556276746,"Zackary Drucker's #OpenTVPresents pilot, #SouthernforPussy, will be screening at Columbia College's Glass Curtain Gallery this winter until February 2016! Opening reception is Thursday 5-8PM.",Link,,,12/08/2015 08:46:19 AM, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,1.0,None
357045034501999_439052062967962,https://www.facebook.com/weareotv/posts/439052062967962,"Next up in the #OpenTVOriginals vertical is #FullOutSeries! 

A story of ambition, manipulation, betrayal, and self-discovery, Full Out follows a closeted dancer as she struggles to regain her glory following a devastating injury. 

Catch the official trailer below. Premiering exclusively on #OpenTV in 2016. #weareopentv #lesbian King is a Fink Productions",Link,,,12/07/2015 06:26:02 AM, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,2.0,FO
357045034501999_438157266390775,https://www.facebook.com/weareotv/posts/438157266390775,"#TBT: casually thriving on a Sunday in November. 
#weareopentv #chicagoartistmonth #chicago",Photo,,,12/03/2015 09:43:32 AM, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,None
357045034501999_437968063076362,https://www.facebook.com/weareotv/posts/437968063076362,"Nicole Lane of Bitch Media and VAM sat down with the founder of Open TV to discuss the lack of diversity in television. Are curious about what we're building? We suggest you sip on some of this T. It's boiling. 

Thanks for the continued love and support Bitch Media &lt;3&lt;3&lt;3",Link,,,12/02/2015 11:50:02 AM, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,1.0,OTV
