plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
4793,0.0,20752.0,1973.0,0.0,0.0,/videos/147648438,Full Out -- Season One Trailer,105.0,2015-12-02T21:48:19+00:00,Array,0.0,75.0,80.0,383997.0,540245.0,0.0,FO
1045,0.0,2783.0,74.0,2.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,74.0,190.0,199221.0,324335.0,0.0,SFP
759,0.0,13946.0,78.0,4.0,0.0,/videos/154200807,"You're So Talented, Season Two -- Chapter One",521.0,2016-02-04T16:44:07+00:00,Array,0.0,62.0,324.0,246586.0,457835.0,0.0,YST
716,0.0,2371.0,97.0,2.0,0.0,/videos/160115755,Full Out -- Episode 5,1202.0,2016-03-23T16:14:37+00:00,Array,0.0,106574443.0,1288181368.0,922337859842.0,938962.0,0.0,FO
661,0.0,4104.0,69.0,3.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,0.0,65.0,595.0,393521.0,676447.0,0.0,FO
635,0.0,2716.0,87.0,0.0,0.0,/videos/158069617,Full Out -- Episode 4,566.0,2016-03-07T19:39:45+00:00,Array,0.0,82.0,473.0,300965.0,394602.0,0.0,FO
627,0.0,2713.0,56.0,0.0,0.0,/videos/154795991,Full Out -- Episode 2,1349.0,2016-02-09T23:59:39+00:00,Array,0.0,120646356.0,1471033138.0,922337777596.0,944184.0,0.0,FO
501,0.0,1531.0,126.0,3.0,0.0,/videos/121810540,"You're So Talented, Chapter One",341.0,2015-03-10T18:04:57+00:00,Array,0.0,76.0,267.0,134130.0,193469.0,0.0,YST
500,0.0,2167.0,49.0,1.0,0.0,/videos/156421353,Full Out -- Episode 3,688.0,2016-02-23T15:24:23+00:00,Array,0.0,79.0,546.0,273249.0,364375.0,0.0,FO
373,0.0,645.0,47.0,1.0,0.0,/videos/162385131,"You're So Talented, Season Two - Chapter Six",568.0,2016-04-11T15:02:31+00:00,Array,0.0,71.0,399.0,148945.0,228685.0,0.0,YST
362,0.0,645.0,65.0,2.0,0.0,/videos/162141163,Bronx Cunt Tour -- Episode 1,500.0,2016-04-08T23:44:29+00:00,Array,0.0,60.0,259.0,93811.0,190405.0,0.0,BCT
341,0.0,695.0,51.0,1.0,0.0,/videos/160747140,"You're So Talented, Season Two - Chapter Five",520.0,2016-03-29T14:20:48+00:00,Array,0.0,74.0,378.0,129195.0,193778.0,0.0,YST
331,0.0,548.0,60.0,1.0,0.0,/videos/123121866,"You're So Talented, Season One -- Chapter Two",459.0,2015-03-24T18:39:13+00:00,Array,0.0,80.0,374.0,123902.0,164781.0,0.0,YST
254,0.0,495.0,28.0,0.0,0.0,/videos/159158733,"You're So Talented, Season Two - Chapter Four",546.0,2016-03-16T02:57:07+00:00,Array,0.0,78.0,402.0,102193.0,156374.0,0.0,YST
244,0.0,421.0,33.0,0.0,0.0,/videos/155827723,"You're So Talented, Season Two -- Chapter Two",668.0,2016-02-18T14:25:09+00:00,Array,0.0,73.0,490.0,119751.0,188376.0,0.0,YST
238,0.0,370.0,36.0,1.0,0.0,/videos/124357625,"You're So Talented, Season One -- Chapter Three",397.0,2015-04-07T22:23:45+00:00,Array,0.0,80.0,324.0,77225.0,101947.0,0.0,YST
209,0.0,331.0,24.0,0.0,0.0,/videos/157297665,"You're So Talented, Season Two - Chapter Three",555.0,2016-03-01T15:34:39+00:00,Array,0.0,75.0,429.0,89781.0,130980.0,0.0,YST
189,0.0,268.0,22.0,0.0,0.0,/videos/124849631,"You're So Talented, Season One -- Chapter Four",295.0,2015-04-13T17:46:12+00:00,Array,0.0,83.0,254.0,48168.0,60667.0,0.0,YST
173,0.0,269.0,22.0,0.0,0.0,/videos/129668799,"You're So Talented, Season One -- Chapter Seven",477.0,2015-06-03T14:13:37+00:00,Array,0.0,81.0,391.0,67665.0,87239.0,0.0,YST
172,0.0,237.0,32.0,0.0,0.0,/videos/126932556,"You're So Talented, Season One -- Chapter Five",292.0,2015-05-05T15:32:57+00:00,Array,0.0,86.0,261.0,45051.0,52500.0,0.0,YST
171,0.0,453.0,31.0,0.0,0.0,/videos/160674297,On The Verge -- By Paige Cunningham Caldarella & Jessica King,658.0,2016-03-28T23:47:44+00:00,Array,0.0,55.0,360.0,61692.0,121792.0,0.0,OV
155,0.0,231.0,15.0,0.0,0.0,/videos/128319423,"You're So Talented, Season One -- Chapter Six",266.0,2015-05-19T23:04:13+00:00,Array,0.0,82.0,228.0,35493.0,44604.0,0.0,YST
115,0.0,487.0,38.0,1.0,0.0,/videos/143466703,You're So Talented: Season 2 Official Trailer,119.0,2015-10-24T13:58:49+00:00,Array,0.0,61.0,70.0,8064.0,16593.0,0.0,YST
