"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1134517036321837056","https://twitter.com/weareotv/status/1134517036321837056","i - LOVE // Me is a new piece by multi-disciplinary artist ALEXA GRÆ #nowstreaming on #weareotv !

explore ways //love// came to knowledge - seek the foundation before the fountain. https://t.co/1ktTziZb32","2019-05-31 17:48 +0000","348.0","3.0","0.008620689655172414","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1134223837120409601","https://twitter.com/weareotv/status/1134223837120409601","#FckStan is #nowstreaming on #weareotv !

What happens when you try to f*ck with a f*ckboi? Follow three women as they find out their target is much more than originally thought.

https://t.co/i58nKVSRIF https://t.co/3Zf18zbPUH","2019-05-30 22:23 +0000","346.0","6.0","0.017341040462427744","0.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1133825408569434112","https://twitter.com/weareotv/status/1133825408569434112","What happens when grandma goes bad? Find out tonight at the premiere of #FreakPhyllis by @AR_theauthor ! 

Premiere party is tonight #ReunionChicago at 6pm. Free RSVP: https://t.co/Ng4uhGFhW5

It goes live on https://t.co/NQEaxCQLvW tonight at 7pm CST 

#otvwednesdays https://t.co/xbX6TYitSX","2019-05-29 20:00 +0000","425.0","4.0","0.009411764705882352","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","27","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1133823600732049409","https://twitter.com/weareotv/status/1133823600732049409","So good!! 👋🏾👋🏾 @elijaa_ https://t.co/3guLEfEplU","2019-05-29 19:53 +0000","1210.0","10.0","0.008264462809917356","3.0","0.0","4.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1133479476963287041","https://twitter.com/weareotv/status/1133479476963287041","The premiere of #FreakyPhyllis by @AR_theauthor , i - LOVE // Me by #AlexaGrae, and #Fckstan by Marrissa Coccaro is tomorrow ! Join us at the watch party at #ReunionChicago. Doors at 6pm. 

#OTVwednesday

Free RSVP: https://t.co/Ng4uhGFhW5 https://t.co/WiCoTlCsxY","2019-05-28 21:05 +0000","378.0","2.0","0.005291005291005291","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1133067852716675072","https://twitter.com/weareotv/status/1133067852716675072","Want more #grannyballers ? Check out the documentary on its creation: https://t.co/UYtY8W4QQx 

Created by @CoquieHughes","2019-05-27 17:50 +0000","272.0","2.0","0.007352941176470588","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1132357920262414336","https://twitter.com/weareotv/status/1132357920262414336","#GrannyBallers proof of concept (WIP) by @CoquieHughes follows four grandmothers who happen to be bank robbers. It's #nowstreaming on #weareotv! 

https://t.co/tttFUjC1MF","2019-05-25 18:49 +0000","273.0","2.0","0.007326007326007326","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1131985138022268942","https://twitter.com/weareotv/status/1131985138022268942",".@uneverythingTV is #NOWSTREAMING on #weareotv 
https://t.co/e96NYd4M3S 
A 37-year old black woman tries to come to terms with being husband-less, parent-less, childless, and quite possibly terrible at everything.
https://t.co/0jx70UBFzR","2019-05-24 18:07 +0000","242.0","2.0","0.008264462809917356","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1131315639661072385","https://twitter.com/weareotv/status/1131315639661072385","We outcheaaa -- see you tonight for the watch party at #ReunionChicago featuring #grannyballers by @CoquieHughes ! Doors at 6pm. 

Free RSVP: https://t.co/yD1O0zPSfc https://t.co/CR6joXhk8X","2019-05-22 21:47 +0000","262.0","2.0","0.007633587786259542","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1130900154758909952","https://twitter.com/weareotv/status/1130900154758909952","Congrats @DewaynePerkins! We’re SO proud of you. https://t.co/NrtrlCauae","2019-05-21 18:16 +0000","270.0","3.0","0.011111111111111112","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1130899983874625536","https://twitter.com/weareotv/status/1130899983874625536","Thanks for this appreciation post for @TheHavenWeb! We agree: this show is superbly executed and groundbreaking #weareotv https://t.co/NBdfUq1TXv","2019-05-21 18:15 +0000","266.0","6.0","0.022556390977443608","0.0","1.0","1.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1130586764530388993","https://twitter.com/weareotv/status/1130586764530388993",".@fqchronicles by Ahya Simone, follows the lives of four black trans women as they navigate through love, life, trade, and kiking in the city of Detroit. The pilot premieres this #otvwedenday 5/22 @reunionchi -- doors at 6pm !

$Free.99 RSVP: https://t.co/BZ21RQf4HS https://t.co/KQlluCgime","2019-05-20 21:31 +0000","1364.0","59.0","0.04325513196480939","4.0","0.0","6.0","4.0","7.0","0.0","5.0","0.0","0","0","0","0","0","33","33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1129070671638794246","https://twitter.com/weareotv/status/1129070671638794246","#ForBetterseries is #nowstreaming at https://t.co/yRdUUe7mVe ! 

For Better is the romcom/romantic dramedy reinvented. An anthology series; each episode focuses on a different couple in their slice of life. https://t.co/kL9J8VO08J","2019-05-16 17:06 +0000","221.0","3.0","0.013574660633484163","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1128408076573454336","https://twitter.com/weareotv/status/1128408076573454336","Ashley Lackinger, creator of #forbetterwebseries, is taking over our IG @weareotv tomorrow leading up to the release of the show! It goes live on https://t.co/yRdUUe7mVe at 6pmCST. 

Join us for the premiere party @ Reunion Chicago @ 6pm. https://t.co/c5RkUAI83D https://t.co/TLxcmHQsmH","2019-05-14 21:13 +0000","297.0","6.0","0.020202020202020204","1.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
