"plays","downloads","loads","finishes","device_type","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
6844,18,31984,1560,desktop,0,58,200,1372474,2365630,0
3500,0,23328,500,mobile,0,64,177,622545,971568,0
459,0,3319,101,tablet,0,65,266,122325,187737,0
148,0,167,12,tv,0,88,92,13653,15369,0
29,0,2130,4,unknown,0,85,110,3466,0,0
"
",,,,,,,,,,
