"plays","downloads","loads","finishes","domain","path","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
14,0,212,4,khadijahwhite.com,,0,71,338,4743,6721,0
12,1,83,0,vimeo.com,,0,54,216,2597,8217,0
1,0,1,0,bing.com,,0,98,1740,1740,1761,0
0,0,12,0,atomculture.wordpress.com,,0,0,0,0,0,0
0,0,3,0,search.daum.net,,0,0,0,0,0,0
0,0,3,0,safe.txmblr.com,,0,0,0,0,0,0
0,0,21,0,unknown,,0,0,0,0,0,0
0,0,1,0,gawker.com,,0,0,0,0,0,0
0,0,4,0,derekleemcphatter.com,,0,0,0,0,0,0
0,0,3,0,culturebot.org,,0,0,0,0,0,0
0,0,1,0,yahoo.com,,0,0,0,0,0,0
0,0,1,0,blackgirlrevolution.tumblr.com,,0,0,0,0,0,0
0,0,1,0,budovideos.com,,0,0,0,0,0,0
0,0,2,0,arthurkade.com,,0,0,0,0,0,0
0,0,28,0,alura.com.br,,0,0,0,0,0,0
"
",,,,,,,,,,,
