plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
1476,0.0,4336.0,296.0,3.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,0.0,69.0,234.0,346050.0,625394.0,0.0,BG
1021,0.0,4064.0,163.0,0.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,64.0,61.0,62917.0,149933.0,0.0,BG
804,0.0,1149.0,218.0,0.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,0.0,78.0,594.0,477700.0,721796.0,0.0,BG
619,0.0,986.0,151.0,1.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,0.0,80.0,458.0,283815.0,401273.0,0.0,BG
616,0.0,1111.0,28.0,0.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,46.0,105.0,64767.0,198774.0,0.0,SFP
615,0.0,922.0,180.0,2.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,0.0,77.0,388.0,238908.0,407572.0,0.0,BG
530,0.0,857.0,122.0,1.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,0.0,84.0,570.0,302297.0,411679.0,0.0,BG
496,0.0,754.0,120.0,1.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,0.0,81.0,320.0,158742.0,253709.0,0.0,BG
475,0.0,801.0,155.0,0.0,0.0,/videos/262325137,VELVET - Episode 1,734.0,2018-03-29T03:41:27+00:00,Array,0.0,21.0,92.0,43872.0,471339.0,0.0,VT
463,0.0,697.0,140.0,1.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,0.0,84.0,389.0,180152.0,237744.0,0.0,BG
388,0.0,1619.0,40.0,1.0,0.0,/videos/206503473,BRUJOS -- Episode 1 -- Aries,492.0,2017-03-03T00:46:07+00:00,Array,0.0,59.0,262.0,101914.0,201088.0,0.0,B
304,0.0,1424.0,50.0,2.0,1.0,/videos/260130763,SEEDS -- Episode #1.1 We're All Hoes,463.0,2018-03-14T20:57:27+00:00,Array,0.0,67.0,278.0,84802.0,141959.0,0.0,SDS
261,0.0,563.0,47.0,1.0,0.0,/videos/275714604,the T - Episode 1,333.0,2018-06-18T21:13:09+00:00,Array,0.0,70.0,217.0,56814.0,88911.0,0.0,TT
218,0.0,1061.0,15.0,0.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,0.0,56.0,459.0,100186.0,203342.0,0.0,FO
213,0.0,1068.0,22.0,1.0,0.0,/videos/206503243,BRUJOS -- Episode 2 -- Taurus,637.0,2017-03-03T00:43:42+00:00,Array,0.0,66.0,375.0,80050.0,144146.0,0.0,B
201,0.0,1039.0,36.0,1.0,0.0,/videos/206503072,BRUJOS -- Episode 3 -- Gemini,522.0,2017-03-03T00:41:50+00:00,Array,0.0,69.0,312.0,62822.0,108055.0,0.0,B
