plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
1666,0.0,3031.0,74.0,8.0,6.0,/videos/328987874,FOBia - Pilot,1615.0,2019-04-07T21:29:33+00:00,Array,0.0,42.0,612.0,1020073.0,2692094.0,0.0,FOB
1185,0.0,1961.0,55.0,5.0,0.0,/videos/329967024,The Right Swipe - Pilot,896.0,2019-04-12T06:42:16+00:00,Array,0.0,50.0,405.0,480911.0,1062887.0,0.0,TRS
769,0.0,3716.0,175.0,0.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,0.0,69.0,239.0,183920.0,316019.0,0.0,BG
568,0.0,2818.0,104.0,0.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,64.0,73.0,41517.0,80617.0,0.0,BG
495,0.0,1057.0,22.0,1.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,39.0,102.0,50940.0,140399.0,0.0,SFP
419,0.0,885.0,127.0,0.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,0.0,76.0,591.0,247798.0,366604.0,0.0,BG
361,0.0,697.0,98.0,1.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,0.0,66.0,356.0,128804.0,226708.0,0.0,BG
340,0.0,706.0,103.0,1.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,0.0,79.0,451.0,153608.0,216564.0,0.0,BG
316,1.0,431.0,23.0,0.0,0.0,/videos/255811601,OTV | Open Television Super Trailer 2017-2018,328.0,2018-02-14T21:51:46+00:00,Array,0.0,35.0,69.0,22045.0,103648.0,0.0,OTV
289,0.0,622.0,85.0,0.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,0.0,80.0,532.0,153971.0,222807.0,0.0,BG
276,0.0,546.0,101.0,0.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,0.0,83.0,336.0,92909.0,131376.0,0.0,BG
252,0.0,510.0,90.0,1.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,0.0,83.0,383.0,96718.0,128016.0,0.0,BG
195,0.0,1742.0,21.0,0.0,0.0,/videos/275714604,the T - Episode 1,333.0,2018-06-18T21:13:09+00:00,Array,0.0,53.0,152.0,29657.0,64935.0,0.0,TT
182,3.0,1430.0,20.0,0.0,0.0,/videos/206503473,BRUJOS -- Episode 1 -- Aries,492.0,2017-03-03T00:46:07+00:00,Array,0.0,61.0,269.0,49021.0,89709.0,0.0,B
137,0.0,319.0,15.0,0.0,0.0,/videos/264178913,F*ck Yes -- Fingers,155.0,2018-04-11T02:50:04+00:00,Array,0.0,65.0,83.0,11492.0,21338.0,0.0,FY
131,0.0,327.0,12.0,1.0,0.0,/videos/328995867,Border'd - Pilot,880.0,2019-04-07T22:46:12+00:00,Array,1.0,48.0,365.0,47838.0,115400.0,1.0,BOR
116,0.0,612.0,6.0,0.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,0.0,60.0,487.0,56546.0,104838.0,0.0,FO
116,0.0,287.0,11.0,0.0,0.0,/videos/264178030,F*ck Yes  -- Bucket List,260.0,2018-04-11T02:40:21+00:00,Array,0.0,63.0,155.0,18047.0,30160.0,0.0,FY
108,0.0,342.0,8.0,0.0,0.0,/videos/264178536,F*ck Yes -- Threesome,170.0,2018-04-11T02:46:13+00:00,Array,0.0,49.0,78.0,8496.0,18453.0,0.0,FY
92,0.0,199.0,12.0,0.0,0.0,/videos/262325137,VELVET - Episode 1,734.0,2018-03-29T03:41:27+00:00,Array,0.0,52.0,363.0,33429.0,67609.0,0.0,VT
87,2.0,1150.0,6.0,0.0,0.0,/videos/206503243,BRUJOS -- Episode 2 -- Taurus,637.0,2017-03-03T00:43:42+00:00,Array,0.0,71.0,401.0,34962.0,55500.0,0.0,B
79,0.0,146.0,10.0,2.0,0.0,/videos/329141601,Damaged Goods - Episode 1,955.0,2019-04-08T16:12:29+00:00,Array,0.0,51.0,457.0,36103.0,75444.0,0.0,DG
78,0.0,165.0,1.0,0.0,0.0,/videos/330839928,"Low Strung S. 1, Ep. 1 #ShervDay",974.0,2019-04-16T18:19:17+00:00,Array,0.0,18.0,179.0,14003.0,76010.0,0.0,LS
78,0.0,302.0,14.0,0.0,0.0,/videos/198624799,Open TV (beta) Trailer,179.0,2017-01-09T03:10:34+00:00,Array,0.0,36.0,56.0,4390.0,14028.0,0.0,OTV
77,2.0,461.0,32.0,0.0,0.0,/videos/307180164,GOOD ENOUGH SEASON ONE _OFFICIAL TRAILER,122.0,2018-12-19T02:54:16+00:00,Array,0.0,65.0,77.0,5947.0,9394.0,0.0,GE
75,0.0,93.0,1.0,0.0,0.0,/videos/157297665,"You're So Talented, Season Two - Chapter Three",555.0,2016-03-01T15:34:39+00:00,Array,0.0,15.0,50.0,3797.0,41674.0,0.0,YST
75,0.0,266.0,11.0,0.0,0.0,/videos/260130763,SEEDS -- Episode #1.1 We're All Hoes,463.0,2018-03-14T20:57:27+00:00,Array,0.0,61.0,257.0,19300.0,34795.0,0.0,SDS
75,0.0,650.0,39.0,0.0,0.0,/videos/206113370,"BRUJOS -- ""The Devil"" Trailer",58.0,2017-02-28T18:46:12+00:00,Array,0.0,70.0,32.0,2406.0,4350.0,0.0,B
72,2.0,1049.0,5.0,0.0,0.0,/videos/206502849,BRUJOS -- Episode 4 -- Cancer,592.0,2017-03-03T00:39:37+00:00,Array,0.0,62.0,315.0,22702.0,42686.0,0.0,B
72,3.0,1108.0,15.0,0.0,0.0,/videos/206503072,BRUJOS -- Episode 3 -- Gemini,522.0,2017-03-03T00:41:50+00:00,Array,0.0,72.0,340.0,24502.0,37584.0,0.0,B
72,0.0,128.0,10.0,0.0,0.0,/videos/275699705,the T - Episode 4,570.0,2018-06-18T19:39:59+00:00,Array,0.0,72.0,374.0,26940.0,41106.0,0.0,TT
71,0.0,144.0,9.0,0.0,0.0,/videos/275711167,the T - Episode 2,473.0,2018-06-18T20:50:41+00:00,Array,0.0,82.0,318.0,22584.0,33648.0,0.0,TT
68,0.0,125.0,13.0,0.0,0.0,/videos/275708467,the T - Episode 3,373.0,2018-06-18T20:33:17+00:00,Array,0.0,79.0,266.0,18144.0,25364.0,0.0,TT
66,0.0,198.0,8.0,0.0,0.0,/videos/121810540,"You're So Talented, Chapter One",341.0,2015-03-10T18:04:57+00:00,Array,0.0,60.0,124.0,8218.0,22506.0,0.0,YST
63,0.0,106.0,9.0,2.0,0.0,/videos/275682633,the T - Episode 6,441.0,2018-06-18T18:02:14+00:00,Array,0.0,82.0,328.0,20725.0,27842.0,0.0,TT
61,0.0,102.0,11.0,0.0,0.0,/videos/275693272,the T - Episode 5,391.0,2018-06-18T19:03:37+00:00,Array,0.0,80.0,276.0,16892.0,23851.0,0.0,TT
59,0.0,120.0,1.0,0.0,0.0,/videos/330830526,"Low Strung S.1, Ep. 5 Tuesday Night",643.0,2019-04-16T17:35:50+00:00,Array,0.0,26.0,162.0,9584.0,37967.0,0.0,LS
58,0.0,243.0,14.0,0.0,0.0,/videos/239747190,BRUJOS Trailer - Part 2 (The Hanged Man) & Part 3 (Death),72.0,2017-10-25T01:30:45+00:00,Array,0.0,52.0,30.0,1787.0,4176.0,0.0,B
56,1.0,290.0,24.0,0.0,0.0,/videos/275676434,the T trailer,71.0,2018-06-18T17:24:44+00:00,Array,0.0,74.0,46.0,2600.0,3976.0,0.0,TT
52,2.0,208.0,6.0,0.0,0.0,/videos/243590063,BRUJOS -- Episode 5 -- Leo,649.0,2017-11-20T04:08:15+00:00,Array,0.0,63.0,380.0,19778.0,33748.0,0.0,B
52,0.0,110.0,17.0,0.0,0.0,/videos/325933231,Damaged Goods Trailer,99.0,2019-03-22T18:32:15+00:00,Array,0.0,67.0,63.0,3290.0,5190.0,0.0,DG
51,0.0,67.0,1.0,0.0,0.0,/videos/164162980,Bronx Cunt Tour -- Episode 5,1086.0,2016-04-25T21:07:23+00:00,Array,0.0,19.0,102.0,5213.0,55386.0,0.0,BCT
50,2.0,194.0,8.0,0.0,0.0,/videos/243580185,BRUJOS -- Episode 8 -- Scorpio,508.0,2017-11-20T02:18:46+00:00,Array,0.0,71.0,319.0,15970.0,25400.0,0.0,B
