plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
13105,0.0,39476.0,5574.0,8.0,0.0,/videos/239747190,BRUJOS Trailer - Part 2 (The Hanged Man) & Part 3 (Death),72.0,2017-10-25T01:30:45+00:00,Array,0.0,68.0,33.0,445114.0,648675.0,0.0,B
5900,0.0,20227.0,677.0,19.0,1.0,/videos/206503473,BRUJOS -- Episode 1 -- Aries,492.0,2017-03-03T00:46:07+00:00,Array,0.0,58.0,196.0,1160274.0,1982758.0,0.0,B
3142,0.0,18396.0,324.0,10.0,0.0,/videos/206503243,BRUJOS -- Episode 2 -- Taurus,637.0,2017-03-03T00:43:42+00:00,Array,0.0,65.0,293.0,923385.0,1411183.0,0.0,B
2660,0.0,6208.0,633.0,5.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,0.0,65.0,183.0,489372.0,745509.0,0.0,BG
2438,0.0,17920.0,357.0,9.0,0.0,/videos/206503072,BRUJOS -- Episode 3 -- Gemini,522.0,2017-03-03T00:41:50+00:00,Array,0.0,69.0,253.0,617985.0,884790.0,0.0,B
2326,0.0,17856.0,328.0,7.0,0.0,/videos/206502849,BRUJOS -- Episode 4 -- Cancer,592.0,2017-03-03T00:39:37+00:00,Array,0.0,69.0,278.0,648799.0,933915.0,0.0,B
1900,0.0,5057.0,331.0,4.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,57.0,48.0,91280.0,157674.0,0.0,BG
1696,0.0,2068.0,442.0,3.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,0.0,70.0,470.0,798274.0,1133106.0,0.0,BG
1567,0.0,2024.0,35.0,0.0,0.0,/videos/198624799,Open TV (beta) Trailer,179.0,2017-01-09T03:10:34+00:00,Array,0.0,28.0,23.0,36365.0,128324.0,0.0,OTV
1339,0.0,2131.0,347.0,3.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,0.0,72.0,346.0,463568.0,642716.0,0.0,BG
1193,0.0,1368.0,429.0,3.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,0.0,72.0,352.0,420508.0,577760.0,0.0,BG
1165,0.0,2806.0,292.0,4.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,0.0,73.0,451.0,526514.0,715466.0,0.0,BG
1067,0.0,1654.0,631.0,2.0,0.0,/videos/206113370,"BRUJOS -- ""The Devil"" Trailer",58.0,2017-02-28T18:46:12+00:00,Array,0.0,70.0,31.0,33253.0,47096.0,0.0,B
1043,0.0,1268.0,299.0,4.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,0.0,75.0,275.0,287287.0,379372.0,0.0,BG
995,0.0,1276.0,315.0,4.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,0.0,76.0,297.0,295518.0,387096.0,0.0,BG
797,0.0,1521.0,50.0,0.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,44.0,75.0,60404.0,136759.0,0.0,SFP
640,0.0,844.0,87.0,5.0,1.0,/videos/243590063,BRUJOS -- Episode 5 -- Leo,649.0,2017-11-20T04:08:15+00:00,Array,0.0,64.0,323.0,206997.0,318659.0,0.0,B
542,0.0,703.0,79.0,5.0,0.0,/videos/243685416,BRUJOS -- Episode 6 -- Virgo,723.0,2017-11-20T17:00:23+00:00,Array,0.0,65.0,367.0,199138.0,305168.0,0.0,B
470,0.0,618.0,67.0,3.0,0.0,/videos/243569104,BRUJOS -- Episode 7 -- Libra,549.0,2017-11-20T00:14:21+00:00,Array,0.0,67.0,277.0,130403.0,193248.0,0.0,B
444,0.0,582.0,86.0,1.0,0.0,/videos/243580185,BRUJOS -- Episode 8 -- Scorpio,508.0,2017-11-20T02:18:46+00:00,Array,0.0,73.0,274.0,121935.0,166116.0,0.0,B
424,0.0,552.0,54.0,2.0,0.0,/videos/243591202,BRUJOS -- Episode 10 -- Capricorn,755.0,2017-11-20T04:21:10+00:00,Array,0.0,74.0,445.0,189056.0,253680.0,0.0,B
401,0.0,524.0,48.0,2.0,0.0,/videos/243592461,BRUJOS -- Episode 9 -- Sagittarius,753.0,2017-11-20T04:36:07+00:00,Array,0.0,71.0,407.0,163247.0,227689.0,0.0,B
382,9.0,4271.0,127.0,1.0,0.0,/videos/172604203,Brujos (2017) -- Teaser Scenes,202.0,2016-06-28T16:29:17+00:00,Array,0.0,67.0,92.0,35200.0,52164.0,0.0,B
377,0.0,521.0,86.0,2.0,2.0,/videos/243669431,BRUJOS -- Episode 11 -- Aquarius,847.0,2017-11-20T15:35:08+00:00,Array,0.0,72.0,503.0,189894.0,262008.0,0.0,B
240,0.0,1837.0,22.0,0.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,0.0,52.0,310.0,74460.0,140997.0,0.0,FO
221,0.0,333.0,37.0,1.0,0.0,/videos/205065077,Afternoon Snatch -- Episode 1,489.0,2017-02-21T15:54:29+00:00,Array,0.0,51.0,163.0,36238.0,70541.0,0.0,AS
162,0.0,512.0,17.0,0.0,0.0,/videos/164959147,Open TV Presents: Lipstick City by Shea Couleé,556.0,2016-05-02T05:50:23+00:00,Array,0.0,68.0,234.0,37923.0,55698.0,0.0,LC
124,0.0,261.0,29.0,0.0,0.0,/videos/121810540,"You're So Talented, Chapter One",341.0,2015-03-10T18:04:57+00:00,Array,0.0,68.0,157.0,19567.0,28651.0,0.0,YST
96,0.0,247.0,12.0,0.0,0.0,/videos/154795991,Full Out -- Episode 2,1349.0,2016-02-09T23:59:39+00:00,Array,0.0,64.0,705.0,67694.0,105222.0,0.0,FO
95,2.0,456.0,0.0,0.0,0.0,/videos/209984312,Open TV Presents - Inertia,1449.0,2017-03-24T22:16:42+00:00,Array,0.0,24.0,215.0,20493.0,82650.0,0.0,IN
92,0.0,289.0,24.0,2.0,0.0,/videos/218832972,Starving Artists -- Episode 1,230.0,2017-05-24T18:14:22+00:00,Array,0.0,69.0,99.0,9178.0,13164.0,0.0,SA
88,0.0,148.0,9.0,0.0,0.0,/videos/238458996,Black Melodies - Sam Trump,319.0,2017-10-16T19:08:07+00:00,Array,0.0,34.0,52.0,4621.0,13435.0,0.0,BM
87,0.0,216.0,11.0,0.0,0.0,/videos/160115755,Full Out -- Episode 5,1202.0,2016-03-23T16:14:37+00:00,Array,0.0,66.0,526.0,45790.0,68578.0,0.0,FO
86,0.0,148.0,8.0,0.0,0.0,/videos/225923760,"Two Queens in a Kitchen, Season 2 -- AJ & Elijah",1365.0,2017-07-17T23:21:42+00:00,Array,0.0,35.0,299.0,25780.0,72395.0,0.0,TQIK
85,0.0,232.0,8.0,0.0,0.0,/videos/156421353,Full Out -- Episode 3,688.0,2016-02-23T15:24:23+00:00,Array,0.0,70.0,343.0,29217.0,41280.0,0.0,FO
80,0.0,139.0,14.0,0.0,0.0,/videos/218741719,Geeta's Guide To Moving On -- Episode 1,425.0,2017-05-24T05:55:19+00:00,Array,0.0,65.0,177.0,14192.0,21825.0,0.0,GGMO
80,0.0,120.0,13.0,1.0,0.0,/videos/218870668,Starving Artists -- Episode 3,607.0,2017-05-24T22:58:38+00:00,Array,0.0,50.0,180.0,14444.0,28529.0,0.0,SA
79,0.0,114.0,23.0,0.0,0.0,/videos/205064630,Afternoon Snatch -- Episode 2,527.0,2017-02-21T15:51:55+00:00,Array,0.0,63.0,280.0,22167.0,34842.0,0.0,AS
77,0.0,228.0,9.0,0.0,0.0,/videos/158069617,Full Out -- Episode 4,566.0,2016-03-07T19:39:45+00:00,Array,0.0,68.0,313.0,24173.0,35247.0,0.0,FO
72,0.0,155.0,4.0,2.0,0.0,/videos/225594527,"Two Queens in a Kitchen, Season 2 -- Kristen & Coriama",1539.0,2017-07-14T17:59:08+00:00,Array,0.0,31.0,247.0,17804.0,56943.0,0.0,TQIK
70,0.0,421.0,7.0,0.0,0.0,/videos/154200807,"You're So Talented, Season Two -- Chapter One",521.0,2016-02-04T16:44:07+00:00,Array,0.0,56.0,138.0,9680.0,17193.0,0.0,YST
70,0.0,175.0,9.0,0.0,0.0,/videos/123121866,"You're So Talented, Season One -- Chapter Two",459.0,2015-03-24T18:39:13+00:00,Array,0.0,63.0,179.0,12560.0,19778.0,0.0,YST
69,0.0,96.0,20.0,1.0,0.0,/videos/205064124,Afternoon Snatch -- Episode 3,492.0,2017-02-21T15:49:17+00:00,Array,0.0,69.0,269.0,18583.0,26616.0,0.0,AS
67,0.0,93.0,23.0,1.0,0.0,/videos/218827183,Starving Artists -- Episode 2,141.0,2017-05-24T17:36:19+00:00,Array,0.0,60.0,61.0,4088.0,6813.0,0.0,SA
67,0.0,117.0,7.0,0.0,0.0,/videos/221622032,Open TV Presents - ambivert by ester alegria,1013.0,2017-06-14T17:38:32+00:00,Array,0.0,47.0,373.0,25017.0,52676.0,0.0,AV
65,0.0,94.0,0.0,0.0,0.0,/videos/164162980,Bronx Cunt Tour -- Episode 5,1086.0,2016-04-25T21:07:23+00:00,Array,0.0,27.0,187.0,12182.0,44526.0,0.0,BCT
62,2.0,76.0,16.0,0.0,0.0,/videos/205062754,Afternoon Snatch -- Episode 6,412.0,2017-02-21T15:41:40+00:00,Array,0.0,68.0,190.0,11797.0,17340.0,0.0,AS
61,0.0,92.0,20.0,1.0,0.0,/videos/205063704,Afternoon Snatch -- Episode 4,483.0,2017-02-21T15:47:02+00:00,Array,0.0,75.0,263.0,16053.0,21291.0,0.0,AS
61,2.0,94.0,21.0,1.0,0.0,/videos/205063251,Afternoon Snatch -- Episode 5,373.0,2017-02-21T15:44:40+00:00,Array,0.0,75.0,189.0,11542.0,15293.0,0.0,AS
50,0.0,54.0,9.0,0.0,0.0,/videos/124357625,"You're So Talented, Season One -- Chapter Three",397.0,2015-04-07T22:23:45+00:00,Array,0.0,72.0,195.0,9783.0,13498.0,0.0,YST
50,0.0,301.0,14.0,0.0,0.0,/videos/147648438,Full Out -- Season One Trailer,105.0,2015-12-02T21:48:19+00:00,Array,0.0,70.0,46.0,2302.0,3284.0,0.0,FO
49,0.0,178.0,9.0,0.0,0.0,/videos/217416719,In Real Life - Erin,328.0,2017-05-14T22:37:51+00:00,Array,0.0,71.0,147.0,7230.0,10168.0,0.0,IRL
48,0.0,409.0,9.0,0.0,0.0,/videos/175566185,The Basic Tea on Brujos,282.0,2016-07-20T15:44:38+00:00,Array,0.0,33.0,64.0,3090.0,9306.0,0.0,B
48,0.0,92.0,4.0,0.0,0.0,/videos/155827723,"You're So Talented, Season Two -- Chapter Two",668.0,2016-02-18T14:25:09+00:00,Array,0.0,46.0,206.0,9915.0,21407.0,0.0,YST
45,0.0,65.0,3.0,0.0,0.0,/videos/124849631,"You're So Talented, Season One -- Chapter Four",295.0,2015-04-13T17:46:12+00:00,Array,0.0,74.0,136.0,6150.0,8260.0,0.0,YST
45,0.0,169.0,10.0,0.0,0.0,/videos/217414172,In Real Life - Pilot,399.0,2017-05-14T22:01:25+00:00,Array,0.0,63.0,186.0,8370.0,13167.0,0.0,IRL
45,2.0,89.0,4.0,0.0,0.0,/videos/244731429,Queer The Air - Pilot - Keon,216.0,2017-11-27T22:16:24+00:00,Array,0.0,43.0,43.0,1957.0,4536.0,0.0,QTA
44,0.0,56.0,7.0,0.0,0.0,/videos/128319423,"You're So Talented, Season One -- Chapter Six",266.0,2015-05-19T23:04:13+00:00,Array,0.0,57.0,104.0,4614.0,7980.0,0.0,YST
42,0.0,77.0,9.0,0.0,0.0,/videos/218738028,Geeta's Guide To Moving On - Episode 2,398.0,2017-05-24T05:02:33+00:00,Array,0.0,59.0,181.0,7604.0,12736.0,0.0,GGMO
42,0.0,80.0,6.0,0.0,0.0,/videos/162385131,"You're So Talented, Season Two - Chapter Six",568.0,2016-04-11T15:02:31+00:00,Array,0.0,73.0,298.0,12531.0,17040.0,0.0,YST
41,0.0,73.0,6.0,0.0,0.0,/videos/218732878,Geeta's Guide To Moving On -- Episode 3,470.0,2017-05-24T03:55:26+00:00,Array,0.0,65.0,242.0,9924.0,15104.0,0.0,GGMO
