plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
503,0.0,913.0,25.0,1.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,502.0,35.0,68.0,34644.0,142551.0,333.0,SFP
407,0.0,2044.0,86.0,2.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,760.0,64.0,227.0,92640.0,167250.0,246.0,BG
318,0.0,2130.0,39.0,0.0,1.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,828.0,53.0,55.0,17763.0,45105.0,203.0,BG
257,0.0,656.0,48.0,1.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,235.0,63.0,460.0,118420.0,224853.0,144.0,BG
254,0.0,735.0,28.0,1.0,1.0,/videos/385636785,Brujos - Season Finale - 112,357.0,2020-01-18T07:29:42+00:00,Array,407.0,61.0,202.0,51394.0,90915.0,208.0,B
182,0.0,448.0,12.0,0.0,0.0,/videos/264178536,F*ck Yes -- Threesome,170.0,2018-04-11T02:46:13+00:00,Array,235.0,60.0,91.0,16658.0,31103.0,146.0,FY
181,1.0,1009.0,12.0,1.0,0.0,/videos/206503473,BRUJOS -- Episode 1 -- Aries,492.0,2017-03-03T00:46:07+00:00,Array,404.0,53.0,232.0,42042.0,89211.0,136.0,B
170,0.0,357.0,36.0,0.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,164.0,76.0,384.0,65378.0,108272.0,100.0,BG
155,0.0,349.0,34.0,0.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,148.0,57.0,291.0,45205.0,97340.0,89.0,BG
141,0.0,1424.0,13.0,1.0,0.0,/videos/275714604,the T - Episode 1,333.0,2018-06-18T21:13:09+00:00,Array,297.0,54.0,169.0,23893.0,46953.0,82.0,TT
135,1.0,166.0,16.0,0.0,0.0,/videos/328313520,OTV Super Trailer - Cycle 4 2019,381.0,2019-04-04T00:14:48+00:00,Array,99.0,32.0,97.0,13111.0,51562.0,91.0,None
131,0.0,315.0,29.0,0.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,135.0,73.0,501.0,65720.0,100993.0,75.0,BG
122,0.0,248.0,8.0,1.0,0.0,/videos/329967024,The Right Swipe - Pilot,896.0,2019-04-12T06:42:16+00:00,Array,100.0,45.0,377.0,46001.0,109426.0,69.0,TRS
120,0.0,346.0,17.0,0.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,109.0,62.0,250.0,30107.0,57120.0,66.0,BG
102,0.0,294.0,27.0,0.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,116.0,73.0,325.0,33209.0,51816.0,59.0,BG
99,0.0,293.0,9.0,0.0,0.0,/videos/264178030,F*ck Yes  -- Bucket List,260.0,2018-04-11T02:40:21+00:00,Array,121.0,66.0,153.0,15148.0,25740.0,73.0,FY
97,0.0,437.0,2.0,1.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,158.0,59.0,514.0,49890.0,87668.0,70.0,FO
92,0.0,320.0,10.0,0.0,0.0,/videos/335757602,Just Call Me Ripley- Episode 1,365.0,2019-05-13T00:42:39+00:00,Array,116.0,73.0,244.0,22467.0,33665.0,57.0,JCMR
91,4.0,521.0,10.0,0.0,0.0,/videos/206503243,BRUJOS -- Episode 2 -- Taurus,637.0,2017-03-03T00:43:42+00:00,Array,236.0,64.0,353.0,32129.0,58046.0,68.0,B
73,0.0,144.0,12.0,0.0,0.0,/videos/262325137,VELVET - Episode 1,734.0,2018-03-29T03:41:27+00:00,Array,92.0,32.0,224.0,16382.0,53640.0,66.0,VT
67,6.0,495.0,17.0,0.0,0.0,/videos/206503072,BRUJOS -- Episode 3 -- Gemini,522.0,2017-03-03T00:41:50+00:00,Array,208.0,65.0,290.0,19479.0,34974.0,52.0,B
64,1.0,214.0,7.0,0.0,0.0,/videos/243590063,BRUJOS -- Episode 5 -- Leo,649.0,2017-11-20T04:08:15+00:00,Array,90.0,65.0,351.0,22489.0,41536.0,36.0,B
64,1.0,446.0,10.0,0.0,0.0,/videos/206502849,BRUJOS -- Episode 4 -- Cancer,592.0,2017-03-03T00:39:37+00:00,Array,183.0,71.0,348.0,22326.0,37938.0,45.0,B
63,0.0,299.0,5.0,0.0,0.0,/videos/375475586,The Right Swipe - Episode 2,867.0,2019-11-25T18:26:55+00:00,Array,123.0,52.0,382.0,24122.0,54679.0,40.0,TRS
63,0.0,497.0,31.0,0.0,0.0,/videos/206113370,"BRUJOS -- ""The Devil"" Trailer",58.0,2017-02-28T18:46:12+00:00,Array,167.0,67.0,31.0,1985.0,3654.0,43.0,B
61,0.0,108.0,13.0,0.0,0.0,/videos/275711167,the T - Episode 2,473.0,2018-06-18T20:50:41+00:00,Array,52.0,75.0,340.0,20768.0,28909.0,40.0,TT
59,1.0,187.0,7.0,0.0,0.0,/videos/243685416,BRUJOS -- Episode 6 -- Virgo,723.0,2017-11-20T17:00:23+00:00,Array,85.0,71.0,438.0,25846.0,42708.0,33.0,B
57,0.0,76.0,2.0,0.0,0.0,/videos/164162980,Bronx Cunt Tour -- Episode 5,1086.0,2016-04-25T21:07:23+00:00,Array,32.0,26.0,115.0,6600.0,61902.0,23.0,BCT
57,1.0,184.0,4.0,0.0,0.0,/videos/243669431,BRUJOS -- Episode 11 -- Aquarius,847.0,2017-11-20T15:35:08+00:00,Array,85.0,62.0,465.0,26518.0,48328.0,39.0,B
57,0.0,371.0,6.0,0.0,0.0,/videos/243592461,BRUJOS -- Episode 9 -- Sagittarius,753.0,2017-11-20T04:36:07+00:00,Array,80.0,71.0,444.0,25360.0,42970.0,34.0,B
55,0.0,139.0,5.0,0.0,0.0,/videos/264178913,F*ck Yes -- Fingers,155.0,2018-04-11T02:50:04+00:00,Array,82.0,65.0,80.0,4416.0,8564.0,41.0,FY
53,1.0,201.0,8.0,0.0,0.0,/videos/243569104,BRUJOS -- Episode 7 -- Libra,549.0,2017-11-20T00:14:21+00:00,Array,87.0,73.0,357.0,18950.0,29097.0,29.0,B
51,0.0,82.0,3.0,1.0,0.0,/videos/275699705,the T - Episode 4,570.0,2018-06-18T19:39:59+00:00,Array,46.0,71.0,409.0,20896.0,29116.0,37.0,TT
51,0.0,92.0,4.0,0.0,0.0,/videos/205065077,Afternoon Snatch -- Episode 1,489.0,2017-02-21T15:54:29+00:00,Array,56.0,39.0,141.0,7233.0,24972.0,37.0,AS
50,1.0,239.0,10.0,0.0,0.0,/videos/243580185,BRUJOS -- Episode 8 -- Scorpio,508.0,2017-11-20T02:18:46+00:00,Array,90.0,80.0,317.0,15887.0,25400.0,28.0,B
