plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
534,0.0,818.0,33.0,0.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,86.0,42.0,76.0,40904.0,151347.0,63.0,SFP
392,0.0,2145.0,68.0,0.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,170.0,66.0,230.0,90165.0,161065.0,54.0,BG
302,0.0,1744.0,49.0,0.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,125.0,58.0,60.0,18325.0,42825.0,41.0,BG
221,0.0,538.0,42.0,0.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,49.0,65.0,547.0,121032.0,193343.0,33.0,BG
174,0.0,566.0,25.0,0.0,0.0,/videos/335757602,Just Call Me Ripley- Episode 1,365.0,2019-05-13T00:42:39+00:00,Array,54.0,67.0,204.0,35668.0,63660.0,27.0,JCMR
151,0.0,312.0,28.0,0.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,29.0,61.0,317.0,48004.0,94828.0,17.0,BG
141,0.0,182.0,12.0,0.0,0.0,/videos/328313520,OTV Super Trailer - Cycle 4 2019,381.0,2019-04-04T00:14:48+00:00,Array,14.0,29.0,75.0,10652.0,53847.0,13.0,None
117,0.0,730.0,15.0,1.0,0.0,/videos/351702685,Kissing Walls S02 EP1,580.0,2019-08-02T21:08:10+00:00,Array,35.0,59.0,309.0,36186.0,67860.0,5.0,None
117,0.0,308.0,25.0,0.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,31.0,78.0,425.0,49800.0,74514.0,17.0,BG
116,0.0,292.0,26.0,0.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,30.0,70.0,471.0,54739.0,89417.0,18.0,BG
110,0.0,283.0,8.0,0.0,0.0,/videos/264178030,F*ck Yes  -- Bucket List,260.0,2018-04-11T02:40:21+00:00,Array,27.0,71.0,168.0,18482.0,28600.0,18.0,FY
104,0.0,606.0,6.0,0.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,28.0,54.0,454.0,47218.0,93992.0,13.0,FO
