plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
10827,0.0,19342.0,3047.0,27.0,2.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,0.0,69.0,261.0,2833812.0,4070326.0,0.0,BG
9467,0.0,42905.0,1014.0,26.0,0.0,/videos/206503473,BRUJOS -- Episode 1 -- Aries,492.0,2017-03-03T00:46:07+00:00,Array,0.0,59.0,264.0,2502175.0,4177182.0,0.0,B
7279,0.0,10328.0,2266.0,19.0,1.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,0.0,77.0,626.0,4561760.0,5907898.0,0.0,BG
7190,0.0,29343.0,1613.0,7.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,66.0,76.0,553483.0,835439.0,0.0,BG
5879,0.0,8267.0,2121.0,11.0,1.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,0.0,83.0,497.0,2922600.0,3516194.0,0.0,BG
5663,0.0,9711.0,1683.0,8.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,0.0,82.0,601.0,3405253.0,4140224.0,0.0,BG
5560,0.0,7741.0,2432.0,15.0,1.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,0.0,78.0,463.0,2578218.0,3264534.0,0.0,BG
5168,0.0,7278.0,1896.0,10.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,0.0,85.0,408.0,2111087.0,2481070.0,0.0,BG
5095,0.0,7067.0,1828.0,8.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,0.0,85.0,384.0,1960856.0,2284420.0,0.0,BG
4550,38.0,73064.0,1568.0,3.0,0.0,/videos/172604203,Brujos (2017) -- Teaser Scenes,202.0,2016-06-28T16:29:17+00:00,Array,0.0,76.0,136.0,620767.0,816001.0,0.0,B
4406,0.0,39814.0,491.0,9.0,0.0,/videos/206503243,BRUJOS -- Episode 2 -- Taurus,637.0,2017-03-03T00:43:42+00:00,Array,0.0,67.0,383.0,1688493.0,2512004.0,0.0,B
3417,0.0,29486.0,498.0,6.0,3.0,/videos/206502849,BRUJOS -- Episode 4 -- Cancer,592.0,2017-03-03T00:39:37+00:00,Array,0.0,69.0,366.0,1251134.0,1808128.0,0.0,B
3374,0.0,29051.0,563.0,9.0,0.0,/videos/206503072,BRUJOS -- Episode 3 -- Gemini,522.0,2017-03-03T00:41:50+00:00,Array,0.0,72.0,338.0,1142282.0,1573639.0,0.0,B
3332,0.0,11638.0,2264.0,2.0,0.0,/videos/206113370,"BRUJOS -- ""The Devil"" Trailer",58.0,2017-02-28T18:46:12+00:00,Array,0.0,87.0,40.0,135343.0,154493.0,0.0,B
3320,0.0,11703.0,227.0,4.0,1.0,/videos/164959147,Open TV Presents: Lipstick City by Shea Couleé,556.0,2016-05-02T05:50:23+00:00,Array,0.0,63.0,320.0,1065430.0,1689304.0,0.0,LC
766,0.0,1294.0,31.0,0.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,43.0,98.0,75463.0,175012.0,0.0,SFP
660,0.0,1150.0,136.0,2.0,0.0,/videos/205065077,Afternoon Snatch -- Episode 1,489.0,2017-02-21T15:54:29+00:00,Array,0.0,64.0,294.0,194676.0,300808.0,0.0,AS
487,0.0,1193.0,211.0,0.0,0.0,/videos/198624799,Open TV (beta) Trailer,179.0,2017-01-09T03:10:34+00:00,Array,0.0,41.0,75.0,36962.0,88909.0,0.0,OTV
368,10.0,598.0,257.0,1.0,0.0,/videos/208232411,Open TV Presents: The Furies Trailer,35.0,2017-03-13T23:54:26+00:00,Array,0.0,86.0,24.0,8890.0,10255.0,0.0,FR
357,0.0,560.0,99.0,2.0,0.0,/videos/205064630,Afternoon Snatch -- Episode 2,527.0,2017-02-21T15:51:55+00:00,Array,0.0,77.0,390.0,139448.0,179502.0,0.0,AS
295,0.0,534.0,83.0,1.0,0.0,/videos/121810540,"You're So Talented, Chapter One",341.0,2015-03-10T18:04:57+00:00,Array,0.0,75.0,243.0,71964.0,95483.0,0.0,YST
294,0.0,464.0,97.0,3.0,0.0,/videos/205064124,Afternoon Snatch -- Episode 3,492.0,2017-02-21T15:49:17+00:00,Array,0.0,80.0,384.0,113173.0,140979.0,0.0,AS
287,0.0,1987.0,34.0,0.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,0.0,56.0,460.0,132236.0,233028.0,0.0,FO
256,0.0,424.0,88.0,2.0,0.0,/videos/205063704,Afternoon Snatch -- Episode 4,483.0,2017-02-21T15:47:02+00:00,Array,0.0,85.0,406.0,104134.0,121956.0,0.0,AS
246,2.0,429.0,116.0,2.0,0.0,/videos/205063251,Afternoon Snatch -- Episode 5,373.0,2017-02-21T15:44:40+00:00,Array,0.0,87.0,305.0,75038.0,86162.0,0.0,AS
240,3.0,350.0,86.0,2.0,0.0,/videos/205062754,Afternoon Snatch -- Episode 6,412.0,2017-02-21T15:41:40+00:00,Array,0.0,79.0,340.0,81760.0,103227.0,0.0,AS
175,1.0,584.0,66.0,0.0,0.0,/videos/175566185,The Basic Tea on Brujos,282.0,2016-07-20T15:44:38+00:00,Array,0.0,62.0,166.0,29085.0,46530.0,0.0,B
173,0.0,256.0,38.0,0.0,0.0,/videos/123121866,"You're So Talented, Season One -- Chapter Two",459.0,2015-03-24T18:39:13+00:00,Array,0.0,78.0,339.0,58658.0,74973.0,0.0,YST
145,0.0,172.0,30.0,0.0,0.0,/videos/124357625,"You're So Talented, Season One -- Chapter Three",397.0,2015-04-07T22:23:45+00:00,Array,0.0,79.0,314.0,45670.0,57168.0,0.0,YST
