plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
1199,0.0,3487.0,194.0,1.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,0.0,71.0,246.0,294963.0,498793.0,0.0,BG
885,0.0,14093.0,84.0,4.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,0.0,60.0,53.0,47200.0,127670.0,0.0,BG
689,0.0,936.0,113.0,0.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,0.0,74.0,558.0,384528.0,606292.0,0.0,BG
681,0.0,1186.0,17.0,1.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,43.0,87.0,59436.0,211747.0,0.0,SFP
663,0.0,807.0,29.0,0.0,0.0,/videos/255811601,OTV | Open Television Super Trailer 2017-2018,328.0,2018-02-14T21:51:46+00:00,Array,0.0,29.0,59.0,39753.0,226320.0,0.0,OTV
538,0.0,756.0,130.0,0.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,0.0,72.0,364.0,196094.0,350424.0,0.0,BG
526,0.0,818.0,100.0,0.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,0.0,82.0,460.0,242413.0,340089.0,0.0,BG
451,0.0,663.0,73.0,0.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,0.0,81.0,524.0,236535.0,354575.0,0.0,BG
391,0.0,1426.0,36.0,0.0,0.0,/videos/206503473,BRUJOS -- Episode 1 -- Aries,492.0,2017-03-03T00:46:07+00:00,Array,0.0,58.0,245.0,95882.0,198112.0,0.0,B
379,0.0,522.0,82.0,0.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,0.0,83.0,354.0,134221.0,185164.0,0.0,BG
336,0.0,491.0,87.0,0.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,0.0,87.0,395.0,132958.0,173228.0,0.0,BG
300,0.0,10119.0,110.0,0.0,0.0,/videos/206113370,"BRUJOS -- ""The Devil"" Trailer",58.0,2017-02-28T18:46:12+00:00,Array,0.0,75.0,30.0,9027.0,17632.0,0.0,B
263,0.0,870.0,26.0,0.0,0.0,/videos/275714604,the T - Episode 1,333.0,2018-06-18T21:13:09+00:00,Array,0.0,62.0,191.0,50310.0,89244.0,0.0,TT
212,0.0,942.0,20.0,0.0,0.0,/videos/206503243,BRUJOS -- Episode 2 -- Taurus,637.0,2017-03-03T00:43:42+00:00,Array,0.0,67.0,348.0,73905.0,149225.0,0.0,B
174,0.0,728.0,18.0,0.0,0.0,/videos/206502849,BRUJOS -- Episode 4 -- Cancer,592.0,2017-03-03T00:39:37+00:00,Array,0.0,60.0,299.0,52054.0,106105.0,0.0,B
162,0.0,870.0,17.0,0.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,0.0,56.0,477.0,77315.0,150026.0,0.0,FO
162,0.0,853.0,35.0,0.0,0.0,/videos/206503072,BRUJOS -- Episode 3 -- Gemini,522.0,2017-03-03T00:41:50+00:00,Array,0.0,72.0,319.0,51839.0,87696.0,0.0,B
149,0.0,279.0,12.0,1.0,0.0,/videos/264178030,F*ck Yes  -- Bucket List,260.0,2018-04-11T02:40:21+00:00,Array,0.0,66.0,150.0,22410.0,39520.0,0.0,FY
129,0.0,197.0,14.0,0.0,0.0,/videos/275711167,the T - Episode 2,473.0,2018-06-18T20:50:41+00:00,Array,0.0,74.0,314.0,40539.0,61607.0,0.0,TT
126,0.0,254.0,10.0,0.0,0.0,/videos/262325137,VELVET - Episode 1,734.0,2018-03-29T03:41:27+00:00,Array,0.0,42.0,241.0,30471.0,101374.0,0.0,VT
122,0.0,309.0,23.0,0.0,0.0,/videos/243590063,BRUJOS -- Episode 5 -- Leo,649.0,2017-11-20T04:08:15+00:00,Array,0.0,70.0,358.0,43713.0,82423.0,0.0,B
119,0.0,286.0,11.0,0.0,0.0,/videos/243685416,BRUJOS -- Episode 6 -- Virgo,723.0,2017-11-20T17:00:23+00:00,Array,0.0,62.0,287.0,34166.0,89715.0,0.0,B
117,0.0,172.0,12.0,1.0,0.0,/videos/275708467,the T - Episode 3,373.0,2018-06-18T20:33:17+00:00,Array,0.0,75.0,258.0,30249.0,44387.0,0.0,TT
110,0.0,256.0,23.0,0.0,0.0,/videos/243580185,BRUJOS -- Episode 8 -- Scorpio,508.0,2017-11-20T02:18:46+00:00,Array,0.0,70.0,268.0,29499.0,57912.0,0.0,B
110,0.0,280.0,14.0,0.0,0.0,/videos/243569104,BRUJOS -- Episode 7 -- Libra,549.0,2017-11-20T00:14:21+00:00,Array,0.0,64.0,267.0,29395.0,63684.0,0.0,B
110,0.0,277.0,6.0,0.0,0.0,/videos/264178536,F*ck Yes -- Threesome,170.0,2018-04-11T02:46:13+00:00,Array,0.0,52.0,75.0,8279.0,19628.0,0.0,FY
99,0.0,439.0,16.0,0.0,0.0,/videos/260130763,SEEDS -- Episode #1.1 We're All Hoes,463.0,2018-03-14T20:57:27+00:00,Array,0.0,62.0,256.0,25388.0,48698.0,0.0,SDS
98,0.0,334.0,28.0,0.0,0.0,/videos/239747190,BRUJOS Trailer - Part 2 (The Hanged Man) & Part 3 (Death),72.0,2017-10-25T01:30:45+00:00,Array,0.0,65.0,36.0,3585.0,7632.0,0.0,B
98,0.0,251.0,11.0,0.0,0.0,/videos/243592461,BRUJOS -- Episode 9 -- Sagittarius,753.0,2017-11-20T04:36:07+00:00,Array,0.0,65.0,375.0,36762.0,77625.0,0.0,B
