"plays","downloads","loads","finishes","code","name","latitude","longitude","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
15,0,388,6,US,"United States",39.7837304,-100.4458825,0,82,158,2379,3434,0
11,0,11,0,ES,Spain,40.0028028,-4.003104,0,0,0,0,11818,0
9,0,11,0,FR,France,46.603354,1.8883335,0,36,90,810,6083,0
1,0,1,0,CN,China,35.000074,104.999927,0,4,27,27,627,0
1,0,1,0,IT,Italy,42.6384261,12.674297,0,72,1507,1507,2070,0
1,0,2,0,TR,Turkey,38.9597594,34.9249653,0,37,13,13,35,0
1,0,3,0,CA,Canada,61.0666922,-107.9917071,0,20,7,7,34,0
1,0,2,0,BE,Belgium,50.6407351,4.66696,0,44,48,48,108,0
0,0,1,0,ZA,"South Africa",-28.8166236,24.991639,0,0,0,0,0,0
0,0,2,0,RU,Russia,64.6863136,97.7453061,0,0,0,0,0,0
0,0,2,0,PT,Portugal,40.033265,-7.8896263,0,0,0,0,0,0
0,0,2,0,KR,"Republic of Korea",35.3985008,127.937111,0,0,0,0,0,0
0,0,4,0,XX,Unknown,0,0,0,0,0,0,0,0
0,0,2,0,IN,India,22.3511148,78.6677428,0,0,0,0,0,0
0,0,11,0,GB,"United Kingdom",54.7023545,-3.2765753,0,0,0,0,0,0
0,0,1,0,TH,Thailand,14.8971921,100.83273,0,0,0,0,0,0
0,0,1,0,SK,Slovakia,48.7411522,19.4528646,0,0,0,0,0,0
0,0,37,0,DE,Germany,51.0834196,10.4234469,0,0,0,0,0,0
0,0,1,0,TN,Tunisia,33.8439408,9.400138,0,0,0,0,0,0
0,0,1,0,CO,Colombia,2.8930783,-73.7845072,0,0,0,0,0,0
0,0,1,0,AU,Australia,-24.7761086,134.755,0,0,0,0,0,0
"
",,,,,,,,,,,,,
