"plays","downloads","loads","finishes","code","name","latitude","longitude","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
29,0,1293,0,US,"United States",39.7837304,-100.4458825,0,0,0,0,0,0
2,0,9,0,IN,India,22.3511148,78.6677428,0,0,0,0,0,0
2,0,8,0,JP,Japan,36.5748441,139.2394179,0,0,0,0,0,0
1,0,2,0,NG,Nigeria,9.6000359,7.9999721,0,0,0,0,0,0
1,0,2,0,RU,Russia,64.6863136,97.7453061,0,0,0,0,0,0
1,0,24,0,GB,"United Kingdom",54.7023545,-3.2765753,0,0,0,0,0,0
1,0,2,0,HR,Croatia,45.5643442,17.0118954,0,0,0,0,0,0
0,0,1,0,BO,Bolivia,-17.0568696,-64.9912286,0,0,0,0,0,0
0,0,6,18,XX,Unknown,0,0,0,0,0,0,0,0
0,0,2,0,TH,Thailand,14.8971921,100.83273,0,0,0,0,0,0
0,0,2,0,SV,"El Salvador",13.8000382,-88.9140683,0,0,0,0,0,0
0,0,8,0,SE,Sweden,59.6749712,14.5208584,0,0,0,0,0,0
0,0,16,0,FR,France,46.603354,1.8883335,0,0,0,0,0,0
0,0,3,0,RS,Serbia,44.1534121,20.55144,0,0,0,0,0,0
0,0,2,0,RO,Romania,45.9852129,24.6859225,0,0,0,0,0,0
0,0,1,0,PT,Portugal,40.033265,-7.8896263,0,0,0,0,0,0
0,0,2,0,PL,Poland,52.0977181,19.0258159,0,0,0,0,0,0
0,0,3,0,PK,Pakistan,30.3308401,71.247499,0,0,0,0,0,0
0,0,3,0,PH,Philippines,12.7503486,122.7312101,0,0,0,0,0,0
0,0,1,0,PE,Peru,-6.8699697,-75.0458515,0,0,0,0,0,0
0,0,2,0,NZ,"New Zealand",-41.5000831,172.8344077,0,0,0,0,0,0
0,0,5,0,NL,Netherlands,52.5001698,5.7480821,0,0,0,0,0,0
0,0,1,0,EC,Ecuador,-1.3397668,-79.3666965,0,0,0,0,0,0
0,0,2,0,MY,Malaysia,4.5693754,102.2656823,0,0,0,0,0,0
0,0,1,0,MX,Mexico,22.5000485,-100.0000375,0,0,0,0,0,0
0,0,2,0,LK,"Sri Lanka",7.878,80.7038245875,0,0,0,0,0,0
0,0,9,0,CH,Switzerland,46.7985624,8.2319736,0,0,0,0,0,0
0,0,4,0,ZA,"South Africa",-28.8166236,24.991639,0,0,0,0,0,0
0,0,1,0,TW,Taiwan,23.9739374,120.9820179,0,0,0,0,0,0
0,0,4,0,IL,Israel,30.8760272,35.0015196,0,0,0,0,0,0
0,0,2,0,ID,Indonesia,-4.7993356,114.5632032,0,0,0,0,0,0
0,0,9,0,TR,Turkey,38.9597594,34.9249653,0,0,0,0,0,0
0,0,2,0,HK,"Hong Kong",0,0,0,0,0,0,0,0
0,0,3,0,BR,Brazil,-10.3333333,-53.2,0,0,0,0,0,0
0,0,16,0,AU,Australia,-24.7761086,134.755,0,0,0,0,0,0
0,0,37,0,CA,Canada,61.0666922,-107.9917071,0,0,0,0,0,0
0,0,3,0,EU,Europe,0,0,0,0,0,0,0,0
0,0,9,0,ES,Spain,40.0028028,-4.003104,0,0,0,0,0,0
0,0,2,0,EE,Estonia,58.7523778,25.3319078,0,0,0,0,0,0
0,0,1,0,DZ,Algeria,28.0000272,2.9999825,0,0,0,0,0,0
0,0,1,0,DK,Denmark,55.670249,10.3333283,0,0,0,0,0,0
0,0,8,0,DE,Germany,51.0834196,10.4234469,0,0,0,0,0,0
0,0,7,0,CZ,"Czech Republic",49.8167003,15.4749544,0,0,0,0,0,0
0,0,1,0,CR,"Costa Rica",10.2735633,-84.0739102,0,0,0,0,0,0
0,0,1,0,CO,Colombia,2.8930783,-73.7845072,0,0,0,0,0,0
0,0,20,0,CN,China,35.000074,104.999927,0,0,0,0,0,0
0,0,2,0,CL,Chile,-31.7613365,-71.3187697,0,0,0,0,0,0
0,0,9,0,IT,Italy,42.6384261,12.674297,0,0,0,0,0,0
0,0,2,0,ZW,Zimbabwe,-18.4554963,29.7468414,0,0,0,0,0,0
0,0,2,0,FI,Finland,63.2467777,25.9209164,0,0,0,0,0,0
0,0,2,0,BG,Bulgaria,42.6073975,25.4856617,0,0,0,0,0,0
0,0,2,0,BE,Belgium,50.6407351,4.66696,0,0,0,0,0,0
"
",,,,,,,,,,,,,
