"plays","downloads","loads","finishes","code","name","latitude","longitude","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
39,0,1148,0,US,"United States",39.7837304,-100.4458825,0,0,0,0,0,0
3,0,39,0,CA,Canada,61.0666922,-107.9917071,0,0,0,0,0,0
1,0,3,0,IN,India,22.3511148,78.6677428,0,0,0,0,0,0
0,0,16,0,BR,Brazil,-10.3333333,-53.2,0,0,0,0,0,0
0,3,6,14,XX,Unknown,0,0,0,0,0,0,0,0
0,0,3,0,UY,Uruguay,-32.8755548,-56.0201525,0,0,0,0,0,0
0,0,9,0,CZ,"Czech Republic",49.8167003,15.4749544,0,0,0,0,0,0
0,0,2,0,SK,Slovakia,48.7411522,19.4528646,0,0,0,0,0,0
0,0,2,0,SG,Singapore,1.357107,103.8194992,0,0,0,0,0,0
0,0,2,0,ZA,"South Africa",-28.8166236,24.991639,0,0,0,0,0,0
0,0,1,0,RU,Russia,64.6863136,97.7453061,0,0,0,0,0,0
0,0,1,0,RS,Serbia,44.1534121,20.55144,0,0,0,0,0,0
0,0,1,0,RO,Romania,45.9852129,24.6859225,0,0,0,0,0,0
0,0,2,0,PT,Portugal,40.033265,-7.8896263,0,0,0,0,0,0
0,0,4,0,PL,Poland,52.0977181,19.0258159,0,0,0,0,0,0
0,0,3,0,PH,Philippines,12.7503486,122.7312101,0,0,0,0,0,0
0,0,2,0,PE,Peru,-6.8699697,-75.0458515,0,0,0,0,0,0
0,0,2,0,NO,Norway,60.5000209,9.0999715,0,0,0,0,0,0
0,0,2,0,MY,Malaysia,4.5693754,102.2656823,0,0,0,0,0,0
0,0,9,0,JP,Japan,36.5748441,139.2394179,0,0,0,0,0,0
0,0,25,0,IT,Italy,42.6384261,12.674297,0,0,0,0,0,0
0,0,10,0,IL,Israel,30.8760272,35.0015196,0,0,0,0,0,0
0,0,2,0,ID,Indonesia,-4.7993356,114.5632032,0,0,0,0,0,0
0,0,1,0,HU,Hungary,47.1817585,19.5060937,0,0,0,0,0,0
0,0,16,0,HK,"Hong Kong",0,0,0,0,0,0,0,0
0,0,10,0,GB,"United Kingdom",54.7023545,-3.2765753,0,0,0,0,0,0
0,0,27,0,FR,France,46.603354,1.8883335,0,0,0,0,0,0
0,0,2,0,ES,Spain,40.0028028,-4.003104,0,0,0,0,0,0
0,0,2,0,EE,Estonia,58.7523778,25.3319078,0,0,0,0,0,0
0,0,1,0,SE,Sweden,59.6749712,14.5208584,0,0,0,0,0,0
0,0,41,0,CN,China,35.000074,104.999927,0,0,0,0,0,0
0,0,2,0,AT,Austria,47.2000338,13.199959,0,0,0,0,0,0
0,0,1,0,BG,Bulgaria,42.6073975,25.4856617,0,0,0,0,0,0
0,0,7,0,AU,Australia,-24.7761086,134.755,0,0,0,0,0,0
"
",,,,,,,,,,,,,
