"plays","downloads","loads","finishes","code","name","latitude","longitude","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
13,0,169,7,US,"United States",39.7837304,-100.4458825,0,46,130,1701,3847,0
1,0,4,0,GB,"United Kingdom",54.7023545,-3.2765753,0,84,193,193,229,0
1,0,3,0,KR,"Republic of Korea",35.3985008,127.937111,0,16,104,104,626,0
1,0,3,0,FR,France,46.603354,1.8883335,0,46,132,132,286,0
0,0,1,0,VN,Vietnam,13.2904027,108.4265113,0,0,0,0,0,0
0,0,1,0,PT,Portugal,40.033265,-7.8896263,0,0,0,0,0,0
0,0,1,0,NL,Netherlands,52.5001698,5.7480821,0,0,0,0,0,0
0,0,11,0,IL,Israel,30.8760272,35.0015196,0,0,0,0,0,0
0,0,19,0,KE,Kenya,1.4419683,38.4313975,0,0,0,0,0,0
0,1,1,0,RU,Russia,64.6863136,97.7453061,0,0,0,0,0,0
0,0,1,0,JP,Japan,36.5748441,139.2394179,0,0,0,0,0,0
0,0,9,0,CA,Canada,61.0666922,-107.9917071,0,0,0,0,0,0
0,0,1,0,DE,Germany,51.0834196,10.4234469,0,0,0,0,0,0
"
",,,,,,,,,,,,,
