"plays","downloads","loads","finishes","code","name","latitude","longitude","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
27,0,695,3,US,"United States",39.7837304,-100.4458825,0,0,0,0,0,0
2,0,1,0,XX,Unknown,0,0,0,0,0,0,0,0
0,0,1,0,RU,Russia,64.6863136,97.7453061,0,0,0,0,0,0
0,0,2,0,AT,Austria,47.2000338,13.199959,0,0,0,0,0,0
0,0,1,0,VN,Vietnam,13.2904027,108.4265113,0,0,0,0,0,0
0,0,6,0,CA,Canada,61.0666922,-107.9917071,0,0,0,0,0,0
0,0,2,0,KR,"Republic of Korea",35.3985008,127.937111,0,0,0,0,0,0
0,0,55,0,JP,Japan,36.5748441,139.2394179,0,0,0,0,0,0
0,0,4,0,IT,Italy,42.6384261,12.674297,0,0,0,0,0,0
0,0,2,0,IL,Israel,30.8760272,35.0015196,0,0,0,0,0,0
0,0,4,0,ID,Indonesia,-4.7993356,114.5632032,0,0,0,0,0,0
0,0,1,0,GR,Greece,39.000041,21.9999569,0,0,0,0,0,0
0,0,8,0,GB,"United Kingdom",54.7023545,-3.2765753,0,0,0,0,0,0
0,0,1,0,FR,France,46.603354,1.8883335,0,0,0,0,0,0
0,0,2,0,ES,Spain,40.0028028,-4.003104,0,0,0,0,0,0
0,0,5,0,DE,Germany,51.0834196,10.4234469,0,0,0,0,0,0
0,0,13,0,CN,China,35.000074,104.999927,0,0,0,0,0,0
0,0,1,0,BR,Brazil,-10.3333333,-53.2,0,0,0,0,0,0
0,0,2,0,BE,Belgium,50.6407351,4.66696,0,0,0,0,0,0
"
",,,,,,,,,,,,,
