"plays","downloads","loads","finishes","domain","path","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
0,0,2,0,mesonjixx.tumblr.com,,0,0,0,0,0,0
0,0,77,0,tvisual.org,,0,0,0,0,54,0
0,0,1,0,disqus.com,,0,0,0,0,0,0
0,0,1,0,lesnewsdeconan.tumblr.com,,0,0,0,0,0,0
0,0,1,0,originalgladiatorcollector.tumblr.com,,0,0,0,0,0,0
0,0,1,0,tecnologiaforex.info,,0,0,0,0,0,0
0,0,1,0,kitschmix.tv,,0,0,0,0,0,0
0,0,5,0,culturebot.org,,0,0,0,0,0,0
0,0,5,0,creatorrepublic.com,,0,0,0,0,0,0
0,0,10,0,kimberlymichellevaughn.com,,0,0,0,0,0,0
0,0,106,0,kimberly-vaughn.squarespace.com,,0,0,0,0,0,0
0,0,3,0,kiam-marcelo-junio.com,,0,0,0,0,0,0
0,0,117,0,khadijahwhite.com,,0,0,0,0,0,0
0,0,1,0,tumbex.com,,0,0,0,0,0,0
0,0,11,0,chrisdale.org,,0,0,0,0,0,0
0,0,13,0,joeldsiegel.com,,0,0,0,0,472,0
0,0,2,0,inoreader.com,,0,0,0,0,0,0
0,0,1,0,ie-j.tumblr.com,,0,0,0,0,0,0
0,0,1,0,caffling56.rssing.com,,0,0,0,0,0,0
0,0,1,0,hailleyfargo.com,,0,0,0,0,0,0
0,0,14,0,samanthaleesings.com,,0,0,0,0,0,0
0,0,1,0,getpocket.com,,0,0,0,0,0,0
0,0,1,0,gawker.com,,0,0,0,0,0,0
0,0,1,0,buzzfeed-animals-hd.blogspot.com,,0,0,0,0,0,0
0,0,8,0,feedly.com,,0,0,0,0,0,0
0,0,1,0,browsesafe-a.akamaihd.net,,0,0,0,0,0,0
0,0,1,0,dynastylnoire.tumblr.com,,0,0,0,0,0,0
0,0,1,0,dominaelforex.com,,0,0,0,0,0,0
0,0,1,0,doga.123ru.org,,0,0,0,0,0,0
0,0,2,0,thesisterhoodsocial.com,,0,0,0,0,0,0
0,0,4,0,theoldreader.com,,0,0,0,0,0,0
0,0,1,0,open-tv.squarespace.com,,0,0,0,0,0,0
0,0,3,0,rashi-khanbey.squarespace.com,,0,0,0,0,0,0
0,0,1,0,whois.domaintools.com,,0,0,0,0,0,0
0,0,6,0,thisismyhalfroomcutie.tumblr.com,,0,0,0,0,0,0
0,0,1,0,or.wordpress.com,,0,0,0,0,0,0
0,0,1,0,slow-am-but-yes-minded-i.tumblr.com,,0,0,0,0,0,0
0,0,1,0,ow.ly,,0,0,0,0,0,0
0,0,2,0,tagdrobe.com,,0,0,0,0,0,0
0,0,4,0,ournamesaresam.tumblr.com,,0,0,0,0,0,0
0,0,1,0,postabit.com,,0,0,0,0,0,0
0,0,1,0,pron.tv,,0,0,0,0,0,0
0,0,2,0,superselected.com,,0,0,0,0,0,0
0,0,2,0,blavity.com,,0,0,0,0,0,0
0,0,1,0,blackgirlrevolution.tumblr.com,,0,0,0,0,0,0
0,0,1,0,contracat25.tumblr.com,,0,0,0,0,0,0
0,0,8,0,atomculture.wordpress.com,,0,0,0,0,0,0
0,0,3,0,bethanythomasmusic.weebly.com,,0,0,0,0,0,0
0,0,1,0,behance.net,,0,0,0,0,0,0
0,0,4,0,babasboyfriend.tumblr.com,,0,0,0,0,0,0
0,0,1,0,blogs1368.rssing.com,,0,0,0,0,0,0
0,0,11,0,rightmold.tumblr.com,,0,0,0,0,0,0
0,0,1,0,videosnstuff.tumblr.com,,0,0,0,0,0,0
0,0,1,0,search.daum.net,,0,0,0,0,0,0
0,0,4,0,65668647-787779314206210245.preview.editmysite.com,,0,0,0,0,0,0
0,0,7,0,65550333-184998125176637733.preview.editmysite.com,,0,0,0,0,0,0
"
",,,,,,,,,,,
